pair,layer,positions,rec
13,31,all,-0.4551939123110163
14,0,last,-0.005142078745387905
14,0,all,0.06423883611191966
14,1,last,0.005400056340261083
14,1,all,0.0026056305314778837
14,2,last,-0.0025517904937813335
14,2,all,0.03692062827772538
14,3,last,-0.06452437298730242
14,3,all,0.04782458546367282
14,4,last,-0.021496664971912972
14,4,all,-0.009454395854402333
14,5,last,-0.06453147589465025
14,5,all,-0.02152507660130429
14,6,last,-0.0024154146727030017
14,6,all,0.12613769042717027
14,7,last,-0.013724805810064564
14,7,all,0.10112224515514241
14,8,last,-0.06485906198153216
14,8,all,-0.13352016820821064
14,9,last,-0.014735833641954658
14,9,all,-0.08969963367465644
14,10,last,0.002986914597909387
14,10,all,-0.30426511118678073
14,11,last,-0.018057721350387697
14,11,all,0.027391225721729966
14,12,last,-0.12749278309098924
14,12,all,-0.2863993103929314
14,13,last,0.2782160508374967
14,13,all,0.30201405779010654
14,14,last,0.1347063537352982
14,14,all,0.07777988970889586
14,15,last,-0.21539765413699605
14,15,all,-0.3968279268133474
14,16,last,-0.1957494497732823
14,16,all,0.13451997344649116
14,17,last,-0.6473981837297679
14,17,all,-0.920788803431443
14,18,last,-0.21036652280438126
14,18,all,-0.4211542480144888
14,19,last,-0.30282634627440436
14,19,all,-0.21168695328034282
14,20,last,-0.2518239200633125
14,20,all,-0.22103864109449553
14,21,last,1.0984978629482662
14,21,all,1.4334242363415708
14,22,last,0.16022056516129068
14,22,all,0.13093087436363277
14,23,last,0.19670606933488802
14,23,all,0.18744657725811015
14,24,last,-0.022489793477286538
14,24,all,0.0449025914389226
14,25,last,-0.46943455601359835
14,25,all,-0.4205227995512667
14,26,last,-0.01886929954395073
14,26,all,-0.06007312301056444
14,27,last,-0.16748385615703448
14,27,all,-0.150260016129282
14,28,last,-0.16666503299797666
14,28,all,-0.13677344183166365
14,29,last,-0.3319332082369291
14,29,all,-0.36193702533933786
14,30,last,-1.0
14,30,all,-1.0
14,31,last,-0.7075376478949611
14,31,all,-0.7075376478949611
15,0,last,0.09750212631884825
15,0,all,0.06569005644607911
15,1,last,-0.11863525972651431
15,1,all,-0.12602391163220208
15,2,last,-0.022554216369199694
15,2,all,-0.14365508088174075
15,3,last,-0.11356556054553478
15,3,all,-0.29889431419891244
15,4,last,0.11115682084450909
15,4,all,-0.0501038536026072
15,5,last,0.0826782965288355
15,5,all,-0.35115523188711
15,6,last,-0.018333956400532626
15,6,all,-0.1615730242920025
15,7,last,-0.01739364188491704
15,7,all,-1.0
15,8,last,0.02483344515893111
15,8,all,-0.3517608858546333
15,9,last,0.0795509889355237
15,9,all,-0.6977226213661443
15,10,last,0.033282671712150574
15,10,all,-0.5542209945893823
15,11,last,0.6622344550175411
15,11,all,0.4862742921385244
15,12,last,-0.05753821524169293
15,12,all,-0.7215847346903682
15,13,last,1.4237771149866436
15,13,all,1.2373809846420738
15,14,last,-0.34767965965838504
15,14,all,0.6959913652136958
15,15,last,-0.49548425925472456
15,15,all,-0.4702663625881069
15,16,last,-0.314067496951324
15,16,all,-0.14053620782256787
15,17,last,-1.0
15,17,all,-1.0
15,18,last,-0.7497898168508932
15,18,all,-1.0
15,19,last,-1.0
15,19,all,-1.0
15,20,last,0.01403179982619418
15,20,all,-0.22141577192584358
15,21,last,2.0
15,21,all,2.0
15,22,last,-0.29836756393785
15,22,all,-0.23946785163708867
15,23,last,0.08984139266674394
15,23,all,-0.06987521786945844
15,24,last,-0.0702411678183887
15,24,all,0.0096172734905857
15,25,last,-0.7451731337776972
15,25,all,-0.6228930669761868
15,26,last,-0.0639239738300893
15,26,all,-0.22968977783437078
15,27,last,-0.23862929569463287
15,27,all,-0.30844438349813325
15,28,last,-0.40268669841316485
15,28,all,-0.22839902202937068
15,29,last,-0.500670137341424
15,29,all,-0.5312951145545777
15,30,last,-1.0
15,30,all,-1.0
15,31,last,-0.5777742951314236
15,31,all,-0.5777742951314236
16,0,last,-0.009032450563512569
16,0,all,0.027467084263140987
16,1,last,-0.007191203776166851
16,1,all,0.06158898402935744
16,2,last,0.0003843175214222616
16,2,all,0.02906693778740641
16,3,last,0.002501277522035324
16,3,all,0.0393084146873401
16,4,last,-0.00759917033889447
16,4,all,0.0066087122326561375
16,5,last,0.00037500622641353185
16,5,all,0.02808162973371715
16,6,last,-0.0070105811331656505
16,6,all,-0.08730163079091993
16,7,last,-0.006060499438912075
16,7,all,-0.11449308424163437
16,8,last,-0.002965194255656107
16,8,all,-0.29838440379510256
16,9,last,-0.013050356760620243
16,9,all,-0.335764474006387
16,10,last,0.001989939104542647
16,10,all,-0.1878126107647552
16,11,last,-0.00899944902677809
16,11,all,-0.20061683621395
16,12,last,-0.028799299856536016
16,12,all,-0.3877029599659223
16,13,last,0.06035268301463641
16,13,all,0.046325011081883076
16,14,last,0.06873902858555207
16,14,all,0.16947339723875607
16,15,last,0.009604394799402775
16,15,all,-0.029985830763422778
16,16,last,-0.11198867548764921
16,16,all,-0.10274424876121666
16,17,last,-0.07371801698915816
16,17,all,-0.09264050486665545
16,18,last,-0.17043188381876972
16,18,all,-0.134184083560715
16,19,last,0.011283064727879258
16,19,all,0.010607707436803603
16,20,last,0.0982897417092085
16,20,all,0.15961252982240928
16,21,last,0.27898757547762515
16,21,all,0.37887239146233354
16,22,last,-0.005258780458492286
16,22,all,0.015003091885548363
16,23,last,0.09566642854197027
16,23,all,0.10846080709069122
16,24,last,0.05866700901469318
16,24,all,0.08329888634851675
16,25,last,0.02854344524589791
16,25,all,0.04744376729722399
16,26,last,0.10351572663306827
16,26,all,0.0689273145067463
16,27,last,0.055875392130151136
16,27,all,0.0198802740503643
16,28,last,0.03832924549628935
16,28,all,0.049568926181495186
16,29,last,0.06925926629384956
16,29,all,0.06840419276902134
16,30,last,0.04301422769997376
16,30,all,0.043433483177888955
16,31,last,0.15896413820648062
16,31,all,0.15896413820648062
17,0,last,5.621970349317014e-06
17,0,all,-0.005307140009755261
17,1,last,-1.4809092627469207e-05
17,1,all,-0.0041042897439194795
17,2,last,-3.967374197729405e-05
17,2,all,0.010573737843089025
17,3,last,-0.0068850396877969035
17,3,all,0.0033871685748494847
17,4,last,-0.006901905598844855
17,4,all,-0.027466227555740293
17,5,last,-1.0032703184350281e-05
17,5,all,-0.01816154667808856
17,6,last,-4.6781192296959055e-05
17,6,all,0.019691705315237017
17,7,last,-0.0032358095926400274
17,7,all,-0.04304662709089019
17,8,last,-0.023250526814044714
17,8,all,-0.06476221887834333
17,9,last,0.0014557475174030263
17,9,all,-0.0518193461643913
17,10,last,-0.00836592609700582
17,10,all,-0.06678573969395137
17,11,last,-0.006254259185311135
17,11,all,0.031992827828460704
17,12,last,-0.016453130444498344
17,12,all,0.013636774688408577
17,13,last,-0.04610810989562538
17,13,all,0.04953219836112251
17,14,last,-0.006996062175426912
17,14,all,0.1669597042532788
17,15,last,-0.005365576506434951
17,15,all,0.19240487346213114
17,16,last,-0.06047994578043815
17,16,all,0.09004564788534727
17,17,last,-0.008798772106827219
17,17,all,0.025563716223870606
17,18,last,-0.06843901034033466
17,18,all,-0.07800125059130673
17,19,last,-0.10662190176584946
17,19,all,-0.07730524609135368
17,20,last,-0.013586176955264725
17,20,all,0.039594920124713585
17,21,last,0.0800851276007869
17,21,all,0.15038200488649778
17,22,last,-0.020277327226624207
17,22,all,-0.01668836191118745
17,23,last,0.037658071351990854
17,23,all,0.03546848530246692
17,24,last,0.012115803173538272
17,24,all,0.027529577563091132
17,25,last,-0.024041533471486017
17,25,all,-0.02067804116201008
17,26,last,-0.0055961458513709645
17,26,all,-0.005623912900047469
17,27,last,0.007559241912492843
17,27,all,0.0021899402793630197
17,28,last,-0.013560489578546707
17,28,all,0.004593903942146177
17,29,last,-0.003869035423692368
17,29,all,-0.003886952597488565
17,30,last,-0.04487139068646566
17,30,all,-0.04022005580331203
17,31,last,0.14384962957043052
17,31,all,0.14384962957043052
18,0,last,-0.05699359111710365
18,0,all,0.1503973106731679
18,1,last,-0.034276374582569026
18,1,all,0.0641225805552507
18,2,last,0.047236550317308515
18,2,all,0.18648690786642905
18,3,last,-0.034357813907223624
18,3,all,-0.18783174548425477
18,4,last,-0.04645307788386665
18,4,all,0.2594894233399007
18,5,last,0.055689690913810194
18,5,all,-0.22575242096901474
18,6,last,0.07533115755330139
18,6,all,0.24699131778408387
18,7,last,0.0386815016888861
18,7,all,0.24528479375382156
18,8,last,-0.032198147538441975
18,8,all,-0.12184324628471188
18,9,last,0.1173862941536146
18,9,all,-0.8444818107228154
18,10,last,0.026052744810093946
18,10,all,-0.20297575808252635
18,11,last,0.16012473717308862
18,11,all,0.6634881377308827
18,12,last,-0.18825810430156414
18,12,all,0.40781329751745066
18,13,last,0.6088279792421178
18,13,all,1.1305992801983114
18,14,last,0.03810772462881959
18,14,all,0.06352136671735938
18,15,last,-0.4320600055396161
18,15,all,-0.5066111746947549
18,16,last,-0.7814952434208349
18,16,all,-0.3154406346518665
18,17,last,-1.0
18,17,all,-1.0
18,18,last,-0.6473006565664484
18,18,all,-0.7507416640100898
18,19,last,0.1452655444589032
18,19,all,0.32588751443697117
18,20,last,-0.17020753527150215
18,20,all,-0.0880267643590159
18,21,last,1.6459468911082193
18,21,all,2.0
18,22,last,0.04331374434497524
18,22,all,-0.05145593479279571
18,23,last,0.2736794635282477
18,23,all,0.30331314334888954
18,24,last,0.05077807217875888
18,24,all,0.13396986657886897
18,25,last,-0.4382393776119377
18,25,all,-0.34109315090924613
18,26,last,-0.021892806686560507
18,26,all,-0.00523868254689947
18,27,last,-0.23085958118411906
18,27,all,-0.4064553947673274
18,28,last,-0.11500822232325925
18,28,all,0.03801561544612201
18,29,last,-0.33629171478990394
18,29,all,-0.45437786453025625
18,30,last,-1.0
18,30,all,-1.0
18,31,last,-0.27340509574999955
18,31,all,-0.27340509574999955
19,0,last,-0.022247610016552385
19,0,all,-0.0396933249559138
19,1,last,-0.03666565339878532
19,1,all,0.05454284864716681
19,2,last,-0.03712531631967642
19,2,all,0.08530545053220677
19,3,last,-0.03875078990435545
19,3,all,0.0823316574977729
19,4,last,-0.020632836781835084
19,4,all,0.12328106790095454
19,5,last,-0.018923116779851753
19,5,all,-0.04222252598489563
19,6,last,-0.019866179313450475
19,6,all,-0.16804967434012374
19,7,last,-0.036332812231313835
19,7,all,-0.27207990840500434
19,8,last,-0.0226196355641654
19,8,all,0.10453684288736435
19,9,last,0.0212117106438491
19,9,all,0.06409841187214378
19,10,last,-0.024492121452890505
19,10,all,-0.14101780221744406
19,11,last,0.02744413701451495
19,11,all,0.4420302512457242
19,12,last,0.09308535850015455
19,12,all,-0.03442573859165611
19,13,last,0.07642408470939582
19,13,all,0.37156155180393585
19,14,last,0.09175798762285998
19,14,all,0.31327173448302315
19,15,last,-0.01185854981321861
19,15,all,0.08627737386887128
19,16,last,0.17205431799058882
19,16,all,0.3748637777630753
19,17,last,-0.08222103697845025
19,17,all,-0.004686903992390996
19,18,last,0.03350686487733707
19,18,all,0.02299701128675928
19,19,last,-0.3988784526148566
19,19,all,-0.3990073089418605
19,20,last,-0.19967892921748642
19,20,all,-0.32553252702931007
19,21,last,0.391171186459325
19,21,all,0.5922973003318465
19,22,last,-0.14371798278208195
19,22,all,-0.125746066830166
19,23,last,0.10715145832959701
19,23,all,0.053363549514060936
19,24,last,-0.06749697865822736
19,24,all,-0.030032340677440664
19,25,last,-0.12476834119105747
19,25,all,-0.1445570559991512
19,26,last,-0.07388742357727167
19,26,all,-0.04003558544553469
19,27,last,-0.03788149950183089
19,27,all,-0.03919817002916373
19,28,last,-0.061831294062647084
19,28,all,-0.06139333325998821
19,29,last,-0.06896963316035438
19,29,all,-0.07000952632564902
19,30,last,-0.30718956513928464
19,30,all,-0.3116007467337182
19,31,last,0.18241881260175694
19,31,all,0.18241881260175694
20,0,last,-0.004258425603543699
20,0,all,-0.11456066870096082
20,1,last,0.00030729697812322617
20,1,all,-0.05738687581145053
20,2,last,-0.03788378461700458
20,2,all,-0.056045782062993675
20,3,last,-0.005515359058223221
20,3,all,-0.07226964148141159
20,4,last,0.0015352059667765427
20,4,all,-0.08837718988175142
20,5,last,-0.0042494020853421615
20,5,all,-0.25188426336082853
20,6,last,0.0018338346833203392
20,6,all,-0.19514189411320593
20,7,last,-0.0317541158078326
20,7,all,-0.1535476672322589
20,8,last,0.040256259390764736
20,8,all,-0.24151290153501412
20,9,last,-0.06961956918313643
20,9,all,-0.5219543263613274
20,10,last,0.0009726926313310904
20,10,all,-0.32054627384473566
20,11,last,0.09514084965873694
20,11,all,0.3100419394652663
20,12,last,0.046674716308048134
20,12,all,-0.0615192918911326
20,13,last,0.044775443354935544
20,13,all,0.2485061281412057
20,14,last,-0.19758115713192234
20,14,all,0.19068569714813483
20,15,last,-0.094920235296408
20,15,all,0.09265288095712955
20,16,last,-0.040296971799658285
20,16,all,0.23255709524565035
20,17,last,-0.4829999403879388
20,17,all,-0.568639735893701
20,18,last,-0.14743306130386427
20,18,all,-0.23887760791221865
20,19,last,-0.4622398091618267
20,19,all,-0.35261230496677887
20,20,last,-0.014308031506715096
20,20,all,-0.08404895635196354
20,21,last,0.5408470156276678
20,21,all,0.7679064435948758
20,22,last,-0.2256673193678166
20,22,all,-0.1661947319279713
20,23,last,0.0004811595689827717
20,23,all,-0.008510278959578404
20,24,last,-0.009545212551102777
20,24,all,0.0819201520953071
20,25,last,-0.14714267454095337
20,25,all,-0.13613966644103134
20,26,last,-0.03895232548498036
20,26,all,-0.007081685505096405
20,27,last,0.001577801235767265
20,27,all,-0.0033890415979215497
20,28,last,-0.12000632640992649
20,28,all,-0.05406948947420812
20,29,last,-0.06197636506113647
20,29,all,-0.027041423561599685
20,30,last,-0.1621357829177411
20,30,all,-0.19467423429586325
20,31,last,0.20639031348768003
20,31,all,0.20639031348768003
21,0,last,-0.0010673888446465754
21,0,all,-0.030056659651684442
21,1,last,-0.00014188589801496544
21,1,all,0.014972849925876748
21,2,last,-0.02932074713243748
21,2,all,-0.017480377712303572
21,3,last,-0.02751767961427614
21,3,all,0.08712823059340576
21,4,last,-0.0455074902541868
21,4,all,-0.012351263883567274
21,5,last,-0.003587193532014124
21,5,all,-0.12584443155434802
21,6,last,-0.0010800165141856082
21,6,all,0.04924013583163201
21,7,last,0.013597837020515403
21,7,all,-0.19428780353029887
21,8,last,0.019768148971891393
21,8,all,0.13095162234569016
21,9,last,0.0021787406869475615
21,9,all,-0.057515819371476457
21,10,last,0.120352798379262
21,10,all,0.16581825486308507
21,11,last,0.0064093607511218455
21,11,all,0.2063545940806396
21,12,last,0.09140673057124887
21,12,all,-0.9839993980810853
21,13,last,0.2033381010580701
21,13,all,0.43124567166165045
21,14,last,0.02799998643694753
21,14,all,0.20292770179805153
21,15,last,-0.016339619769177895
21,15,all,0.07796188712102814
21,16,last,0.03805020831562439
21,16,all,0.0866093269136444
21,17,last,0.0654248912646576
21,17,all,-0.08249907894012228
21,18,last,0.09999798892670304
21,18,all,0.09112079570219606
21,19,last,-0.05821501811076735
21,19,all,0.03741484946122528
21,20,last,0.00024243956286281896
21,20,all,-0.030482492730028492
21,21,last,0.07057323890486769
21,21,all,0.11365995813927547
21,22,last,0.0530617012487479
21,22,all,0.036943767233699694
21,23,last,0.09275438352594231
21,23,all,0.070876887588135
21,24,last,0.08372811364715509
21,24,all,0.09549102166849631
21,25,last,0.033019777385878316
21,25,all,0.05889656149727681
21,26,last,0.014651604351261078
21,26,all,0.049113040676178964
21,27,last,0.048410918865235526
21,27,all,0.07744310036413288
21,28,last,0.026415506216964174
21,28,all,0.047380419184844175
21,29,last,0.09695553902785886
21,29,all,0.09979694005844039
21,30,last,0.040269053545644994
21,30,all,0.04019071522535655
21,31,last,0.01539336301381315
21,31,all,0.01539336301381315
22,0,last,0.0007624814071685575
22,0,all,0.027077940192758217
22,1,last,0.0037033653035044877
22,1,all,0.03904472308142693
22,2,last,0.0028092230983304293
22,2,all,0.018686955941546173
22,3,last,0.004997516361732205
22,3,all,0.027626310659327927
22,4,last,0.0034937133185031174
22,4,all,0.02067909569461894
22,5,last,0.0024117274747953482
22,5,all,-0.0028126281189685023
22,6,last,0.019631970776491446
22,6,all,0.024774686946861493
22,7,last,0.0193987673987434
22,7,all,-0.006964402211739263
22,8,last,0.019193209545699714
22,8,all,-0.08290292926629021
22,9,last,-0.01662477004963304
22,9,all,0.0043011896412462145
22,10,last,0.0240764145002966
22,10,all,0.017188341501194148
22,11,last,-0.0018829764128545365
22,11,all,0.03699680584742573
22,12,last,0.01627514739483087
22,12,all,0.0631705103809756
22,13,last,0.03385587698860299
22,13,all,0.0018874353684520135
22,14,last,0.10088103287571748
22,14,all,0.17894488057984584
22,15,last,-0.0737932829806448
22,15,all,-0.23350358706763433
22,16,last,-0.1367858404973211
22,16,all,-0.023116928327639518
22,17,last,-0.06220915955415957
22,17,all,-0.07029182729378607
22,18,last,-0.05168756471059311
22,18,all,-0.07410472076114859
22,19,last,0.09926818810015009
22,19,all,0.13873930894457576
22,20,last,-0.15990430919143975
22,20,all,-0.18701281349802068
22,21,last,0.37807553422138973
22,21,all,0.5200991071792671
22,22,last,0.059110023270073184
22,22,all,0.057789523837860374
22,23,last,0.09646488325197632
22,23,all,0.07440043058918126
22,24,last,0.022096394999256974
22,24,all,0.0677085516363678
22,25,last,-0.1074232936002556
22,25,all,-0.08137748002043337
22,26,last,-0.0411856703435755
22,26,all,-0.041793020631911836
22,27,last,-0.03004861801967729
22,27,all,-0.029525258240413427
22,28,last,-0.10877354642709158
22,28,all,-0.09570361792360707
22,29,last,-0.1188625820417428
22,29,all,-0.11767735110797345
22,30,last,-0.21759038525943866
22,30,all,-0.21434199557071673
22,31,last,0.13927458629607287
22,31,all,0.13927458629607287
23,0,last,-0.0005098552415798828
23,0,all,0.022969300948592182
23,1,last,0.000927194020452107
23,1,all,7.14764284467232e-05
23,2,last,0.0004210991254209872
23,2,all,0.017168071076518576
23,3,last,-0.0019214773983773806
23,3,all,0.008609014983190355
23,4,last,-5.968804045655383e-08
23,4,all,0.00607448172128371
23,5,last,-0.0008696547494519892
23,5,all,0.0049599567858587094
23,6,last,0.01331150740653972
23,6,all,0.004638357623878798
23,7,last,-5.968804045655383e-08
23,7,all,0.027730168275508057
23,8,last,0.0023037494534813795
23,8,all,-0.030252495333141338
23,9,last,0.013754303134666664
23,9,all,0.062570793746484
23,10,last,0.01654653951124448
23,10,all,0.014677050396104759
23,11,last,0.0034596978889832293
23,11,all,0.08301558902396625
23,12,last,-0.012799563083543858
23,12,all,0.12970885666066304
23,13,last,-0.0003825406512860534
23,13,all,0.11231397103040956
23,14,last,0.020885203483990922
23,14,all,0.14624089197807658
23,15,last,0.05107896578532301
23,15,all,0.10277647873389728
23,16,last,0.0165590143116999
23,16,all,0.14005348048424907
23,17,last,-0.02071742040226755
23,17,all,0.03930242587118426
23,18,last,-0.014305969848586363
23,18,all,-0.07136767683701135
23,19,last,0.022944560255822942
23,19,all,0.06669872909239857
23,20,last,0.0007612015799424309
23,20,all,-0.004237492744172582
23,21,last,0.2685325546033655
23,21,all,0.31531186255038046
23,22,last,0.09358207329392929
23,22,all,0.10940155278437248
23,23,last,0.07183721280726284
23,23,all,0.06082044196009556
23,24,last,0.046344241820127106
23,24,all,0.06132593997472211
23,25,last,-0.03200818919915064
23,25,all,-0.03318729659434963
23,26,last,0.058234397919274906
23,26,all,0.06053796830863492
23,27,last,0.035671244241969345
23,27,all,0.022137339196688508
23,28,last,0.08935624956166595
23,28,all,0.10623122251552262
23,29,last,0.11733230271983479
23,29,all,0.11771555962760631
23,30,last,0.049316527170742114
23,30,all,0.049238067241561975
23,31,last,-0.08625688837291894
23,31,all,-0.08625688837291894
24,0,last,0.0009577684780673841
24,0,all,0.03945044530892015
24,1,last,0.005884702092878343
24,1,all,0.005007974012239519
24,2,last,0.005585134852632473
24,2,all,0.04401723297844225
24,3,last,0.013440308001892555
24,3,all,-0.049282943677528564
24,4,last,0.0016661663799677814
24,4,all,0.03296721351463535
24,5,last,-0.007629892939990392
24,5,all,-0.16176610813974188
24,6,last,0.035951294317959376
24,6,all,0.04283418429110517
24,7,last,0.0008800543656079068
24,7,all,0.10311483404156324
24,8,last,0.002097373867777955
24,8,all,-0.10757306386527618
24,9,last,0.017972522467039037
24,9,all,-0.16523592734506617
24,10,last,0.02858437948355495
24,10,all,0.3338633550039119
24,11,last,0.04171010156458365
24,11,all,0.43705197209388025
24,12,last,-0.004808094524551914
24,12,all,-0.07696217046343616
24,13,last,-0.012104351002491891
24,13,all,-0.033280388284300196
24,14,last,0.05586707278254221
24,14,all,0.2751062445658079
24,15,last,0.06914459441397813
24,15,all,0.11022673369500467
24,16,last,0.11543438560190336
24,16,all,0.2717019430947231
24,17,last,0.055612662380664486
24,17,all,-0.029953498536132224
24,18,last,-0.10791436086240691
24,18,all,-0.08903739127332003
24,19,last,0.0382537890921641
24,19,all,0.09192823530099553
24,20,last,0.0024029888988767035
24,20,all,0.11161722160859544
24,21,last,-0.014762859064902673
24,21,all,0.027928194176017728
24,22,last,0.010703985030508081
24,22,all,0.01584047459837125
24,23,last,0.0905532700505938
24,23,all,0.07840900362847292
24,24,last,0.09475225123974673
24,24,all,0.08690383145693903
24,25,last,0.003190713657464012
24,25,all,0.02578959453392599
24,26,last,-0.011713159730824924
24,26,all,-0.020313521509673745
24,27,last,0.03933876277117034
24,27,all,0.00921713564932812
24,28,last,-0.00263754238745414
24,28,all,0.036438746260701316
24,29,last,-0.03672208526215863
24,29,all,-0.04165869534233419
24,30,last,-0.10937268483006413
24,30,all,-0.11009358149972714
24,31,last,-0.028322510139625348
24,31,all,-0.028322510139625348
25,0,last,-0.0023949825305521377
25,0,all,0.002753636029271099
25,1,last,0.023654805509576823
25,1,all,-0.0004557467020784769
25,2,last,-0.02475411689587014
25,2,all,0.026113623915112336
25,3,last,0.0013482359185919232
25,3,all,0.02450504073441481
25,4,last,0.023501761147383893
25,4,all,0.0030374352676176275
25,5,last,-0.0011461647957229256
25,5,all,0.021142007124245386
25,6,last,0.023746894950764243
25,6,all,0.024413557809854308
25,7,last,-0.024752297345989382
25,7,all,0.042249695516017524
25,8,last,0.00154474730571415
25,8,all,0.05095002490003469
25,9,last,-0.00169243410436928
25,9,all,0.02990546478051452
25,10,last,0.0005129108941657295
25,10,all,-0.021160101536948514
25,11,last,0.0024466880729971064
25,11,all,0.006741230136011859
25,12,last,0.0021277108702891915
25,12,all,-0.20203003136752365
25,13,last,-0.006767461980126168
25,13,all,-0.12803490179712393
25,14,last,0.05850348188559752
25,14,all,0.08829047375165358
25,15,last,-0.10927832456655669
25,15,all,-0.40527031612101483
25,16,last,-0.22500806540756174
25,16,all,-0.10121645501847779
25,17,last,-0.12126435669081091
25,17,all,-0.10209256828606438
25,18,last,-0.13661620229310795
25,18,all,-0.1759683657101175
25,19,last,-0.1233087220679508
25,19,all,-0.1570757265829111
25,20,last,-0.2016241706580094
25,20,all,-0.3003256539399093
25,21,last,0.33324348463412873
25,21,all,0.4365604078177365
25,22,last,-0.012692977795982262
25,22,all,0.03486065507940238
25,23,last,0.06965140911755217
25,23,all,0.02696588086204006
25,24,last,-0.03701702386031356
25,24,all,0.014815230016629169
25,25,last,-0.09510478914120936
25,25,all,-0.09497105222497339
25,26,last,0.03644482596586636
25,26,all,0.012881958268320226
25,27,last,0.03649718856799049
25,27,all,0.009853115319583971
25,28,last,-0.18813392675594018
25,28,all,-0.16664342528647674
25,29,last,-0.09007959671496443
25,29,all,-0.06422859449930865
25,30,last,-0.2715669604717446
25,30,all,-0.2817183303426167
25,31,last,-0.40106756024087403
25,31,all,-0.40106756024087403
26,0,last,-0.0022209023577386498
26,0,all,0.0032343537840549496
26,1,last,0.008192375513946455
26,1,all,-0.005697514745484724
26,2,last,0.00820695680381937
26,2,all,-0.014434596711658162
26,3,last,0.006204659877847315
26,3,all,0.06526155571882641
26,4,last,0.005995385228875817
26,4,all,0.024600054791682143
26,5,last,0.008193783933990997
26,5,all,0.021273449494709634
26,6,last,0.008192924383522636
26,6,all,0.10070218852526636
26,7,last,-0.002540334095046937
26,7,all,0.008780991532268011
26,8,last,-1.531656798440448e-05
26,8,all,-0.05268875567766741
26,9,last,0.0077914832467089416
26,9,all,0.05169387261267366
26,10,last,0.04796582617888745
26,10,all,-0.035644915849077106
26,11,last,0.0233385660970802
26,11,all,0.3785760380402655
26,12,last,0.0032746801638597303
26,12,all,0.2524671014307456
26,13,last,0.02345911028324549
26,13,all,-0.01857532057452519
26,14,last,0.021422607391044575
26,14,all,0.08533235947991273
26,15,last,0.016875015831780464
26,15,all,0.20154434914848893
26,16,last,-0.00852386166987127
26,16,all,0.060552637928283706
26,17,last,-0.021645603779420625
26,17,all,-0.02456310447757237
26,18,last,0.0077441561908004036
26,18,all,0.004972986192864774
26,19,last,0.03674945891298017
26,19,all,0.05984449261471131
26,20,last,0.08608615417257591
26,20,all,0.1576172295835068
26,21,last,0.05753477694592854
26,21,all,0.09265680649743933
26,22,last,0.01327720682799552
26,22,all,0.0024151814756476616
26,23,last,0.0621762252027198
26,23,all,0.06160535941937138
26,24,last,0.06006607022701308
26,24,all,0.06021210060236675
26,25,last,0.0012349876144991127
26,25,all,0.009590346324482456
26,26,last,0.03165147544116221
26,26,all,0.03429198341187726
26,27,last,0.03181091687502826
26,27,all,0.040891301227059036
26,28,last,0.07390323793904155
26,28,all,0.08610339696209182
26,29,last,0.03942769390003544
26,29,all,0.03942819098946292
26,30,last,0.029947970685228042
26,30,all,0.029948457418625788
26,31,last,0.10514821850087729
26,31,all,0.10514821850087729
27,0,last,-0.0031815494951848845
27,0,all,0.051376142880192384
27,1,last,0.02526483736678477
27,1,all,-0.046357723236870485
27,2,last,-0.00967848659386738
27,2,all,0.23251328702133425
27,3,last,-0.014806292262045568
27,3,all,-0.35942200832000665
27,4,last,0.020508351405337185
27,4,all,0.32451017567895746
27,5,last,-0.00899920030572514
27,5,all,-0.13989416693696716
27,6,last,0.028058117415570384
27,6,all,0.5740149746782004
27,7,last,0.03197434087278748
27,7,all,0.23751744294930657
27,8,last,0.0033842980205112225
27,8,all,0.8464503864448023
27,9,last,0.0021576185004463433
27,9,all,-0.5912475804941284
27,10,last,0.11720476378453787
27,10,all,-0.17354032639456068
27,11,last,0.0429436937057929
27,11,all,-0.05201245277922936
27,12,last,0.03534900625436132
27,12,all,-0.06285324693103198
27,13,last,-0.07441574803091262
27,13,all,0.2430991867274091
27,14,last,-0.00529313509609391
27,14,all,0.11772844590523002
27,15,last,0.40751411598401205
27,15,all,0.8094778868879963
27,16,last,0.05024013983627848
27,16,all,0.33439678284678936
27,17,last,0.08654120277946091
27,17,all,0.2052936723009577
27,18,last,-0.2696882340834998
27,18,all,-0.3452407261305523
27,19,last,0.29685246112998637
27,19,all,0.3425246924363222
27,20,last,-0.04836640631990031
27,20,all,0.054257228137753404
27,21,last,0.37898108168237005
27,21,all,0.43434309940901905
27,22,last,0.12155510434463507
27,22,all,0.08646868012284578
27,23,last,0.1585996402950329
27,23,all,0.10876064429757963
27,24,last,0.0836515037197732
27,24,all,0.11274262903985004
27,25,last,-0.08356805172282526
27,25,all,-0.10971529438919159
27,26,last,-0.03523406293781039
27,26,all,-0.04876884686012093
27,27,last,-0.08208175405909217
27,27,all,-0.07448512155556745
27,28,last,0.031308947813881854
27,28,all,0.05586013630554582
27,29,last,-0.21520510203835902
27,29,all,-0.21701557505094649
27,30,last,-0.4087833550963051
27,30,all,-0.41724859229170297
27,31,last,-0.3436183674418286
27,31,all,-0.3436183674418286
28,0,last,-0.00529919057076763
28,0,all,0.01755238491127205
28,1,last,0.023274261725439227
28,1,all,-0.04307714666810853
28,2,last,-6.084294106511653e-06
28,2,all,0.04724580651508509
28,3,last,-0.027048820031516645
