neuron_id,layer,neuron_idx,kind,matched_to,w_norm,logit_var,nullfrac_k16,nullfrac_k64,nullfrac_k256,nullfrac_bottom10pct,w_norm_pctile_random,w_norm_pctile_matched,logit_var_pctile_random,logit_var_pctile_matched,nullfrac_bottom10pct_pctile_random,nullfrac_bottom10pct_pctile_matched,nullfrac_k16_pctile_random,nullfrac_k16_pctile_matched,nullfrac_k64_pctile_random,nullfrac_k64_pctile_matched,nullfrac_k256_pctile_random,nullfrac_k256_pctile_matched
L19_N2836,19,2836,candidate,,4.209227085113525,0.00012087132199667394,0.00766961183398962,0.03815371170639992,0.10711178183555603,0.38301876187324524,91.9,84.0,16.400000000000002,20.0,71.5,68.0,35.6,36.0,72.2,82.0,63.800000000000004,60.0
L16_N819,16,819,random,,3.8938546180725098,0.00012465663894545287,0.010144894011318684,0.023345952853560448,0.09459664672613144,0.35637176036834717,62.7,,50.4,,47.199999999999996,,60.199999999999996,,20.8,,42.4,
L18_N8024,18,8024,random,,3.845393180847168,0.0001291990774916485,0.013681643642485142,0.024638207629323006,0.0827084332704544,0.3342455327510834,54.400000000000006,,82.0,,23.7,,78.10000000000001,,24.9,,22.5,
L17_N4572,17,4572,random,,3.6059486865997314,0.00012882552982773632,0.01332828588783741,0.02834274433553219,0.08423426747322083,0.3469763696193695,21.4,,80.7,,36.4,,76.9,,39.900000000000006,,25.0,
L16_N17870,16,17870,random,,4.379274845123291,0.0001292529486818239,0.012706556357443333,0.0436447337269783,0.11538359522819519,0.37610557675361633,96.8,,82.19999999999999,,66.9,,73.9,,81.0,,72.3,
L16_N13825,16,13825,random,,3.5904226303100586,0.0001271516375709325,0.015251217409968376,0.06711409240961075,0.1449262946844101,0.4203373193740845,19.7,,70.89999999999999,,88.5,,83.0,,94.19999999999999,,88.8,
L16_N976,16,976,random,,3.9079222679138184,0.00013229296018835157,0.014769523404538631,0.02791702374815941,0.105374276638031,0.3616938889026642,65.10000000000001,,89.4,,53.400000000000006,,81.69999999999999,,37.5,,61.199999999999996,
L16_N7164,16,7164,random,,4.146325588226318,0.00011064541467931122,0.006977546960115433,0.028413724154233932,0.20579388737678528,0.49888643622398376,89.1,,1.7000000000000002,,96.3,,29.2,,40.5,,96.3,
L17_N16559,17,16559,random,,3.998135805130005,0.00013706134632229805,0.0120938615873456,0.03794165328145027,0.10330057144165039,0.3587508499622345,78.2,,95.89999999999999,,49.3,,71.1,,71.7,,58.599999999999994,
L24_N869,24,869,random,,3.873910427093506,0.00012360821710899472,0.007881890051066875,0.023463306948542595,0.07213995605707169,0.30837202072143555,59.4,,39.2,,9.700000000000001,,38.1,,21.3,,11.1,
L24_N6515,24,6515,random,,3.7806925773620605,0.00012987021182198077,0.006640429142862558,0.01841707155108452,0.06172370910644531,0.29141414165496826,44.2,,85.0,,4.5,,25.8,,7.3,,5.3,
L24_N13746,24,13746,random,,3.8879637718200684,0.0001272891095140949,0.0028326355386525393,0.016163378953933716,0.0677192285656929,0.300176203250885,62.0,,72.2,,7.000000000000001,,1.3,,3.2,,8.799999999999999,
L17_N14719,17,14719,random,,3.7385358810424805,0.00012446488835848868,0.009578998200595379,0.03412136062979698,0.11813456565141678,0.3846208453178406,36.3,,48.4,,72.3,,55.60000000000001,,62.2,,74.5,
L24_N9115,24,9115,random,,3.880064010620117,0.000127636463730596,0.007756666745990515,0.022153373807668686,0.07475371658802032,0.3167462944984436,60.199999999999996,,74.4,,12.8,,36.4,,16.8,,13.700000000000001,
L16_N5231,16,5231,random,,3.8501529693603516,0.00013381311146076769,0.009271484799683094,0.04318090155720711,0.12616066634655,0.3882356584072113,55.50000000000001,,92.2,,74.9,,52.0,,80.5,,81.0,
L19_N11149,19,11149,random,,3.9093358516693115,0.00012087481445632875,0.012520300224423409,0.0322340689599514,0.10895265638828278,0.37331700325012207,65.5,,16.5,,64.9,,73.1,,54.900000000000006,,66.2,
L18_N5094,18,5094,random,,3.302833080291748,0.0001339399314019829,0.018920069560408592,0.06550857424736023,0.14377455413341522,0.42024871706962585,4.0,,92.4,,88.4,,90.5,,93.60000000000001,,88.3,
L17_N11029,17,11029,random,,4.516859531402588,0.00012444969615899026,0.016179945319890976,0.04609500616788864,0.10274308174848557,0.3558807969093323,98.9,,48.199999999999996,,46.5,,86.2,,83.2,,57.599999999999994,
L16_N3039,16,3039,random,,3.4324495792388916,0.00012662986409850419,0.00676083704456687,0.02202104590833187,0.07879378646612167,0.3280840218067169,9.1,,67.10000000000001,,18.8,,27.0,,16.6,,17.299999999999997,
L19_N3169,19,3169,random,,3.911299467086792,0.00011281408660579473,0.006355085875838995,0.10222546011209488,0.1983075588941574,0.4915733337402344,65.8,,2.3,,95.89999999999999,,22.900000000000002,,97.7,,95.6,
L18_N11270,18,11270,random,,3.915239095687866,0.00011731585254892707,0.02259070798754692,0.054150309413671494,0.12792278826236725,0.3921376168727875,66.2,,6.800000000000001,,77.5,,93.7,,89.3,,82.3,
L24_N8667,24,8667,random,,3.1218159198760986,0.00013769442739430815,0.008750887587666512,0.035392921417951584,0.1125715970993042,0.3767130374908447,1.2,,96.39999999999999,,67.60000000000001,,47.5,,65.0,,69.89999999999999,
L16_N15054,16,15054,random,,3.55678129196167,0.000125269012642093,0.009346090257167816,0.02683168463408947,0.08206306397914886,0.32833772897720337,16.7,,56.00000000000001,,19.0,,53.0,,33.6,,21.7,
L24_N4090,24,4090,random,,3.7395403385162354,0.0001248423068318516,0.010085332207381725,0.02280757948756218,0.06622285395860672,0.30673250555992126,36.6,,52.800000000000004,,9.4,,59.3,,19.1,,7.8,
L19_N2582,19,2582,random,,3.754828929901123,0.0001317596761509776,0.006109912414103746,0.0264851376414299,0.0942799299955368,0.354768842458725,39.0,,88.5,,45.1,,20.200000000000003,,31.900000000000002,,41.8,
L24_N9606,24,9606,random,,3.981797218322754,0.00011463477130746469,0.00714465556666255,0.027541037648916245,0.21011002361774445,0.48202934861183167,76.1,,4.1000000000000005,,95.19999999999999,,31.4,,36.199999999999996,,96.6,
L24_N11850,24,11850,random,,3.951262950897217,0.00012469547800719738,0.00577150983735919,0.025503631681203842,0.0686374306678772,0.3078535795211792,71.39999999999999,,50.8,,9.6,,16.6,,27.800000000000004,,9.5,
L24_N6300,24,6300,random,,3.7061853408813477,0.00011782274668803439,0.01265372522175312,0.030139140784740448,0.10381366312503815,0.415701299905777,32.5,,7.3,,87.2,,73.6,,47.8,,59.4,
L16_N1501,16,1501,random,,3.6790263652801514,0.00012508909276220948,0.006293023936450481,0.03061133809387684,0.10078361630439758,0.35546475648880005,28.7,,54.6,,45.9,,22.1,,49.6,,54.400000000000006,
L17_N9482,17,9482,random,,3.719660997390747,0.0001334563276031986,0.015397653914988041,0.05963180214166641,0.1434454470872879,0.4212302267551422,33.4,,91.60000000000001,,88.7,,83.39999999999999,,91.60000000000001,,88.2,
L16_N7628,16,7628,random,,4.024554252624512,0.00012299595982767642,0.008354292251169682,0.032139506191015244,0.08773291110992432,0.338390588760376,81.39999999999999,,32.4,,26.900000000000002,,43.6,,54.50000000000001,,30.3,
L16_N12455,16,12455,random,,3.690858840942383,0.0001300903531955555,0.01433059573173523,0.029715077951550484,0.08413077890872955,0.329877108335495,30.2,,85.39999999999999,,20.0,,80.2,,46.5,,24.7,
L18_N14857,18,14857,random,,3.740354061126709,0.00012177386815892532,0.01003151386976242,0.0393587164580822,0.10315284132957458,0.3716108500957489,36.8,,22.2,,63.3,,59.0,,74.9,,58.199999999999996,
L18_N5329,18,5329,random,,3.880605697631836,0.00012163010978838429,0.017606720328330994,0.03582189232110977,0.11704381555318832,0.3900162875652313,60.5,,21.2,,75.8,,88.3,,66.4,,73.6,
L18_N11641,18,11641,random,,3.4063966274261475,0.00012201115896459669,0.008444835431873798,0.036605216562747955,0.13922764360904694,0.4118970036506653,7.9,,24.6,,85.6,,44.4,,68.60000000000001,,87.1,
