neuron_id,layer,neuron_idx,category,prompt_id,split,is_control,sigma_multiplier,clamp_value,baseline_mean,baseline_sigma,orig_activation,orig_entropy,clamped_entropy,entropy_shift,orig_top1_prob,clamped_top1_prob,precision
L31_N2477,31,2477,ambiguity,amb_0002,working,False,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-1.2734375,0.5591363906860352,0.5562565922737122,-0.002879798412322998,0.7746531963348389,0.77495276927948,bf16
L31_N2477,31,2477,ambiguity,amb_0002,working,False,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-1.2734375,0.5591363906860352,0.5590924024581909,-4.398822784423828e-05,0.7746531963348389,0.7746565937995911,bf16
L31_N2477,31,2477,ambiguity,amb_0002,working,False,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-1.2734375,0.5591363906860352,0.5582619309425354,-0.0008744597434997559,0.7746531963348389,0.7747512459754944,bf16
L31_N2477,31,2477,ambiguity,amb_0002,working,False,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-1.2734375,0.5591363906860352,0.5598561763763428,0.0007197856903076172,0.7746531963348389,0.7745988368988037,bf16
L31_N2477,31,2477,ambiguity,amb_0002,working,False,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-1.2734375,0.5591363906860352,0.5588377714157104,-0.00029861927032470703,0.7746531963348389,0.7747078537940979,bf16
L31_N2477,31,2477,ambiguity,amb_0003,working,False,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-0.2734375,0.7737653255462646,0.7599576711654663,-0.01380765438079834,0.8860874176025391,0.8884853720664978,bf16
L31_N2477,31,2477,ambiguity,amb_0003,working,False,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-0.2734375,0.7737653255462646,0.7731795310974121,-0.0005857944488525391,0.8860874176025391,0.8861373662948608,bf16
L31_N2477,31,2477,ambiguity,amb_0003,working,False,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-0.2734375,0.7737653255462646,0.775404691696167,0.0016393661499023438,0.8860874176025391,0.8860119581222534,bf16
L31_N2477,31,2477,ambiguity,amb_0003,working,False,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-0.2734375,0.7737653255462646,0.8556125164031982,0.0818471908569336,0.8860874176025391,0.8719090223312378,bf16
L31_N2477,31,2477,ambiguity,amb_0003,working,False,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-0.2734375,0.7737653255462646,0.8465061783790588,0.07274085283279419,0.8860874176025391,0.8740744590759277,bf16
L31_N2477,31,2477,ambiguity,amb_0004,working,False,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-0.65625,3.214151620864868,3.1983771324157715,-0.01577448844909668,0.3810039460659027,0.3858776390552521,bf16
L31_N2477,31,2477,ambiguity,amb_0004,working,False,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-0.65625,3.214151620864868,3.2140297889709473,-0.00012183189392089844,0.3810039460659027,0.3810449540615082,bf16
L31_N2477,31,2477,ambiguity,amb_0004,working,False,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-0.65625,3.214151620864868,3.221081256866455,0.006929636001586914,0.3810039460659027,0.37687498331069946,bf16
L31_N2477,31,2477,ambiguity,amb_0004,working,False,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-0.65625,3.214151620864868,3.2241344451904297,0.009982824325561523,0.3810039460659027,0.37634533643722534,bf16
