neuron_id,layer,neuron_idx,category,prompt_id,split,is_control,orig_entropy,ablated_entropy,entropy_shift,frozen_norm_ablated_entropy,shift_under_frozen_norm,norm_pathway_share,orig_top1_prob,ablated_top1_prob,frozen_norm_top1_prob,orig_activation,mean_val,mean_source,precision
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0007,working,True,1.129183292388916,1.0456724166870117,-0.0835108757019043,1.11826491355896,-0.010918378829956055,0.8692580009706797,0.7769090533256531,0.7980394959449768,0.7792404890060425,0.2001953125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0008,working,True,0.2779642343521118,0.27695855498313904,-0.0010056793689727783,0.277621865272522,-0.00034236907958984375,0.6595643799081345,0.9497182965278625,0.9498506784439087,0.9497621655464172,0.1220703125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0009,working,True,0.2685665786266327,0.26519575715065,-0.003370821475982666,0.26518213748931885,-0.0033844411373138428,-0.004040457623821901,0.9580708742141724,0.9587177634239197,0.9587188959121704,0.142578125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0010,working,True,2.2222113609313965,2.2262613773345947,0.004050016403198242,2.2243099212646484,0.002098560333251953,0.4818390533937717,0.3543391525745392,0.35389402508735657,0.3540545105934143,0.1484375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0011,working,True,0.3714238703250885,0.4047583341598511,0.03333446383476257,0.4047645032405853,0.033340632915496826,-0.0001850661455013281,0.9363130927085876,0.9292243123054504,0.9292238354682922,0.10986328125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0012,working,True,0.6350165009498596,0.6323035955429077,-0.0027129054069519043,0.631905734539032,-0.0031107664108276367,-0.14665494891793915,0.8644450902938843,0.8648701310157776,0.8649091720581055,0.107421875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0013,working,True,0.8849576711654663,0.8685410618782043,-0.016416609287261963,0.8579801321029663,-0.0269775390625,-0.6433076155033131,0.8365039229393005,0.84229576587677,0.8445380330085754,0.0029449462890625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0014,working,True,0.20832671225070953,0.20112711191177368,-0.007199600338935852,0.20112724602222443,-0.007199466228485107,1.862748547573563e-05,0.96833735704422,0.9698355197906494,0.9698355197906494,0.126953125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0015,working,True,1.6949599981307983,1.6962276697158813,0.0012676715850830078,1.698272705078125,0.00331270694732666,-1.6132217415835999,0.43981850147247314,0.43963515758514404,0.42887571454048157,0.06298828125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0016,working,True,1.4860031604766846,1.4812943935394287,-0.004708766937255859,1.482459306716919,-0.003543853759765625,0.24739240506329113,0.616849422454834,0.6176665425300598,0.6174998879432678,0.201171875,0.09080914088657924,pooled_controls,bf16
