neuron_id,layer,neuron_idx,kind,matched_to,w_norm,logit_var,nullfrac_k16,nullfrac_k64,nullfrac_k256,nullfrac_bottom10pct,w_norm_pctile_random,w_norm_pctile_matched,logit_var_pctile_random,logit_var_pctile_matched,nullfrac_bottom10pct_pctile_random,nullfrac_bottom10pct_pctile_matched,nullfrac_k16_pctile_random,nullfrac_k16_pctile_matched,nullfrac_k64_pctile_random,nullfrac_k64_pctile_matched,nullfrac_k256_pctile_random,nullfrac_k256_pctile_matched
L29_N7756,29,7756,matched,L29_N1141,1.9699668884277344,0.0001898779155453667,0.0034812227822840214,0.010641880333423615,0.04882475361227989,0.27316033840179443,48.1,,76.3,,14.299999999999999,,55.00000000000001,,21.8,,35.5,
L29_N2389,29,2389,matched,L29_N1141,1.9738695621490479,0.00019239613902755082,0.002962785307317972,0.01138286478817463,0.04467332735657692,0.2827434539794922,49.6,,86.8,,32.300000000000004,,39.4,,32.800000000000004,,13.900000000000002,
L29_N8143,29,8143,matched,L29_N1141,1.9349132776260376,0.0001721136359265074,0.002383884508162737,0.049644239246845245,0.17048168182373047,0.454882949590683,36.0,,13.100000000000001,,87.4,,24.0,,92.0,,90.4,
L29_N3494,29,3494,matched,L29_N1141,2.011167287826538,0.00017803246737457812,0.0064049954526126385,0.03849749267101288,0.19306255877017975,0.5391858816146851,66.0,,16.8,,92.5,,84.8,,90.60000000000001,,92.30000000000001,
L29_N3288,29,3288,matched,L29_N1141,1.983559489250183,0.0001891763531602919,0.004205523990094662,0.010743724182248116,0.04825446382164955,0.28028711676597595,54.0,,70.8,,26.6,,68.0,,23.9,,31.8,
L29_N912,29,912,matched,L29_N1141,1.951175570487976,0.00018698573694564402,0.005621286109089851,0.01717979833483696,0.055459652096033096,0.2898339331150055,39.6,,48.199999999999996,,47.9,,81.3,,75.0,,63.5,
L29_N6945,29,6945,matched,L29_N1141,1.9938451051712036,0.00018669001292437315,0.004194099456071854,0.01564119942486286,0.05463891103863716,0.28188356757164,58.699999999999996,,45.2,,30.5,,67.9,,70.1,,61.4,
L29_N11428,29,11428,matched,L29_N1141,1.9938384294509888,0.00018964652554132044,0.0017214521067216992,0.010720835998654366,0.04742272198200226,0.2761988043785095,58.699999999999996,,74.3,,18.9,,7.5,,23.5,,27.900000000000002,
L29_N3315,29,3315,matched,L29_N1141,1.9675616025924683,0.00018564413767307997,0.0015652220463380218,0.011510667391121387,0.050033554434776306,0.28673046827316284,46.6,,34.5,,41.5,,5.8999999999999995,,34.0,,40.9,
L29_N11343,29,11343,matched,L29_N1141,1.9623570442199707,0.00018704634567257017,0.0030987367499619722,0.0113134253770113,0.04967404901981354,0.27701374888420105,44.2,,48.6,,20.0,,43.9,,32.1,,40.0,
