neuron_id,category,is_control_neuron,n_unc,n_ctrl,H_unc,H_ctrl,raw_inter,raw_p,ancova_arm,ancova_p,ancova_H,ancova_H_p,slope_H_unc,matched_window,matched_n_unc,matched_n_ctrl,matched_inter,matched_p,strat_inter,strat_p,strat_bins,ancova_fdr,raw_fdr,strat_fdr
L30_N13446,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.0008743120978275911,0.7253817915618413,0.0007556284575160881,0.7631894273591103,-0.000466442982401709,0.4855168397119485,-0.11283422459893047,"[0.56,3.45]",90,87,0.0009837096906713122,0.7643815626762133,0.0009898690992868626,0.7245508982035929,5,False,False,False
L30_N13446,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.0004158637835644198,0.7780983232769466,-0.0008820869172641629,0.5420960279296401,-0.0014225662924545902,0.14270295616595763,0.015264948954788523,"[0.13,1.78]",96,78,-0.0005623032100116625,0.7498354952757609,-0.0013040417310226536,0.38922155688622756,5,False,False,False
L30_N13446,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-8.920325587192992e-05,0.963103982269907,-0.00016257258165688709,0.9574042974119965,4.5679903955140255e-05,0.9686095102104646,0.03041877908188068,"[2.04,2.49]",31,11,-0.00231845008313131,0.34439277686106096,-0.0010179297390401532,0.7345309381237525,4,False,False,False
L30_N13664,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-9.167998408278005e-05,0.9715817398443688,-4.6293850994876006e-05,0.9858916469364913,0.00017837372717620186,0.8456621470979032,-0.10649350649350649,"[0.56,3.45]",90,87,0.0021759330312867663,0.4930939819512137,-3.137338003370432e-05,0.9920159680638723,5,False,False,False
L30_N13664,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.0019460438595463782,0.19229729300724985,-0.002017434955408378,0.16621062289898314,-0.00021783253385294378,0.8270556562436399,-0.1114244044725328,"[0.13,1.78]",96,78,-0.001328396551215499,0.4726410771644586,-0.0026449069176259893,0.09780439121756487,5,False,False,False
L30_N13664,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-8.428647803764106e-05,0.9622553241936841,0.0012583139102381798,0.6258395128656786,-0.000835905961114189,0.38316785917301077,-0.12298770747968606,"[2.04,2.49]",31,11,-5.8555882697232864e-05,0.9897548457464849,0.0008234826965987653,0.7365269461077845,4,False,False,False
L30_N2034,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.00194237983475129,0.5025376665607607,0.0020433747839116168,0.4915781709290876,0.00039692400039474576,0.6369241960263898,-0.12334884366969927,"[0.56,3.45]",90,87,0.001956378682819827,0.5948906109169485,0.002765263394347671,0.3852295409181637,5,False,False,False
L30_N2034,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-1.3282638974478295e-05,0.993407571624057,-0.00037222331993224354,0.8080221174130109,-0.00109522002837821,0.3342101782562775,-0.09536773387040764,"[0.13,1.78]",96,78,0.0005055075057615113,0.7715161569241666,-0.0009758434609066079,0.5768463073852296,5,False,False,False
L30_N2034,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0015920159406960111,0.41730392484752254,-0.0004132513952773691,0.8793796849647555,0.0012484838634080303,0.1528428315596492,0.07488714494062088,"[2.04,2.49]",31,11,-0.004933979504269199,0.4931410165637091,-0.0002713371813744249,0.9261477045908184,4,False,False,False
L30_N3519,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.0016472039123376244,0.49641473710325557,0.0018343230612734704,0.45591385265176054,0.0007354039163698177,0.3136389003748422,-0.05385790679908327,"[0.56,3.45]",90,87,0.0018782733043948407,0.5390052262942874,0.0023008371906897457,0.34930139720558884,5,False,False,False
