cell,pair,set,direction,condition,lp_264,lp_279,lp_304,lp_358,lp_430,lp_539,lp_912,lp_7566,lp_9987,lp_10035,lp_25420
circuit,58,random25,control_to_uncertain,patched,-6.146578788757324,-7.334078788757324,-8.615328788757324,-3.771578550338745,-7.709078788757324,-0.7090785503387451,-7.959078788757324,-12.052828788757324,-7.459078788757324,-10.615328788757324,-8.271578788757324
circuit,58,random26,control_to_uncertain,patched,-5.665776252746582,-6.915776252746582,-9.259526252746582,-5.540776252746582,-8.915776252746582,-1.103276252746582,-7.353276252746582,-12.103276252746582,-8.353276252746582,-10.165776252746582,-9.197026252746582
circuit,58,random27,control_to_uncertain,patched,-6.405747890472412,-6.968247890472412,-8.74949836730957,-3.280747890472412,-7.780747890472412,-0.7182478904724121,-8.03074836730957,-12.17137336730957,-7.030747890472412,-11.18699836730957,-8.71824836730957
circuit,58,random28,control_to_uncertain,patched,-5.01857328414917,-5.70607328414917,-8.487323760986328,-3.76857328414917,-6.39357328414917,-1.45607328414917,-7.26857328414917,-12.987323760986328,-7.14357328414917,-11.331073760986328,-10.549823760986328
circuit,58,random29,control_to_uncertain,patched,-5.810332775115967,-6.497832775115967,-8.966582298278809,-3.4978325366973877,-7.185332775115967,-0.8103325963020325,-8.185332298278809,-11.060332298278809,-6.310332775115967,-9.341582298278809,-8.654082298278809
circuit,59,baseline,,baseline_u,-4.931107044219971,-5.181107044219971,-5.868607044219971,-4.493607044219971,-7.056107044219971,-1.3686069250106812,-5.993607044219971,-12.321731567382812,-6.118607044219971,-10.931106567382812,-8.149856567382812
circuit,59,baseline,,baseline_c,-5.272454261779785,-5.834954261779785,-9.272454261779785,-12.178704261779785,-8.147454261779785,-6.959954261779785,-10.209954261779785,-13.147454261779785,-10.897454261779785,-11.366204261779785,-15.022454261779785
circuit,59,circuit,control_to_uncertain,patched,-6.213553428649902,-3.7760536670684814,-8.151053428649902,-7.463553428649902,-6.838553428649902,-6.526053428649902,-8.463553428649902,-10.838553428649902,-11.244803428649902,-11.369803428649902,-14.502615928649902
circuit,59,circuit,uncertain_to_control,patched,-6.211519718170166,-5.461519718170166,-6.399019718170166,-3.461519718170166,-6.461519718170166,-2.336519718170166,-5.899019718170166,-14.922457695007324,-9.461520195007324,-12.320895195007324,-10.492770195007324
circuit,59,random0,control_to_uncertain,patched,-4.666788578033447,-5.416788578033447,-5.979288578033447,-4.541788578033447,-7.104288578033447,-1.7917885780334473,-6.354288578033447,-12.010538101196289,-6.604288578033447,-11.166788101196289,-8.573038101196289
circuit,59,random1,control_to_uncertain,patched,-5.6082987785339355,-4.9207987785339355,-5.4832987785339355,-4.1707987785339355,-7.4207987785339355,-1.858298659324646,-5.9207987785339355,-11.577048301696777,-9.452048301696777,-11.202048301696777,-11.233298301696777
circuit,59,random2,control_to_uncertain,patched,-4.282186508178711,-4.844686508178711,-5.657186508178711,-5.157186508178711,-6.969686508178711,-1.8446862697601318,-6.907186508178711,-12.250936508178711,-8.188436508178711,-11.032186508178711,-9.532186508178711
circuit,59,random3,control_to_uncertain,patched,-4.231751918792725,-4.731751918792725,-5.794251918792725,-4.169251918792725,-6.419251918792725,-1.544251799583435,-6.044251918792725,-12.013001441955566,-6.294251918792725,-10.481751441955566,-8.606751441955566
circuit,59,random4,control_to_uncertain,patched,-5.1483049392700195,-5.2733049392700195,-6.2108049392700195,-4.9608049392700195,-7.7733049392700195,-1.710805058479309,-6.3358049392700195,-12.58580493927002,-6.5233049392700195,-11.27330493927002,-8.89830493927002
circuit,59,random5,control_to_uncertain,patched,-4.871036529541016,-5.058536529541016,-5.871036529541016,-4.371036529541016,-6.621036529541016,-1.2460365295410156,-5.433536529541016,-12.933536529541016,-6.121036529541016,-11.558536529541016,-8.246036529541016
circuit,59,random6,control_to_uncertain,patched,-4.65906286239624,-5.03406286239624,-6.22156286239624,-4.47156286239624,-7.15906286239624,-1.5965628623962402,-6.03406286239624,-12.299688339233398,-6.22156286239624,-11.034063339233398,-8.471563339233398
circuit,59,random7,control_to_uncertain,patched,-5.183143138885498,-5.745643138885498,-6.495643138885498,-3.745642900466919,-6.745643138885498,-0.8081429600715637,-5.433143138885498,-12.24564266204834,-2.870642900466919,-10.18314266204834,-5.620643138885498
circuit,59,random8,control_to_uncertain,patched,-5.784110069274902,-5.596610069274902,-5.721610069274902,-3.8466103076934814,-6.721610069274902,-1.1591103076934814,-5.534110069274902,-12.143485069274902,-5.534110069274902,-10.690360069274902,-8.315360069274902
circuit,59,random9,control_to_uncertain,patched,-5.968719005584717,-7.156219005584717,-6.781219005584717,-4.218719005584717,-7.656219005584717,-0.843718945980072,-6.718719005584717,-12.874968528747559,-2.218719005584717,-11.781218528747559,-4.656219005584717
circuit,59,random10,control_to_uncertain,patched,-5.953371524810791,-5.328371524810791,-5.890871524810791,-5.015871524810791,-7.140871524810791,-1.7658714056015015,-6.953371524810791,-12.265871047973633,-6.765871524810791,-11.484621047973633,-9.359621047973633
circuit,59,random11,control_to_uncertain,patched,-6.451642990112305,-5.389142990112305,-7.201642990112305,-3.2641427516937256,-7.451642990112305,-1.5766427516937256,-5.014142990112305,-11.982892990112305,-6.639142990112305,-10.920392990112305,-9.139142990112305
circuit,59,random12,control_to_uncertain,patched,-4.42567253112793,-4.42567253112793,-5.86317253112793,-4.80067253112793,-6.67567253112793,-1.3631722927093506,-5.86317253112793,-11.86317253112793,-6.73817253112793,-10.48817253112793,-8.08192253112793
circuit,59,random13,control_to_uncertain,patched,-5.090238571166992,-5.027738571166992,-5.965238571166992,-4.652738571166992,-6.777738571166992,-1.215238332748413,-6.027738571166992,-12.746488571166992,-5.590238571166992,-11.402738571166992,-7.965238571166992
circuit,59,random14,control_to_uncertain,patched,-4.9745683670043945,-4.9120683670043945,-5.7245683670043945,-3.9745686054229736,-7.5995683670043945,-1.5370686054229736,-5.7870683670043945,-11.162068367004395,-6.9745683670043945,-11.099568367004395,-9.193318367004395
circuit,59,random15,control_to_uncertain,patched,-5.32822847366333,-6.01572847366333,-6.07822847366333,-3.20322847366333,-7.01572847366333,-0.8282285928726196,-5.70322847366333,-12.859478950500488,-5.14072847366333,-10.671978950500488,-7.07822847366333
circuit,59,random16,control_to_uncertain,patched,-4.865455150604248,-5.177955150604248,-6.052955150604248,-3.927955150604248,-7.365455150604248,-1.5529552698135376,-6.115455150604248,-12.474830627441406,-6.240455150604248,-11.271705627441406,-8.396705627441406
circuit,59,random17,control_to_uncertain,patched,-5.722402095794678,-5.284902095794678,-6.097402095794678,-4.972402095794678,-7.097402095794678,-2.4724020957946777,-6.847402095794678,-12.33177661895752,-7.909902095794678,-11.90990161895752,-9.81615161895752
circuit,59,random18,control_to_uncertain,patched,-5.4779953956604,-5.1654953956604,-6.0404953956604,-4.3529953956604,-6.0404953956604,-1.60299551486969,-6.2904953956604,-12.712370872497559,-6.1654953956604,-11.165495872497559,-8.102995872497559
circuit,59,random19,control_to_uncertain,patched,-4.7994384765625,-5.1119384765625,-6.4244384765625,-5.3619384765625,-6.9869384765625,-1.7994384765625,-5.7994384765625,-12.1588134765625,-7.1744384765625,-10.4869384765625,-8.6119384765625
circuit,59,random20,control_to_uncertain,patched,-4.8737382888793945,-4.6862382888793945,-5.1862382888793945,-5.6237382888793945,-7.2487382888793945,-2.0612385272979736,-6.5612382888793945,-11.592488288879395,-6.1862382888793945,-10.717488288879395,-8.686238288879395
circuit,59,random21,control_to_uncertain,patched,-4.54184103012085,-5.04184103012085,-6.04184103012085,-4.04184103012085,-6.54184103012085,-0.9793409109115601,-5.60434103012085,-12.182465553283691,-5.41684103012085,-10.510590553283691,-7.60434103012085
circuit,59,random22,control_to_uncertain,patched,-5.146430969238281,-4.958930969238281,-5.833930969238281,-4.146430969238281,-6.458930969238281,-1.2089307308197021,-5.896430969238281,-12.458930969238281,-4.958930969238281,-10.865180969238281,-8.052680969238281
circuit,59,random23,control_to_uncertain,patched,-5.459718704223633,-5.959718704223633,-6.647218704223633,-3.897218942642212,-7.647218704223633,-0.8972189426422119,-5.522218704223633,-11.678468704223633,-4.834718704223633,-10.709718704223633,-7.334718704223633
circuit,59,random24,control_to_uncertain,patched,-5.421106338500977,-6.108606338500977,-6.983606338500977,-3.2961063385009766,-6.671106338500977,-1.233606219291687,-6.983606338500977,-10.983606338500977,-2.4836063385009766,-10.796106338500977,-5.358606338500977
circuit,59,random25,control_to_uncertain,patched,-4.240452766418457,-5.115452766418457,-5.990452766418457,-4.427952766418457,-7.115452766418457,-1.240452527999878,-6.052952766418457,-11.834202766418457,-6.365452766418457,-10.552952766418457,-8.177952766418457
circuit,59,random26,control_to_uncertain,patched,-4.835021018981934,-4.460021018981934,-6.835021018981934,-4.897521018981934,-7.147521018981934,-1.8350210189819336,-6.085021018981934,-12.147521018981934,-6.147521018981934,-10.803771018981934,-8.678771018981934
circuit,59,random27,control_to_uncertain,patched,-5.228329658508301,-5.040829658508301,-5.853329658508301,-4.228329658508301,-7.103329658508301,-1.1033295392990112,-5.478329658508301,-11.5720796585083,-4.790829658508301,-10.2908296585083,-7.353329658508301
circuit,59,random28,control_to_uncertain,patched,-4.945612907409668,-5.195612907409668,-5.945612907409668,-4.383112907409668,-6.945612907409668,-1.320613145828247,-6.445612907409668,-12.070612907409668,-7.008112907409668,-10.976862907409668,-8.976862907409668
circuit,59,random29,control_to_uncertain,patched,-5.0886054039001465,-4.9636054039001465,-6.3386054039001465,-5.2761054039001465,-7.4011054039001465,-1.9636054039001465,-5.9011054039001465,-12.072980880737305,-8.963605880737305,-10.932355880737305,-10.807355880737305
direction,0,baseline,,baseline_u,-6.993817329406738,-5.212567329406738,-6.400067329406738,-4.587567329406738,-9.212567329406738,-1.6500670909881592,-7.931317329406738,-13.282879829406738,-4.212567329406738,-11.478192329406738,-8.618817329406738
direction,0,baseline,,baseline_c,-6.384990692138672,-9.009990692138672,-9.947490692138672,-10.509990692138672,-6.822490692138672,-3.3224904537200928,-7.634990692138672,-15.791240692138672,-7.822490692138672,-13.978740692138672,-8.822490692138672
direction,0,direction,control_to_uncertain,patched,-6.156000137329102,-5.656000137329102,-6.656000137329102,-5.156000137329102,-6.906000137329102,-2.2185001373291016,-7.999750137329102,-13.327875137329102,-7.187250137329102,-12.312250137329102,-11.093500137329102
direction,0,direction,uncertain_to_control,patched,-6.850807189941406,-8.475807189941406,-9.225807189941406,-4.538307189941406,-7.163307189941406,-1.0383074283599854,-7.600807189941406,-14.632057189941406,-3.1633074283599854,-13.710182189941406,-6.663307189941406
direction,0,random0,control_to_uncertain,patched,-6.919368267059326,-5.138118267059326,-6.325618267059326,-4.638118267059326,-9.106867790222168,-1.7006181478500366,-7.856868267059326,-13.450617790222168,-4.325618267059326,-11.403742790222168,-8.919367790222168
direction,0,random1,control_to_uncertain,patched,-7.111753463745117,-5.299253463745117,-6.549253463745117,-4.611753463745117,-9.393003463745117,-1.6742534637451172,-8.049253463745117,-13.455503463745117,-4.174253463745117,-11.658628463745117,-8.611753463745117
direction,0,random2,control_to_uncertain,patched,-7.063202381134033,-5.250702381134033,-6.500702381134033,-4.563202381134033,-9.250701904296875,-1.5632023811340332,-7.906952381134033,-13.360076904296875,-4.188202381134033,-11.516326904296875,-8.406951904296875
direction,0,random3,control_to_uncertain,patched,-7.004016876220703,-5.097766876220703,-6.472766876220703,-4.597766876220703,-9.129016876220703,-1.5977668762207031,-8.004016876220703,-13.394641876220703,-4.097766876220703,-11.613391876220703,-8.504016876220703
direction,0,random4,control_to_uncertain,patched,-7.105077743530273,-5.323827743530273,-6.573827743530273,-4.636327743530273,-9.417577743530273,-1.5113276243209839,-7.980077743530273,-13.550390243530273,-4.448827743530273,-11.683202743530273,-8.511327743530273
direction,0,random5,control_to_uncertain,patched,-7.09539270401001,-5.31414270401001,-6.37664270401001,-4.68914270401001,-9.220392227172852,-1.6266425848007202,-7.84539270401001,-13.314142227172852,-4.18914270401001,-11.423517227172852,-8.564142227172852
direction,0,random6,control_to_uncertain,patched,-6.9916887283325195,-5.1791887283325195,-6.4291887283325195,-4.5541887283325195,-9.24168872833252,-1.7416887283325195,-7.9916887283325195,-13.37450122833252,-4.1791887283325195,-11.66356372833252,-8.74168872833252
direction,0,random7,control_to_uncertain,patched,-6.9217329025268555,-5.2654829025268555,-6.3904829025268555,-4.5779829025268555,-9.140482902526855,-1.7029829025268555,-7.7967329025268555,-13.437357902526855,-4.3279829025268555,-11.562357902526855,-8.827982902526855
direction,0,random8,control_to_uncertain,patched,-7.077539443969727,-5.233789443969727,-6.608789443969727,-4.796289443969727,-9.452539443969727,-1.5462894439697266,-8.015039443969727,-13.350976943969727,-4.233789443969727,-11.686914443969727,-8.640039443969727
direction,0,random9,control_to_uncertain,patched,-6.938943862915039,-5.282693862915039,-6.532693862915039,-4.532693862915039,-9.282693862915039,-1.65769362449646,-7.970193862915039,-13.423318862915039,-4.282693862915039,-11.673318862915039,-8.563943862915039
direction,1,baseline,,baseline_u,-6.929624557495117,-6.242124557495117,-9.023374557495117,-4.054624557495117,-8.554624557495117,-0.4921247661113739,-8.585874557495117,-12.976499557495117,-3.5546247959136963,-12.054624557495117,-4.242124557495117
direction,1,baseline,,baseline_c,-8.520339965820312,-9.270339965820312,-11.645339965820312,-11.395339965820312,-11.520339965820312,-6.7078399658203125,-10.895339965820312,-15.957839965820312,-10.770339965820312,-12.801589965820312,-12.832839965820312
direction,1,direction,control_to_uncertain,patched,-8.014554977416992,-5.639554977416992,-9.733304977416992,-5.827054977416992,-7.952054977416992,-1.014554738998413,-8.139554977416992,-11.264554977416992,-9.264554977416992,-10.920804977416992,-7.514554977416992
direction,1,direction,uncertain_to_control,patched,-6.340958595275879,-7.215958595275879,-9.153458595275879,-5.403458595275879,-9.278458595275879,-2.715958595275879,-6.903458595275879,-13.997208595275879,-5.715958595275879,-11.215958595275879,-7.153458595275879
direction,1,random0,control_to_uncertain,patched,-7.044431686401367,-6.231931686401367,-9.013181686401367,-4.044431686401367,-8.544431686401367,-0.4819318950176239,-8.544431686401367,-12.966306686401367,-3.4819319248199463,-12.075681686401367,-4.294431686401367
direction,1,random1,control_to_uncertain,patched,-7.0449066162109375,-6.2324066162109375,-8.951156616210938,-4.1074066162109375,-8.576156616210938,-0.48240649700164795,-8.669906616210938,-12.857406616210938,-3.4824066162109375,-11.982406616210938,-4.2949066162109375
direction,1,random2,control_to_uncertain,patched,-6.87979793548584,-6.37979793548584,-9.06729793548584,-4.00479793548584,-8.87979793548584,-0.5047976970672607,-8.69229793548584,-13.02042293548584,-3.5047976970672607,-12.12979793548584,-4.25479793548584
direction,1,random3,control_to_uncertain,patched,-6.943789482116699,-6.131289482116699,-8.9437894821167,-4.006289482116699,-8.5687894821167,-0.5062892436981201,-8.6000394821167,-12.7719144821167,-3.44378924369812,-11.8812894821167,-4.193789482116699
direction,1,random4,control_to_uncertain,patched,-7.05135440826416,-6.30135440826416,-8.92635440826416,-3.98885440826416,-8.67635440826416,-0.48885437846183777,-8.64510440826416,-13.02010440826416,-3.36385440826416,-12.14510440826416,-4.30135440826416
direction,1,random5,control_to_uncertain,patched,-6.973713397979736,-6.286213397979736,-9.004963874816895,-4.036213397979736,-8.754963874816895,-0.4737134575843811,-8.629963874816895,-12.942463874816895,-3.4737133979797363,-12.036213874816895,-4.223713397979736
direction,1,random6,control_to_uncertain,patched,-6.875330448150635,-6.062830448150635,-8.937830924987793,-4.062830448150635,-8.500330924987793,-0.5003305077552795,-8.531580924987793,-12.890955924987793,-3.5003304481506348,-11.937830924987793,-4.312830448150635
direction,1,random7,control_to_uncertain,patched,-7.061895370483398,-6.374395370483398,-8.999395370483398,-4.061895370483398,-8.655645370483398,-0.499395489692688,-8.530645370483398,-12.936895370483398,-3.3743953704833984,-12.061895370483398,-4.249395370483398
direction,1,random8,control_to_uncertain,patched,-7.000081539154053,-6.125081539154053,-9.000082015991211,-4.062581539154053,-8.687582015991211,-0.5000815987586975,-8.625082015991211,-12.937582015991211,-3.5000815391540527,-12.093832015991211,-4.187581539154053
direction,1,random9,control_to_uncertain,patched,-6.995278835296631,-6.245278835296631,-9.026528358459473,-3.9327785968780518,-8.620278358459473,-0.49527865648269653,-8.589028358459473,-13.010903358459473,-3.4952785968780518,-12.120278358459473,-4.245278835296631
direction,2,baseline,,baseline_u,-5.1719584465026855,-6.0469584465026855,-8.015708923339844,-5.4844584465026855,-7.7344584465026855,-2.1094584465026855,-5.7969584465026855,-13.468833923339844,-8.734458923339844,-10.796958923339844,-7.7344584465026855
direction,2,baseline,,baseline_c,-2.260545253753662,-6.948045253753662,-9.82304573059082,-11.32304573059082,-5.760545253753662,-2.885545253753662,-8.88554573059082,-14.61992073059082,-10.35429573059082,-12.54179573059082,-7.260545253753662
direction,2,direction,control_to_uncertain,patched,-5.188314914703369,-7.875814914703369,-7.625814914703369,-7.688314914703369,-7.250814914703369,-1.6258149147033691,-6.625814914703369,-12.688314437866211,-6.125814914703369,-9.969564437866211,-4.500814914703369
direction,2,direction,uncertain_to_control,patched,-6.565939903259277,-7.315939903259277,-9.190939903259277,-6.503439903259277,-7.753439903259277,-1.6284399032592773,-8.534689903259277,-14.870627403259277,-4.065939903259277,-13.362814903259277,-4.815939903259277
direction,2,random0,control_to_uncertain,patched,-5.084646701812744,-5.897146701812744,-7.959646701812744,-5.334646701812744,-7.647146701812744,-2.147146701812744,-5.584646701812744,-13.358084678649902,-8.865897178649902,-10.694022178649902,-7.772146701812744
direction,2,random1,control_to_uncertain,patched,-5.174615859985352,-5.987115859985352,-8.018365859985352,-5.487115859985352,-7.674615859985352,-1.9871158599853516,-5.674615859985352,-13.502740859985352,-8.643365859985352,-10.643365859985352,-7.830865859985352
direction,2,random2,control_to_uncertain,patched,-5.26620626449585,-6.14120626449585,-8.109956741333008,-5.45370626449585,-7.79745626449585,-2.2037062644958496,-5.76620626449585,-13.547456741333008,-8.703706741333008,-10.859956741333008,-7.79745626449585
direction,2,random3,control_to_uncertain,patched,-5.34185791015625,-6.02935791015625,-8.06060791015625,-5.40435791015625,-7.65435791015625,-2.154358148574829,-5.71685791015625,-13.46685791015625,-8.62310791015625,-10.88873291015625,-7.87310791015625
direction,2,random4,control_to_uncertain,patched,-5.05961275100708,-5.99711275100708,-7.87211275100708,-5.24711275100708,-7.59086275100708,-1.99711275100708,-5.62211275100708,-13.262737274169922,-8.622112274169922,-10.590862274169922,-7.65336275100708
direction,2,random5,control_to_uncertain,patched,-5.183961391448975,-5.996461391448975,-8.058961868286133,-5.496461391448975,-7.777711391448975,-2.0589613914489746,-5.871461391448975,-13.488649368286133,-8.621461868286133,-10.777711868286133,-7.652711391448975
direction,2,random6,control_to_uncertain,patched,-5.281562805175781,-6.094062805175781,-8.031562805175781,-5.531562805175781,-7.687812805175781,-2.156562566757202,-5.781562805175781,-13.508125305175781,-8.687812805175781,-10.875312805175781,-7.969062805175781
direction,2,random7,control_to_uncertain,patched,-5.135708808898926,-6.073208808898926,-8.010708808898926,-5.448208808898926,-7.791958808898926,-2.198208808898926,-5.698208808898926,-13.510708808898926,-8.854458808898926,-10.791958808898926,-7.885708808898926
direction,2,random8,control_to_uncertain,patched,-5.149796485900879,-6.087296485900879,-7.837296485900879,-5.399796485900879,-7.712296485900879,-1.8372963666915894,-5.587296485900879,-13.477921485900879,-8.462296485900879,-10.884171485900879,-7.618546485900879
direction,2,random9,control_to_uncertain,patched,-5.170493125915527,-5.982993125915527,-8.076743125915527,-5.420493125915527,-7.732993125915527,-2.2954933643341064,-5.732993125915527,-13.662680625915527,-8.982993125915527,-10.920493125915527,-8.076743125915527
direction,3,baseline,,baseline_u,-6.102259159088135,-6.289759159088135,-7.727259159088135,-5.289759159088135,-8.383508682250977,-2.4772591590881348,-7.977259159088135,-12.727258682250977,-3.9147591590881348,-11.852258682250977,-5.914759159088135
direction,3,baseline,,baseline_c,-7.2269816398620605,-8.476982116699219,-10.226982116699219,-9.914482116699219,-8.914482116699219,-6.4769816398620605,-10.539482116699219,-12.695732116699219,-12.070732116699219,-12.258232116699219,-16.64885711669922
direction,3,direction,control_to_uncertain,patched,-4.928574562072754,-7.303574562072754,-9.178574562072754,-7.803574562072754,-9.366074562072754,-3.678574562072754,-7.928574562072754,-12.397324562072754,-7.303574562072754,-10.741074562072754,-6.991074562072754
direction,3,direction,uncertain_to_control,patched,-6.409248352050781,-6.784248352050781,-8.252998352050781,-4.096748352050781,-7.596748352050781,-2.2217485904693604,-7.909248352050781,-11.065498352050781,-4.096748352050781,-10.252998352050781,-9.690498352050781
direction,3,random0,control_to_uncertain,patched,-5.98136043548584,-6.41886043548584,-7.76261043548584,-5.29386043548584,-8.35636043548584,-2.60636043548584,-8.04386043548584,-12.68448543548584,-3.79386043548584,-11.95011043548584,-5.79386043548584
direction,3,random1,control_to_uncertain,patched,-6.063058376312256,-6.188058376312256,-7.656808376312256,-5.313058376312256,-8.313058853149414,-2.313058376312256,-7.844308376312256,-12.656808853149414,-3.688058376312256,-11.828683853149414,-5.750558376312256
direction,3,random2,control_to_uncertain,patched,-5.997713088989258,-6.185213088989258,-7.747713088989258,-5.372713088989258,-8.435213088989258,-2.372713088989258,-7.810213088989258,-12.716463088989258,-3.810213088989258,-11.841463088989258,-5.810213088989258
direction,3,random3,control_to_uncertain,patched,-6.288276195526123,-6.413276195526123,-7.913276195526123,-5.350776195526123,-8.413276672363281,-2.600776195526123,-8.163276672363281,-12.835151672363281,-3.913276195526123,-12.069526672363281,-5.725776195526123
direction,3,random4,control_to_uncertain,patched,-6.109025955200195,-6.296525955200195,-7.765275955200195,-5.296525955200195,-8.390275955200195,-2.3590259552001953,-7.890275955200195,-12.546525955200195,-3.8590259552001953,-11.655900955200195,-5.859025955200195
direction,3,random5,control_to_uncertain,patched,-6.220737457275391,-6.408237457275391,-7.720737457275391,-5.533237457275391,-8.56448745727539,-2.4707372188568115,-7.876987457275391,-12.68948745727539,-4.158237457275391,-11.79886245727539,-6.033237457275391
direction,3,random6,control_to_uncertain,patched,-6.153044700622559,-6.278044700622559,-7.746794700622559,-5.403044700622559,-8.559294700622559,-2.4030449390411377,-7.996794700622559,-12.856169700622559,-3.9030449390411377,-12.028044700622559,-5.903044700622559
direction,3,random7,control_to_uncertain,patched,-6.097530364990234,-6.347530364990234,-7.722530364990234,-5.285030364990234,-8.410030364990234,-2.3475306034088135,-7.910030364990234,-12.675655364990234,-3.7225306034088135,-11.753780364990234,-5.847530364990234
direction,3,random8,control_to_uncertain,patched,-6.013686180114746,-6.263686180114746,-7.701186180114746,-5.388686180114746,-8.482436180114746,-2.326186180114746,-7.857436180114746,-12.669936180114746,-3.826186180114746,-11.794936180114746,-5.888686180114746
direction,3,random9,control_to_uncertain,patched,-5.943172454833984,-6.193172454833984,-7.693172454833984,-5.255672454833984,-8.286922454833984,-2.5681724548339844,-7.911922454833984,-12.583797454833984,-3.6931724548339844,-11.802547454833984,-5.818172454833984
direction,4,baseline,,baseline_u,-4.570308685302734,-8.695308685302734,-8.007808685302734,-5.320308685302734,-9.132808685302734,-1.2578084468841553,-9.976558685302734,-13.507808685302734,-2.9453084468841553,-14.054683685302734,-2.6328084468841553
direction,4,baseline,,baseline_c,-6.742373943328857,-6.554873943328857,-10.5548734664917,-12.8673734664917,-8.4923734664917,-5.804873943328857,-9.7423734664917,-15.6486234664917,-11.8048734664917,-12.6798734664917,-13.2423734664917
direction,4,direction,control_to_uncertain,patched,-2.713900566101074,-8.276400566101074,-8.213900566101074,-6.401400566101074,-8.620150566101074,-0.7764005661010742,-7.213900566101074,-11.745150566101074,-9.088900566101074,-10.776400566101074,-6.838900566101074
direction,4,direction,uncertain_to_control,patched,-8.39980697631836,-6.649806976318359,-8.71230697631836,-3.0873067378997803,-6.837306976318359,-1.1498067378997803,-8.52480697631836,-13.49355697631836,-2.6498067378997803,-12.80605697631836,-3.6498067378997803
direction,4,random0,control_to_uncertain,patched,-4.702460289001465,-8.702460289001465,-8.014960289001465,-5.264960289001465,-9.077460289001465,-1.2649600505828857,-9.983710289001465,-13.561835289001465,-2.9524600505828857,-14.155585289001465,-2.5774600505828857
direction,4,random1,control_to_uncertain,patched,-4.645052909851074,-8.676302909851074,-8.020052909851074,-5.332552909851074,-9.176302909851074,-1.2700531482696533,-10.020052909851074,-13.566927909851074,-2.8950531482696533,-14.066927909851074,-2.5825531482696533
direction,4,random2,control_to_uncertain,patched,-4.726160526275635,-8.694911003112793,-8.101161003112793,-5.288660526275635,-9.194911003112793,-1.2261606454849243,-10.007411003112793,-13.491786003112793,-2.9761605262756348,-14.007411003112793,-2.5386605262756348
direction,4,random3,control_to_uncertain,patched,-4.651061058044434,-8.557311058044434,-8.026061058044434,-5.276061058044434,-9.151061058044434,-1.276060938835144,-10.057311058044434,-13.479186058044434,-3.0260610580444336,-14.072936058044434,-2.6510610580444336
direction,4,random4,control_to_uncertain,patched,-4.614412784576416,-8.708162307739258,-7.989412784576416,-5.301912784576416,-9.145662307739258,-1.239412784576416,-10.020662307739258,-13.520662307739258,-2.864412784576416,-14.083162307739258,-2.614412784576416
direction,4,random5,control_to_uncertain,patched,-4.623924732208252,-8.623924255371094,-8.123924255371094,-5.311424732208252,-9.155174255371094,-1.2489246129989624,-9.873924255371094,-13.483299255371094,-2.873924732208252,-14.045799255371094,-2.623924732208252
direction,4,random6,control_to_uncertain,patched,-4.751705169677734,-8.626705169677734,-8.001705169677734,-5.376705169677734,-9.314205169677734,-1.2517051696777344,-9.970455169677734,-13.486080169677734,-3.0017051696777344,-14.079830169677734,-2.6267051696777344
direction,4,random7,control_to_uncertain,patched,-4.57879638671875,-8.70379638671875,-8.07879638671875,-5.20379638671875,-9.17254638671875,-1.26629638671875,-9.95379638671875,-13.43817138671875,-2.95379638671875,-14.00067138671875,-2.64129638671875
direction,4,random8,control_to_uncertain,patched,-4.680571556091309,-8.711821556091309,-8.055571556091309,-5.305571556091309,-9.243071556091309,-1.2430715560913086,-9.930571556091309,-13.524321556091309,-2.9305715560913086,-14.133696556091309,-2.6180715560913086
direction,4,random9,control_to_uncertain,patched,-4.599869728088379,-8.631119728088379,-7.974869728088379,-5.287369728088379,-9.193619728088379,-1.2248696088790894,-9.912369728088379,-13.490494728088379,-2.849869728088379,-14.115494728088379,-2.724869728088379
direction,5,baseline,,baseline_u,-5.793054580688477,-8.386804580688477,-8.793054580688477,-3.3555545806884766,-8.261804580688477,-1.3555545806884766,-8.886804580688477,-13.339929580688477,-3.9180545806884766,-13.261804580688477,-3.9805545806884766
direction,5,baseline,,baseline_c,-8.983502388000488,-8.046002388000488,-11.608502388000488,-13.889752388000488,-11.046002388000488,-11.671002388000488,-12.046002388000488,-16.264751434326172,-15.389752388000488,-14.108502388000488,-15.296002388000488
direction,5,direction,control_to_uncertain,patched,-4.662709712982178,-5.975209712982178,-9.943960189819336,-5.537709712982178,-6.100209712982178,-1.6002097129821777,-7.100209712982178,-12.053335189819336,-10.537710189819336,-10.006460189819336,-12.178335189819336
direction,5,direction,uncertain_to_control,patched,-7.383813381195068,-6.571313381195068,-8.13381290435791,-4.946313381195068,-9.00881290435791,-3.6963131427764893,-7.883813381195068,-15.78225040435791,-6.321313381195068,-14.39943790435791,-7.821313381195068
direction,5,random0,control_to_uncertain,patched,-5.866751194000244,-8.460500717163086,-8.741750717163086,-3.429251194000244,-8.273000717163086,-1.3042510747909546,-8.898000717163086,-13.382375717163086,-3.929251194000244,-13.319875717163086,-3.929251194000244
direction,5,random1,control_to_uncertain,patched,-5.787863731384277,-8.381613731384277,-8.787863731384277,-3.3503637313842773,-8.225363731384277,-1.3503637313842773,-8.912863731384277,-13.334738731384277,-3.8503637313842773,-13.272238731384277,-3.9753637313842773
