pair,uncertain_id,split,layer,group,n_pos,direction,logodds_rec,entropy_rec
23,fam_0023_u,held_out,0,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,0,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,1,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,1,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,2,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,2,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,3,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,3,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,4,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,4,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,5,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,5,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,6,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,6,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,7,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,7,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,8,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,8,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,9,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,9,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,10,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,10,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,11,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,11,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,12,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,12,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,13,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,13,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,14,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,14,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,15,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,15,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,16,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,16,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,17,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,17,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,18,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,18,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,19,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,19,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,20,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,20,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,21,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,21,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,22,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,22,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,23,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,23,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,24,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,24,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,25,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,25,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,26,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,26,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,27,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,27,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,28,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,28,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,29,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,29,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,30,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,30,prefix,35,uncertain_to_control,0.0,0.0
23,fam_0023_u,held_out,31,prefix,35,control_to_uncertain,-0.0,-0.0
23,fam_0023_u,held_out,31,prefix,35,uncertain_to_control,0.0,0.0
24,fam_0024_u,held_out,0,entity,1,control_to_uncertain,-0.4711637925254475,-1.0
24,fam_0024_u,held_out,0,entity,1,uncertain_to_control,1.3484722563235172,1.7522211483040822
24,fam_0024_u,held_out,1,entity,1,control_to_uncertain,-0.25782068925280277,-0.7729337885075036
24,fam_0024_u,held_out,1,entity,1,uncertain_to_control,1.2798599063475407,2.0
24,fam_0024_u,held_out,2,entity,1,control_to_uncertain,0.2841677657717694,0.8197049657980299
24,fam_0024_u,held_out,2,entity,1,uncertain_to_control,1.105992993592163,2.0
24,fam_0024_u,held_out,3,entity,1,control_to_uncertain,0.7958077455993123,0.9286876189827497
24,fam_0024_u,held_out,3,entity,1,uncertain_to_control,0.9977573589984536,2.0
24,fam_0024_u,held_out,4,entity,1,control_to_uncertain,0.914853002746776,0.9679253938320596
24,fam_0024_u,held_out,4,entity,1,uncertain_to_control,0.8769096256826653,2.0
24,fam_0024_u,held_out,5,entity,1,control_to_uncertain,0.9340025647659069,0.9709714071975165
24,fam_0024_u,held_out,5,entity,1,uncertain_to_control,0.9128762995664772,2.0
24,fam_0024_u,held_out,6,entity,1,control_to_uncertain,0.6590781036541523,0.9493407992496261
24,fam_0024_u,held_out,6,entity,1,uncertain_to_control,0.7360669558700447,2.0
24,fam_0024_u,held_out,7,entity,1,control_to_uncertain,0.29987544738916694,0.9042053309494384
24,fam_0024_u,held_out,7,entity,1,uncertain_to_control,0.6529581421515191,2.0
24,fam_0024_u,held_out,8,entity,1,control_to_uncertain,-0.11090373689984215,0.8804921519178289
24,fam_0024_u,held_out,8,entity,1,uncertain_to_control,0.39600429452822494,2.0
24,fam_0024_u,held_out,9,entity,1,control_to_uncertain,-0.034285256767916605,0.9446763497415216
24,fam_0024_u,held_out,9,entity,1,uncertain_to_control,0.34675845223521473,2.0
24,fam_0024_u,held_out,10,entity,1,control_to_uncertain,0.031415833747711445,0.9994462958331399
24,fam_0024_u,held_out,10,entity,1,uncertain_to_control,0.30875245774382315,1.1857755350562806
24,fam_0024_u,held_out,11,entity,1,control_to_uncertain,0.025010427742508043,1.0038522628378777
24,fam_0024_u,held_out,11,entity,1,uncertain_to_control,0.189638897804673,0.6986320613794106
24,fam_0024_u,held_out,12,entity,1,control_to_uncertain,-0.12100651182034311,0.942686827741194
24,fam_0024_u,held_out,12,entity,1,uncertain_to_control,0.16283416905576134,2.0
24,fam_0024_u,held_out,13,entity,1,control_to_uncertain,-0.14510641865094379,-0.16062037559977724
24,fam_0024_u,held_out,13,entity,1,uncertain_to_control,0.1499570147241528,2.0
24,fam_0024_u,held_out,14,entity,1,control_to_uncertain,-0.09128076046806939,0.13918242972068864
24,fam_0024_u,held_out,14,entity,1,uncertain_to_control,0.10256397387680921,1.6260051187990676
24,fam_0024_u,held_out,15,entity,1,control_to_uncertain,0.05478440666870504,-0.4022718027715664
24,fam_0024_u,held_out,15,entity,1,uncertain_to_control,0.08746662593070395,1.5565414877226857
24,fam_0024_u,held_out,16,entity,1,control_to_uncertain,0.03938087244230159,-1.0
24,fam_0024_u,held_out,16,entity,1,uncertain_to_control,-0.027400554938617278,0.23456651955335012
24,fam_0024_u,held_out,17,entity,1,control_to_uncertain,0.11733760893648319,-1.0
24,fam_0024_u,held_out,17,entity,1,uncertain_to_control,0.0026519676340438364,0.1433237076513905
24,fam_0024_u,held_out,18,entity,1,control_to_uncertain,-0.03661382519080671,-1.0
24,fam_0024_u,held_out,18,entity,1,uncertain_to_control,0.04274703947391637,0.13974274176881052
24,fam_0024_u,held_out,19,entity,1,control_to_uncertain,-0.00611576609579596,-1.0
24,fam_0024_u,held_out,19,entity,1,uncertain_to_control,0.002421573142683591,0.10738677289632918
24,fam_0024_u,held_out,20,entity,1,control_to_uncertain,-0.04862092272131183,-0.7041469100225094
24,fam_0024_u,held_out,20,entity,1,uncertain_to_control,0.045386616934497,0.03748860490941939
24,fam_0024_u,held_out,21,entity,1,control_to_uncertain,-0.05049230942717327,-0.310847136699774
24,fam_0024_u,held_out,21,entity,1,uncertain_to_control,0.02594737579654896,0.02530278128306088
24,fam_0024_u,held_out,22,entity,1,control_to_uncertain,-0.01144091365452793,0.07367631480551046
24,fam_0024_u,held_out,22,entity,1,uncertain_to_control,-0.0032818275913636097,0.01250698754582053
24,fam_0024_u,held_out,23,entity,1,control_to_uncertain,0.01050435769458395,0.004824522957838281
24,fam_0024_u,held_out,23,entity,1,uncertain_to_control,0.012402249961398337,0.005451980315220675
24,fam_0024_u,held_out,24,entity,1,control_to_uncertain,0.008933079810518175,-0.10963339205386885
24,fam_0024_u,held_out,24,entity,1,uncertain_to_control,0.0035768391898990913,0.0063156611816029655
24,fam_0024_u,held_out,25,entity,1,control_to_uncertain,-0.0008691941940901852,-0.0878238215713734
24,fam_0024_u,held_out,25,entity,1,uncertain_to_control,0.0020476722118443627,0.006071752299887641
24,fam_0024_u,held_out,26,entity,1,control_to_uncertain,-0.0011108025766228323,-0.006099569171089398
24,fam_0024_u,held_out,26,entity,1,uncertain_to_control,0.00418160512501489,0.005983095643391449
24,fam_0024_u,held_out,27,entity,1,control_to_uncertain,-0.0018190029345106402,-0.0793240412339487
24,fam_0024_u,held_out,27,entity,1,uncertain_to_control,0.006090005513627191,0.005792874422576591
24,fam_0024_u,held_out,28,entity,1,control_to_uncertain,-0.001154952371937951,-0.16250453432867157
24,fam_0024_u,held_out,28,entity,1,uncertain_to_control,0.01346498180173668,0.008135230894736533
24,fam_0024_u,held_out,29,entity,1,control_to_uncertain,-0.01835937478557354,-0.1699975418351862
24,fam_0024_u,held_out,29,entity,1,uncertain_to_control,0.005247473718128729,0.008152569711291937
24,fam_0024_u,held_out,30,entity,1,control_to_uncertain,-0.007192182020117407,0.012228516476507292
24,fam_0024_u,held_out,30,entity,1,uncertain_to_control,0.004834990728150889,-0.00011283974274451751
24,fam_0024_u,held_out,31,entity,1,control_to_uncertain,-0.0,-0.0
24,fam_0024_u,held_out,31,entity,1,uncertain_to_control,0.0,0.0
24,fam_0024_u,held_out,0,last,1,control_to_uncertain,0.0033083331523165588,0.06150365196762171
24,fam_0024_u,held_out,0,last,1,uncertain_to_control,0.005816951184520188,0.00833641394187082
24,fam_0024_u,held_out,1,last,1,control_to_uncertain,-0.017314483226645836,0.07482047879157354
24,fam_0024_u,held_out,1,last,1,uncertain_to_control,-0.0044712842438320265,0.001771126576961655
24,fam_0024_u,held_out,2,last,1,control_to_uncertain,-0.010625357932898741,-0.007597502187898622
24,fam_0024_u,held_out,2,last,1,uncertain_to_control,-0.006117295262774014,0.0022838640789609927
24,fam_0024_u,held_out,3,last,1,control_to_uncertain,-0.011758823548324538,0.009370921182902003
24,fam_0024_u,held_out,3,last,1,uncertain_to_control,-0.010258906789901318,0.002203926307390885
24,fam_0024_u,held_out,4,last,1,control_to_uncertain,-0.017951479296529866,0.14543302361226315
24,fam_0024_u,held_out,4,last,1,uncertain_to_control,-0.004395845339581326,0.013934515291981356
24,fam_0024_u,held_out,5,last,1,control_to_uncertain,-0.008796082133048349,-0.006146011251704505
24,fam_0024_u,held_out,5,last,1,uncertain_to_control,-0.011127787308713954,0.008646643522040294
24,fam_0024_u,held_out,6,last,1,control_to_uncertain,-0.01085418404787124,0.08780112828198193
24,fam_0024_u,held_out,6,last,1,uncertain_to_control,-0.0007680339170804108,0.004502556417191387
24,fam_0024_u,held_out,7,last,1,control_to_uncertain,-0.01860078712105772,-0.012395813516904892
24,fam_0024_u,held_out,7,last,1,uncertain_to_control,-0.009814272083974635,0.008546783153388138
24,fam_0024_u,held_out,8,last,1,control_to_uncertain,-0.01987109357631457,0.15259363600013293
24,fam_0024_u,held_out,8,last,1,uncertain_to_control,-0.03055056049459063,0.01115735253643
24,fam_0024_u,held_out,9,last,1,control_to_uncertain,0.005068443553467245,0.15112024340092145
24,fam_0024_u,held_out,9,last,1,uncertain_to_control,-0.0385459864816934,0.018865583463408817
24,fam_0024_u,held_out,10,last,1,control_to_uncertain,-0.004406039786101691,-0.082227462898767
24,fam_0024_u,held_out,10,last,1,uncertain_to_control,-0.03416409969196304,0.010119794235415225
24,fam_0024_u,held_out,11,last,1,control_to_uncertain,0.045740364228753654,0.13214759796781814
24,fam_0024_u,held_out,11,last,1,uncertain_to_control,-0.01912305645817795,0.0057856838163449905
24,fam_0024_u,held_out,12,last,1,control_to_uncertain,0.047422291066975084,0.30920433605650055
24,fam_0024_u,held_out,12,last,1,uncertain_to_control,-0.05370387375636575,-0.015441590493930603
24,fam_0024_u,held_out,13,last,1,control_to_uncertain,0.13913960910257425,0.6018676390257399
24,fam_0024_u,held_out,13,last,1,uncertain_to_control,-0.04552337935550866,-0.017046942811783764
24,fam_0024_u,held_out,14,last,1,control_to_uncertain,0.00548288701392977,0.15665793376335688
24,fam_0024_u,held_out,14,last,1,uncertain_to_control,-0.016714814514790222,-0.0020128035120943882
24,fam_0024_u,held_out,15,last,1,control_to_uncertain,-0.10559850772123458,0.05999498801551884
24,fam_0024_u,held_out,15,last,1,uncertain_to_control,0.4155417944468654,0.12641828454619702
24,fam_0024_u,held_out,16,last,1,control_to_uncertain,-0.18711808564605462,-0.7055648008170464
24,fam_0024_u,held_out,16,last,1,uncertain_to_control,0.24447239465431456,1.9663177326039485
24,fam_0024_u,held_out,17,last,1,control_to_uncertain,-0.2337374072119122,-1.0
24,fam_0024_u,held_out,17,last,1,uncertain_to_control,0.22389804110573358,0.7426677737341613
24,fam_0024_u,held_out,18,last,1,control_to_uncertain,-0.2658810460223583,-1.0
24,fam_0024_u,held_out,18,last,1,uncertain_to_control,0.20912126929328412,0.7044184983402921
24,fam_0024_u,held_out,19,last,1,control_to_uncertain,-0.2984787297970576,-0.869069774965635
24,fam_0024_u,held_out,19,last,1,uncertain_to_control,0.39229720167932336,0.6504255335348738
24,fam_0024_u,held_out,20,last,1,control_to_uncertain,-0.31177683635113784,-0.880806251671383
24,fam_0024_u,held_out,20,last,1,uncertain_to_control,0.5537886837095333,2.0
24,fam_0024_u,held_out,21,last,1,control_to_uncertain,-0.07201941242190171,-0.7962019745635603
24,fam_0024_u,held_out,21,last,1,uncertain_to_control,0.5341194401743219,2.0
24,fam_0024_u,held_out,22,last,1,control_to_uncertain,0.013234312844508577,-0.5317539067792326
24,fam_0024_u,held_out,22,last,1,uncertain_to_control,0.46764576745008896,2.0
24,fam_0024_u,held_out,23,last,1,control_to_uncertain,0.12630934922495937,0.16266514652413214
24,fam_0024_u,held_out,23,last,1,uncertain_to_control,0.46027432000885193,2.0
24,fam_0024_u,held_out,24,last,1,control_to_uncertain,0.1109451420364787,0.3406726718673771
24,fam_0024_u,held_out,24,last,1,uncertain_to_control,0.4724978534808663,2.0
24,fam_0024_u,held_out,25,last,1,control_to_uncertain,0.17076827152610316,0.3585420979896566
24,fam_0024_u,held_out,25,last,1,uncertain_to_control,0.4963347435912416,2.0
24,fam_0024_u,held_out,26,last,1,control_to_uncertain,0.2511296819073904,0.3405457037928166
24,fam_0024_u,held_out,26,last,1,uncertain_to_control,0.4916125191253698,2.0
24,fam_0024_u,held_out,27,last,1,control_to_uncertain,0.25186854402365866,0.39659337883150947
24,fam_0024_u,held_out,27,last,1,uncertain_to_control,0.5370246221761678,2.0
24,fam_0024_u,held_out,28,last,1,control_to_uncertain,0.25723011712399607,0.20211813379909552
24,fam_0024_u,held_out,28,last,1,uncertain_to_control,0.5681859084361476,2.0
24,fam_0024_u,held_out,29,last,1,control_to_uncertain,0.6025649541120516,1.0089091226391151
24,fam_0024_u,held_out,29,last,1,uncertain_to_control,0.5581514363073331,2.0
24,fam_0024_u,held_out,30,last,1,control_to_uncertain,0.6377949223971284,1.0034039769165048
24,fam_0024_u,held_out,30,last,1,uncertain_to_control,0.5478515164748922,1.0414456867755983
24,fam_0024_u,held_out,31,last,1,control_to_uncertain,1.0,1.0
24,fam_0024_u,held_out,31,last,1,uncertain_to_control,1.0,1.0
24,fam_0024_u,held_out,0,suffix-1,1,control_to_uncertain,0.008288947628069891,0.012374351646317608
24,fam_0024_u,held_out,0,suffix-1,1,uncertain_to_control,0.005778055450104027,0.004341042647249172
24,fam_0024_u,held_out,1,suffix-1,1,control_to_uncertain,-0.009564508144225697,0.09074034905060771
24,fam_0024_u,held_out,1,suffix-1,1,uncertain_to_control,-0.0014229878966041593,0.004389881596608145
24,fam_0024_u,held_out,2,suffix-1,1,control_to_uncertain,-0.016880121386058905,0.06392259829147788
24,fam_0024_u,held_out,2,suffix-1,1,uncertain_to_control,-0.009494323300873955,0.011822522094690664
24,fam_0024_u,held_out,3,suffix-1,1,control_to_uncertain,-0.012775131447585528,-0.019306271970552378
24,fam_0024_u,held_out,3,suffix-1,1,uncertain_to_control,-0.005470183165189007,0.01425164411589751
24,fam_0024_u,held_out,4,suffix-1,1,control_to_uncertain,-0.008232250821652784,0.06343970620326397
24,fam_0024_u,held_out,4,suffix-1,1,uncertain_to_control,-0.002872324516522492,0.013898122468393287
24,fam_0024_u,held_out,5,suffix-1,1,control_to_uncertain,0.0007135328376061526,-0.012425543485177442
24,fam_0024_u,held_out,5,suffix-1,1,uncertain_to_control,-0.00950937971419634,0.0048710969761824085
24,fam_0024_u,held_out,6,suffix-1,1,control_to_uncertain,-0.00612623500818418,0.08424681382066403
24,fam_0024_u,held_out,6,suffix-1,1,uncertain_to_control,-0.006003274299384702,0.004883526609737186
24,fam_0024_u,held_out,7,suffix-1,1,control_to_uncertain,-0.010138769158599788,0.004943618747900507
24,fam_0024_u,held_out,7,suffix-1,1,uncertain_to_control,-0.010755141078984926,0.004447098591759901
24,fam_0024_u,held_out,8,suffix-1,1,control_to_uncertain,-0.010758434669399197,-0.005401178792142526
24,fam_0024_u,held_out,8,suffix-1,1,uncertain_to_control,-0.028083504436662333,0.012425158666801134
24,fam_0024_u,held_out,9,suffix-1,1,control_to_uncertain,-0.023828577715520206,0.07226651619168672
24,fam_0024_u,held_out,9,suffix-1,1,uncertain_to_control,-0.03271554726023858,0.016005184493061847
24,fam_0024_u,held_out,10,suffix-1,1,control_to_uncertain,-0.037584571756003604,-0.022638491254686297
24,fam_0024_u,held_out,10,suffix-1,1,uncertain_to_control,-0.024934518325341017,0.012401723227683922
24,fam_0024_u,held_out,11,suffix-1,1,control_to_uncertain,-0.033614658233925065,-0.01224452492096174
24,fam_0024_u,held_out,11,suffix-1,1,uncertain_to_control,-0.031718844065824446,0.011850905198646133
24,fam_0024_u,held_out,12,suffix-1,1,control_to_uncertain,-0.02849496798198814,0.05076998996091317
24,fam_0024_u,held_out,12,suffix-1,1,uncertain_to_control,-0.016821934622073438,0.012070878377355043
24,fam_0024_u,held_out,13,suffix-1,1,control_to_uncertain,0.00910662065782254,0.09690826196532956
24,fam_0024_u,held_out,13,suffix-1,1,uncertain_to_control,0.22297669839675077,0.02707396833148167
24,fam_0024_u,held_out,14,suffix-1,1,control_to_uncertain,0.08523717889551954,0.10014003265843612
24,fam_0024_u,held_out,14,suffix-1,1,uncertain_to_control,0.48122100611188434,0.018315809941392435
24,fam_0024_u,held_out,15,suffix-1,1,control_to_uncertain,0.13776249621531172,0.2697355162540548
24,fam_0024_u,held_out,15,suffix-1,1,uncertain_to_control,1.026896321929956,0.021250434879124012
24,fam_0024_u,held_out,16,suffix-1,1,control_to_uncertain,0.18301062551477054,0.07443838712833108
24,fam_0024_u,held_out,16,suffix-1,1,uncertain_to_control,1.1305282817080027,0.035388376159633
24,fam_0024_u,held_out,17,suffix-1,1,control_to_uncertain,0.23547979495988133,0.05998478483114129
24,fam_0024_u,held_out,17,suffix-1,1,uncertain_to_control,1.1977419928307946,0.052531364140738085
24,fam_0024_u,held_out,18,suffix-1,1,control_to_uncertain,0.23476006703554356,0.05721901819693405
24,fam_0024_u,held_out,18,suffix-1,1,uncertain_to_control,1.2579064010223933,0.029222464300467946
24,fam_0024_u,held_out,19,suffix-1,1,control_to_uncertain,0.2159444907681837,-0.004857771265551369
24,fam_0024_u,held_out,19,suffix-1,1,uncertain_to_control,1.2055845805389114,0.026691008078189818
24,fam_0024_u,held_out,20,suffix-1,1,control_to_uncertain,0.24638761748021357,0.08738587626951239
24,fam_0024_u,held_out,20,suffix-1,1,uncertain_to_control,1.163798563696588,0.02498963807804221
24,fam_0024_u,held_out,21,suffix-1,1,control_to_uncertain,0.22306891892835037,0.14784801180424872
24,fam_0024_u,held_out,21,suffix-1,1,uncertain_to_control,0.9175034804232515,0.008915736017782347
24,fam_0024_u,held_out,22,suffix-1,1,control_to_uncertain,0.19444620668958013,0.13764922535098803
24,fam_0024_u,held_out,22,suffix-1,1,uncertain_to_control,0.9169057721818805,0.010529273972240136
24,fam_0024_u,held_out,23,suffix-1,1,control_to_uncertain,0.19202447670925776,-0.08198285034916358
24,fam_0024_u,held_out,23,suffix-1,1,uncertain_to_control,0.7514635500309323,0.005513815130888137
24,fam_0024_u,held_out,24,suffix-1,1,control_to_uncertain,0.19311590983749188,-0.0023735597450732183
24,fam_0024_u,held_out,24,suffix-1,1,uncertain_to_control,0.7481241630261384,0.010911596526508393
24,fam_0024_u,held_out,25,suffix-1,1,control_to_uncertain,0.16404887656807252,0.004395285546092597
24,fam_0024_u,held_out,25,suffix-1,1,uncertain_to_control,0.6771000814693114,0.007832334853338433
24,fam_0024_u,held_out,26,suffix-1,1,control_to_uncertain,0.14017763901480554,0.16136107401049657
24,fam_0024_u,held_out,26,suffix-1,1,uncertain_to_control,0.5990760224186857,0.000827887259980189
24,fam_0024_u,held_out,27,suffix-1,1,control_to_uncertain,0.13135254191858386,0.17599252836640558
24,fam_0024_u,held_out,27,suffix-1,1,uncertain_to_control,0.6090181171782619,0.007971501670427854
24,fam_0024_u,held_out,28,suffix-1,1,control_to_uncertain,0.14064227051967604,0.17916897317180966
24,fam_0024_u,held_out,28,suffix-1,1,uncertain_to_control,0.5937349166302085,0.004464965159231385
24,fam_0024_u,held_out,29,suffix-1,1,control_to_uncertain,0.2096662016692073,0.08602023281566741
24,fam_0024_u,held_out,29,suffix-1,1,uncertain_to_control,0.3326498087639461,-0.0039773947790426485
24,fam_0024_u,held_out,30,suffix-1,1,control_to_uncertain,0.237100241443703,0.07996816122702528
24,fam_0024_u,held_out,30,suffix-1,1,uncertain_to_control,0.32823545658298936,0.0011487488221465394
24,fam_0024_u,held_out,31,suffix-1,1,control_to_uncertain,-0.0,-0.0
24,fam_0024_u,held_out,31,suffix-1,1,uncertain_to_control,0.0,0.0
24,fam_0024_u,held_out,0,suffix-2,1,control_to_uncertain,0.0007992446071966048,0.15433125589132882
24,fam_0024_u,held_out,0,suffix-2,1,uncertain_to_control,-0.0011684404088725875,-9.976141535539118e-05
24,fam_0024_u,held_out,1,suffix-2,1,control_to_uncertain,-0.018985431430153025,0.0725016292248007
24,fam_0024_u,held_out,1,suffix-2,1,uncertain_to_control,-0.012477375190371487,0.0003393713260668079
24,fam_0024_u,held_out,2,suffix-2,1,control_to_uncertain,-0.013854252821175842,0.08129914903738096
24,fam_0024_u,held_out,2,suffix-2,1,uncertain_to_control,-0.0042506136860758215,0.004819531313757018
24,fam_0024_u,held_out,3,suffix-2,1,control_to_uncertain,-0.0036693733967762495,0.07922420835232344
24,fam_0024_u,held_out,3,suffix-2,1,uncertain_to_control,-0.0013191613797352126,0.004411634829680349
24,fam_0024_u,held_out,4,suffix-2,1,control_to_uncertain,-0.0050653068006917485,0.0019242677985164647
24,fam_0024_u,held_out,4,suffix-2,1,uncertain_to_control,-0.004106636733680514,0.0015026662828378234
24,fam_0024_u,held_out,5,suffix-2,1,control_to_uncertain,0.005677052010733027,0.08112868549148687
24,fam_0024_u,held_out,5,suffix-2,1,uncertain_to_control,-0.0017275665911049062,0.014179837006878271
24,fam_0024_u,held_out,6,suffix-2,1,control_to_uncertain,0.004705050744425931,0.006969830431706571
24,fam_0024_u,held_out,6,suffix-2,1,uncertain_to_control,-0.011967496026714469,0.0002893009579036458
24,fam_0024_u,held_out,7,suffix-2,1,control_to_uncertain,0.004325817333868359,-0.058832792539823
24,fam_0024_u,held_out,7,suffix-2,1,uncertain_to_control,-0.011808933173913102,0.003076386530158395
24,fam_0024_u,held_out,8,suffix-2,1,control_to_uncertain,0.0063675297154392775,0.019662415880420878
24,fam_0024_u,held_out,8,suffix-2,1,uncertain_to_control,0.006461867555162346,-0.002421117798979621
24,fam_0024_u,held_out,9,suffix-2,1,control_to_uncertain,0.0013459806159657108,-0.003894713802189996
24,fam_0024_u,held_out,9,suffix-2,1,uncertain_to_control,-0.01466431922544791,-0.0003103890049253729
24,fam_0024_u,held_out,10,suffix-2,1,control_to_uncertain,0.0016797311112785789,-0.08977535650055404
24,fam_0024_u,held_out,10,suffix-2,1,uncertain_to_control,-0.008498090619376146,-0.0019287206968708961
24,fam_0024_u,held_out,11,suffix-2,1,control_to_uncertain,0.0016069584468870514,-0.088618350575533
24,fam_0024_u,held_out,11,suffix-2,1,uncertain_to_control,-0.025570024437656685,0.0043545112904199825
24,fam_0024_u,held_out,12,suffix-2,1,control_to_uncertain,0.01215970055303304,0.004524936354476437
24,fam_0024_u,held_out,12,suffix-2,1,uncertain_to_control,-0.016496182846338088,0.005000676318296363
24,fam_0024_u,held_out,13,suffix-2,1,control_to_uncertain,0.012478551472662297,-0.0009251473558895724
24,fam_0024_u,held_out,13,suffix-2,1,uncertain_to_control,-0.02013324768952672,0.005072076619317789
24,fam_0024_u,held_out,14,suffix-2,1,control_to_uncertain,-0.004021865989922711,0.07890738188570295
24,fam_0024_u,held_out,14,suffix-2,1,uncertain_to_control,0.0019345922742877004,0.01176649253910009
24,fam_0024_u,held_out,15,suffix-2,1,control_to_uncertain,0.0018588396947594506,0.05827909387036827
24,fam_0024_u,held_out,15,suffix-2,1,uncertain_to_control,0.01908776798945361,0.009040323715815037
24,fam_0024_u,held_out,16,suffix-2,1,control_to_uncertain,-0.006788089843814022,-0.021680359466541677
24,fam_0024_u,held_out,16,suffix-2,1,uncertain_to_control,0.010035256317008391,9.882685644149817e-05
24,fam_0024_u,held_out,17,suffix-2,1,control_to_uncertain,0.0010733967997750321,-0.012414460715939745
24,fam_0024_u,held_out,17,suffix-2,1,uncertain_to_control,0.008769419734456626,0.0020217807750731367
24,fam_0024_u,held_out,18,suffix-2,1,control_to_uncertain,0.01933415991996889,-0.005138534752906334
24,fam_0024_u,held_out,18,suffix-2,1,uncertain_to_control,-9.269104451593278e-05,0.005612262666358702
24,fam_0024_u,held_out,19,suffix-2,1,control_to_uncertain,-0.0010442249989629112,-0.015842906583772392
24,fam_0024_u,held_out,19,suffix-2,1,uncertain_to_control,0.0066809697365308035,0.002072032557613702
