pair,layer,direction,logodds_rec,entropy_rec
5,17,control_to_uncertain,1.0190229680878773,0.7779527256489746
5,18,control_to_uncertain,0.995752933129048,0.8689590255324006
5,19,control_to_uncertain,1.011693806576202,0.9495924278597547
5,20,control_to_uncertain,1.0433926943178935,0.9229665713657504
5,21,control_to_uncertain,1.0262205410613912,0.9578914136536952
5,22,control_to_uncertain,1.0365003898438772,0.9776458029115069
5,23,control_to_uncertain,1.0380025765748366,0.9690615122528262
5,24,control_to_uncertain,1.0214009221343092,0.9844983259584231
5,25,control_to_uncertain,1.0196750530053005,0.9847360755338416
5,26,control_to_uncertain,1.0115335330652888,0.9843782856328276
5,27,control_to_uncertain,1.0130354782385833,1.0013592388627817
5,28,control_to_uncertain,1.0092584221948497,1.0074073123630116
5,29,control_to_uncertain,1.0044674278511037,1.0017306255861698
5,30,control_to_uncertain,1.0113564109072224,1.0022622788072766
5,31,control_to_uncertain,1.0,1.0
5,0,uncertain_to_control,-0.008309885632711692,-0.00027224546617518364
5,1,uncertain_to_control,0.004105514079097937,-0.007386789491295447
5,2,uncertain_to_control,0.00848730973785981,-0.0055585139989833285
5,3,uncertain_to_control,0.028929187551591434,-0.00843237102449974
5,4,uncertain_to_control,0.017335204680566256,-0.005064050505477323
5,5,uncertain_to_control,0.02982011261056019,0.00042148805800630145
5,6,uncertain_to_control,0.06127689918222464,-0.003095198380258381
5,7,uncertain_to_control,0.08111772113532344,-0.0004855019514866184
5,8,uncertain_to_control,0.2909095268108778,0.02255835767583281
5,9,uncertain_to_control,0.6053728584478725,0.04854672876509212
5,10,uncertain_to_control,0.8139882782935135,0.07840701671273845
5,11,uncertain_to_control,0.8322040814428577,0.09104979090519032
5,12,uncertain_to_control,0.8827674452492944,0.13307326947350134
5,13,uncertain_to_control,0.9930073283160599,0.3713124648533226
5,14,uncertain_to_control,1.0044665220098588,0.46336899834480183
5,15,uncertain_to_control,1.002115018527775,0.9288859318636629
5,16,uncertain_to_control,0.9949477610412536,0.9620712071768113
5,17,uncertain_to_control,0.97288738648073,1.0064939068567955
5,18,uncertain_to_control,0.9658586019258306,1.0174744426428057
5,19,uncertain_to_control,0.9710090340755132,1.0165614670756373
5,20,uncertain_to_control,0.9697017239910182,1.0177698107683744
5,21,uncertain_to_control,0.9749140552924288,1.0180196053549178
5,22,uncertain_to_control,0.9781473046422009,1.014649958070866
5,23,uncertain_to_control,0.9777192644593248,1.0179414639330515
5,24,uncertain_to_control,0.9830768926964013,1.0160154444854306
5,25,uncertain_to_control,0.9834360889446726,1.0128613041488916
5,26,uncertain_to_control,0.983379926787495,1.0140329955378373
5,27,uncertain_to_control,0.9995358469461646,1.0013005656184057
5,28,uncertain_to_control,0.9925864744737258,0.9991594691623196
5,29,uncertain_to_control,0.9990765250456348,0.998290669832272
5,30,uncertain_to_control,1.0001918571756485,0.9960443457943329
5,31,uncertain_to_control,1.0,1.0
6,0,control_to_uncertain,0.00625786327869563,0.004024380774080697
6,1,control_to_uncertain,-0.05607464702615633,-0.031135559714722486
6,2,control_to_uncertain,-0.06482859805150025,-0.03611437325855825
6,3,control_to_uncertain,-0.07223591811865122,0.0019788335464990957
6,4,control_to_uncertain,-0.1533495389638339,0.09694962307946067
6,5,control_to_uncertain,-0.17097437309406446,0.10842681697008161
6,6,control_to_uncertain,-0.1272077409716495,0.2900336097499706
6,7,control_to_uncertain,-0.08632251584127999,0.37760553678806
6,8,control_to_uncertain,0.8281389061326881,0.8881862624110821
6,9,control_to_uncertain,0.830467095219339,0.8846922859109128
6,10,control_to_uncertain,0.9110193613519931,0.8857849258340079
6,11,control_to_uncertain,0.9088071695680864,0.8508912807322696
6,12,control_to_uncertain,0.9288766574761111,0.8669515062027737
6,13,control_to_uncertain,0.9468896364270621,0.8810860478791809
6,14,control_to_uncertain,0.9860472665639262,0.9254073225854178
6,15,control_to_uncertain,0.9845506039295467,0.9628122076807316
6,16,control_to_uncertain,1.0104487650961143,0.9809463413206038
6,17,control_to_uncertain,1.0124983906967613,0.9907140034895908
6,18,control_to_uncertain,1.0397400810621444,0.994865067798128
6,19,control_to_uncertain,1.025760833956872,0.9921248650018853
6,20,control_to_uncertain,1.0331330786491455,0.9948450524225821
6,21,control_to_uncertain,1.0385827424056822,0.9943502582285361
