pair,arm,layer,group,pos,rank_unknown
5,uncertain,11,readout,45,335
5,uncertain,12,entity,35,450
5,uncertain,12,readout,45,365
5,uncertain,13,entity,35,2549
5,uncertain,13,readout,45,1915
5,uncertain,14,entity,35,4650
5,uncertain,14,readout,45,1170
5,uncertain,15,entity,35,5722
5,uncertain,15,readout,45,717
5,uncertain,16,entity,35,14699
5,uncertain,16,readout,45,3127
5,uncertain,17,entity,35,10348
5,uncertain,17,readout,45,105
5,uncertain,18,entity,35,12163
5,uncertain,18,readout,45,188
5,uncertain,19,entity,35,15380
5,uncertain,19,readout,45,3
5,uncertain,20,entity,35,21443
5,uncertain,20,readout,45,16
5,uncertain,21,entity,35,20813
5,uncertain,21,readout,45,1
5,uncertain,22,entity,35,20507
5,uncertain,22,readout,45,2
5,uncertain,23,entity,35,13600
5,uncertain,23,readout,45,2
5,uncertain,24,entity,35,20386
5,uncertain,24,readout,45,2
5,uncertain,25,entity,35,13402
5,uncertain,25,readout,45,2
5,uncertain,26,entity,35,13634
5,uncertain,26,readout,45,2
5,uncertain,27,entity,35,6263
5,uncertain,27,readout,45,2
5,uncertain,28,entity,35,6135
5,uncertain,28,readout,45,3
5,uncertain,29,entity,35,7650
5,uncertain,29,readout,45,3
5,uncertain,30,entity,35,5627
5,uncertain,30,readout,45,5
5,control,0,entity,35,57701
5,control,0,entity,36,85285
5,control,0,readout,46,16051
5,control,1,entity,35,58508
5,control,1,entity,36,109203
5,control,1,readout,46,14330
5,control,2,entity,35,19367
5,control,2,entity,36,37959
5,control,2,readout,46,328
5,control,3,entity,35,42882
5,control,3,entity,36,89646
5,control,3,readout,46,1080
5,control,4,entity,35,16305
5,control,4,entity,36,71134
5,control,4,readout,46,540
5,control,5,entity,35,13383
5,control,5,entity,36,83830
5,control,5,readout,46,466
5,control,6,entity,35,38833
5,control,6,entity,36,102502
5,control,6,readout,46,360
5,control,7,entity,35,6489
5,control,7,entity,36,101965
5,control,7,readout,46,779
5,control,8,entity,35,519
5,control,8,entity,36,53708
5,control,8,readout,46,740
5,control,9,entity,35,468
5,control,9,entity,36,36820
5,control,9,readout,46,200
5,control,10,entity,35,305
5,control,10,entity,36,22628
5,control,10,readout,46,241
5,control,11,entity,35,635
5,control,11,entity,36,16134
5,control,11,readout,46,455
5,control,12,entity,35,450
5,control,12,entity,36,60184
5,control,12,readout,46,416
5,control,13,entity,35,2549
5,control,13,entity,36,110476
5,control,13,readout,46,1731
5,control,14,entity,35,4650
5,control,14,entity,36,107010
5,control,14,readout,46,231
5,control,15,entity,35,5722
5,control,15,entity,36,123065
5,control,15,readout,46,400
5,control,16,entity,35,14699
5,control,16,entity,36,105710
5,control,16,readout,46,2329
5,control,17,entity,35,10348
5,control,17,entity,36,119949
5,control,17,readout,46,627
5,control,18,entity,35,12163
5,control,18,entity,36,122616
5,control,18,readout,46,471
5,control,19,entity,35,15380
5,control,19,entity,36,118979
5,control,19,readout,46,233
5,control,20,entity,35,21443
5,control,20,entity,36,106560
5,control,20,readout,46,222
5,control,21,entity,35,20813
5,control,21,entity,36,76955
5,control,21,readout,46,153
5,control,22,entity,35,20507
5,control,22,entity,36,76062
5,control,22,readout,46,128
5,control,23,entity,35,13600
5,control,23,entity,36,43111
5,control,23,readout,46,270
5,control,24,entity,35,20386
5,control,24,entity,36,74396
5,control,24,readout,46,211
5,control,25,entity,35,13402
5,control,25,entity,36,71094
5,control,25,readout,46,247
5,control,26,entity,35,13634
5,control,26,entity,36,103282
5,control,26,readout,46,351
5,control,27,entity,35,6263
5,control,27,entity,36,75345
5,control,27,readout,46,80
5,control,28,entity,35,6135
5,control,28,entity,36,66887
5,control,28,readout,46,120
5,control,29,entity,35,7650
5,control,29,entity,36,95533
5,control,29,readout,46,140
5,control,30,entity,35,5627
5,control,30,entity,36,83653
5,control,30,readout,46,90
6,uncertain,0,entity,35,57701
6,uncertain,0,entity,36,24762
6,uncertain,0,readout,46,16390
6,uncertain,1,entity,35,58508
6,uncertain,1,entity,36,84333
6,uncertain,1,readout,46,14739
6,uncertain,2,entity,35,19367
6,uncertain,2,entity,36,38267
6,uncertain,2,readout,46,357
6,uncertain,3,entity,35,42882
6,uncertain,3,entity,36,98779
6,uncertain,3,readout,46,1094
6,uncertain,4,entity,35,16305
6,uncertain,4,entity,36,109714
6,uncertain,4,readout,46,539
6,uncertain,5,entity,35,13383
6,uncertain,5,entity,36,109797
6,uncertain,5,readout,46,457
6,uncertain,6,entity,35,38833
6,uncertain,6,entity,36,114901
6,uncertain,6,readout,46,360
6,uncertain,7,entity,35,6489
6,uncertain,7,entity,36,102955
6,uncertain,7,readout,46,816
6,uncertain,8,entity,35,519
6,uncertain,8,entity,36,85572
6,uncertain,8,readout,46,775
6,uncertain,9,entity,35,468
6,uncertain,9,entity,36,59824
6,uncertain,9,readout,46,167
6,uncertain,10,entity,35,305
6,uncertain,10,entity,36,46800
6,uncertain,10,readout,46,216
6,uncertain,11,entity,35,635
6,uncertain,11,entity,36,25657
6,uncertain,11,readout,46,337
6,uncertain,12,entity,35,450
6,uncertain,12,entity,36,58913
6,uncertain,12,readout,46,393
6,uncertain,13,entity,35,2549
6,uncertain,13,entity,36,93161
6,uncertain,13,readout,46,1253
6,uncertain,14,entity,35,4650
6,uncertain,14,entity,36,105067
6,uncertain,14,readout,46,431
6,uncertain,15,entity,35,5722
6,uncertain,15,entity,36,113433
6,uncertain,15,readout,46,608
6,uncertain,16,entity,35,14699
6,uncertain,16,entity,36,105090
6,uncertain,16,readout,46,3144
6,uncertain,17,entity,35,10348
6,uncertain,17,entity,36,82777
6,uncertain,17,readout,46,14
6,uncertain,18,entity,35,12163
6,uncertain,18,entity,36,88970
6,uncertain,18,readout,46,40
6,uncertain,19,entity,35,15380
6,uncertain,19,entity,36,52617
6,uncertain,19,readout,46,2
6,uncertain,20,entity,35,21443
6,uncertain,20,entity,36,21924
6,uncertain,20,readout,46,8
6,uncertain,21,entity,35,20813
6,uncertain,21,entity,36,16034
6,uncertain,21,readout,46,2
6,uncertain,22,entity,35,20507
6,uncertain,22,entity,36,27063
6,uncertain,22,readout,46,2
6,uncertain,23,entity,35,13600
6,uncertain,23,entity,36,17806
6,uncertain,23,readout,46,2
6,uncertain,24,entity,35,20386
6,uncertain,24,entity,36,18041
6,uncertain,24,readout,46,3
6,uncertain,25,entity,35,13402
6,uncertain,25,entity,36,7531
6,uncertain,25,readout,46,1
6,uncertain,26,entity,35,13634
6,uncertain,26,entity,36,20681
6,uncertain,26,readout,46,1
6,uncertain,27,entity,35,6263
6,uncertain,27,entity,36,6907
6,uncertain,27,readout,46,1
6,uncertain,28,entity,35,6135
6,uncertain,28,entity,36,1118
6,uncertain,28,readout,46,1
6,uncertain,29,entity,35,7650
6,uncertain,29,entity,36,1162
6,uncertain,29,readout,46,1
6,uncertain,30,entity,35,5627
6,uncertain,30,entity,36,2683
6,uncertain,30,readout,46,4
6,control,0,entity,35,57701
6,control,0,readout,45,16270
6,control,1,entity,35,58508
6,control,1,readout,45,14697
6,control,2,entity,35,19367
6,control,2,readout,45,323
6,control,3,entity,35,42882
6,control,3,readout,45,1084
6,control,4,entity,35,16305
6,control,4,readout,45,545
6,control,5,entity,35,13383
6,control,5,readout,45,474
6,control,6,entity,35,38833
6,control,6,readout,45,347
6,control,7,entity,35,6489
6,control,7,readout,45,751
6,control,8,entity,35,519
6,control,8,readout,45,736
6,control,9,entity,35,468
6,control,9,readout,45,201
6,control,10,entity,35,305
6,control,10,readout,45,230
6,control,11,entity,35,635
6,control,11,readout,45,417
6,control,12,entity,35,450
6,control,12,readout,45,544
6,control,13,entity,35,2549
6,control,13,readout,45,2101
6,control,14,entity,35,4650
6,control,14,readout,45,318
6,control,15,entity,35,5722
6,control,15,readout,45,832
6,control,16,entity,35,14699
6,control,16,readout,45,2846
6,control,17,entity,35,10348
6,control,17,readout,45,2617
6,control,18,entity,35,12163
6,control,18,readout,45,2225
6,control,19,entity,35,15380
6,control,19,readout,45,1516
6,control,20,entity,35,21443
6,control,20,readout,45,1697
6,control,21,entity,35,20813
6,control,21,readout,45,169
6,control,22,entity,35,20507
6,control,22,readout,45,136
6,control,23,entity,35,13600
6,control,23,readout,45,86
6,control,24,entity,35,20386
6,control,24,readout,45,234
6,control,25,entity,35,13402
6,control,25,readout,45,67
6,control,26,entity,35,13634
6,control,26,readout,45,25
6,control,27,entity,35,6263
6,control,27,readout,45,146
6,control,28,entity,35,6135
6,control,28,readout,45,78
6,control,29,entity,35,7650
6,control,29,readout,45,125
6,control,30,entity,35,5627
6,control,30,readout,45,148
7,uncertain,0,entity,35,57701
7,uncertain,0,readout,45,16792
7,uncertain,1,entity,35,58508
7,uncertain,1,readout,45,14650
7,uncertain,2,entity,35,19367
7,uncertain,2,readout,45,316
7,uncertain,3,entity,35,42882
7,uncertain,3,readout,45,1115
7,uncertain,4,entity,35,16305
7,uncertain,4,readout,45,549
7,uncertain,5,entity,35,13383
7,uncertain,5,readout,45,485
7,uncertain,6,entity,35,38833
7,uncertain,6,readout,45,334
7,uncertain,7,entity,35,6489
7,uncertain,7,readout,45,733
7,uncertain,8,entity,35,519
7,uncertain,8,readout,45,690
7,uncertain,9,entity,35,468
7,uncertain,9,readout,45,179
7,uncertain,10,entity,35,305
7,uncertain,10,readout,45,222
7,uncertain,11,entity,35,635
7,uncertain,11,readout,45,344
7,uncertain,12,entity,35,450
7,uncertain,12,readout,45,366
7,uncertain,13,entity,35,2549
7,uncertain,13,readout,45,705
7,uncertain,14,entity,35,4650
7,uncertain,14,readout,45,77
7,uncertain,15,entity,35,5722
7,uncertain,15,readout,45,20
7,uncertain,16,entity,35,14699
7,uncertain,16,readout,45,168
7,uncertain,17,entity,35,10348
7,uncertain,17,readout,45,3
7,uncertain,18,entity,35,12163
7,uncertain,18,readout,45,53
7,uncertain,19,entity,35,15380
7,uncertain,19,readout,45,6
7,uncertain,20,entity,35,21443
7,uncertain,20,readout,45,36
7,uncertain,21,entity,35,20813
7,uncertain,21,readout,45,4
7,uncertain,22,entity,35,20507
7,uncertain,22,readout,45,5
7,uncertain,23,entity,35,13600
7,uncertain,23,readout,45,6
7,uncertain,24,entity,35,20386
7,uncertain,24,readout,45,13
7,uncertain,25,entity,35,13402
7,uncertain,25,readout,45,2
7,uncertain,26,entity,35,13634
7,uncertain,26,readout,45,2
7,uncertain,27,entity,35,6263
7,uncertain,27,readout,45,1
7,uncertain,28,entity,35,6135
7,uncertain,28,readout,45,1
7,uncertain,29,entity,35,7650
7,uncertain,29,readout,45,2
7,uncertain,30,entity,35,5627
7,uncertain,30,readout,45,2
7,control,0,entity,35,57701
7,control,0,entity,36,31352
7,control,0,entity,37,105064
7,control,0,readout,47,17394
7,control,1,entity,35,58508
7,control,1,entity,36,95366
7,control,1,entity,37,120300
7,control,1,readout,47,15882
7,control,2,entity,35,19367
7,control,2,entity,36,54920
7,control,2,entity,37,72318
7,control,2,readout,47,354
7,control,3,entity,35,42882
7,control,3,entity,36,99015
7,control,3,entity,37,102252
7,control,3,readout,47,1252
7,control,4,entity,35,16305
7,control,4,entity,36,64364
7,control,4,entity,37,38705
7,control,4,readout,47,633
7,control,5,entity,35,13383
7,control,5,entity,36,99370
7,control,5,entity,37,44045
7,control,5,readout,47,521
7,control,6,entity,35,38833
7,control,6,entity,36,123205
7,control,6,entity,37,103040
7,control,6,readout,47,384
7,control,7,entity,35,6489
7,control,7,entity,36,123811
7,control,7,entity,37,9841
7,control,7,readout,47,722
7,control,8,entity,35,519
7,control,8,entity,36,27708
7,control,8,entity,37,2817
7,control,8,readout,47,684
7,control,9,entity,35,468
7,control,9,entity,36,27784
7,control,9,entity,37,1721
7,control,9,readout,47,196
7,control,10,entity,35,305
7,control,10,entity,36,12245
7,control,10,entity,37,551
7,control,10,readout,47,259
7,control,11,entity,35,635
7,control,11,entity,36,7226
7,control,11,entity,37,526
7,control,11,readout,47,576
7,control,12,entity,35,450
7,control,12,entity,36,20793
7,control,12,entity,37,471
7,control,12,readout,47,546
7,control,13,entity,35,2549
7,control,13,entity,36,62171
7,control,13,entity,37,3972
7,control,13,readout,47,643
7,control,14,entity,35,4650
7,control,14,entity,36,24326
7,control,14,entity,37,1057
7,control,14,readout,47,29
7,control,15,entity,35,5722
7,control,15,entity,36,35180
7,control,15,entity,37,1479
7,control,15,readout,47,9
7,control,16,entity,35,14699
7,control,16,entity,36,41364
7,control,16,entity,37,5545
7,control,16,readout,47,6
7,control,17,entity,35,10348
7,control,17,entity,36,25854
7,control,17,entity,37,6328
7,control,17,readout,47,1
7,control,18,entity,35,12163
7,control,18,entity,36,37501
7,control,18,entity,37,10407
7,control,18,readout,47,3
7,control,19,entity,35,15380
7,control,19,entity,36,37436
7,control,19,entity,37,17147
7,control,19,readout,47,2
7,control,20,entity,35,21443
7,control,20,entity,36,22956
7,control,20,entity,37,15571
7,control,20,readout,47,2
7,control,21,entity,35,20813
7,control,21,entity,36,21274
7,control,21,entity,37,6798
7,control,21,readout,47,3
7,control,22,entity,35,20507
7,control,22,entity,36,10499
7,control,22,entity,37,7390
7,control,22,readout,47,5
7,control,23,entity,35,13600
7,control,23,entity,36,3333
7,control,23,entity,37,4131
7,control,23,readout,47,3
7,control,24,entity,35,20386
7,control,24,entity,36,4633
7,control,24,entity,37,5958
7,control,24,readout,47,5
7,control,25,entity,35,13402
7,control,25,entity,36,3974
7,control,25,entity,37,7218
7,control,25,readout,47,5
7,control,26,entity,35,13634
7,control,26,entity,36,9365
7,control,26,entity,37,32445
7,control,26,readout,47,5
7,control,27,entity,35,6263
7,control,27,entity,36,8445
7,control,27,entity,37,17954
7,control,27,readout,47,4
7,control,28,entity,35,6135
7,control,28,entity,36,4837
7,control,28,entity,37,11999
7,control,28,readout,47,4
7,control,29,entity,35,7650
7,control,29,entity,36,5417
7,control,29,entity,37,7421
7,control,29,readout,47,6
7,control,30,entity,35,5627
7,control,30,entity,36,6505
7,control,30,entity,37,4992
7,control,30,readout,47,8
8,uncertain,0,entity,35,57701
8,uncertain,0,readout,45,16419
8,uncertain,1,entity,35,58508
8,uncertain,1,readout,45,14570
8,uncertain,2,entity,35,19367
8,uncertain,2,readout,45,344
8,uncertain,3,entity,35,42882
8,uncertain,3,readout,45,1118
8,uncertain,4,entity,35,16305
8,uncertain,4,readout,45,549
8,uncertain,5,entity,35,13383
8,uncertain,5,readout,45,477
8,uncertain,6,entity,35,38833
8,uncertain,6,readout,45,333
8,uncertain,7,entity,35,6489
8,uncertain,7,readout,45,764
8,uncertain,8,entity,35,519
8,uncertain,8,readout,45,700
8,uncertain,9,entity,35,468
8,uncertain,9,readout,45,157
8,uncertain,10,entity,35,305
8,uncertain,10,readout,45,176
8,uncertain,11,entity,35,635
8,uncertain,11,readout,45,303
8,uncertain,12,entity,35,450
8,uncertain,12,readout,45,389
8,uncertain,13,entity,35,2549
8,uncertain,13,readout,45,710
8,uncertain,14,entity,35,4650
8,uncertain,14,readout,45,170
8,uncertain,15,entity,35,5722
8,uncertain,15,readout,45,56
8,uncertain,16,entity,35,14699
8,uncertain,16,readout,45,168
8,uncertain,17,entity,35,10348
8,uncertain,17,readout,45,5
8,uncertain,18,entity,35,12163
8,uncertain,18,readout,45,101
8,uncertain,19,entity,35,15380
8,uncertain,19,readout,45,29
8,uncertain,20,entity,35,21443
8,uncertain,20,readout,45,47
8,uncertain,21,entity,35,20813
8,uncertain,21,readout,45,6
8,uncertain,22,entity,35,20507
8,uncertain,22,readout,45,6
8,uncertain,23,entity,35,13600
8,uncertain,23,readout,45,5
8,uncertain,24,entity,35,20386
8,uncertain,24,readout,45,8
8,uncertain,25,entity,35,13402
8,uncertain,25,readout,45,7
8,uncertain,26,entity,35,13634
8,uncertain,26,readout,45,6
8,uncertain,27,entity,35,6263
8,uncertain,27,readout,45,5
8,uncertain,28,entity,35,6135
8,uncertain,28,readout,45,5
8,uncertain,29,entity,35,7650
8,uncertain,29,readout,45,12
8,uncertain,30,entity,35,5627
8,uncertain,30,readout,45,8
8,control,0,entity,35,57701
8,control,0,readout,45,16793
8,control,1,entity,35,58508
8,control,1,readout,45,14616
8,control,2,entity,35,19367
8,control,2,readout,45,342
8,control,3,entity,35,42882
8,control,3,readout,45,1073
8,control,4,entity,35,16305
8,control,4,readout,45,550
8,control,5,entity,35,13383
8,control,5,readout,45,449
8,control,6,entity,35,38833
8,control,6,readout,45,338
8,control,7,entity,35,6489
8,control,7,readout,45,764
8,control,8,entity,35,519
8,control,8,readout,45,692
8,control,9,entity,35,468
8,control,9,readout,45,202
8,control,10,entity,35,305
8,control,10,readout,45,213
8,control,11,entity,35,635
8,control,11,readout,45,398
8,control,12,entity,35,450
8,control,12,readout,45,520
8,control,13,entity,35,2549
8,control,13,readout,45,2712
8,control,14,entity,35,4650
8,control,14,readout,45,551
8,control,15,entity,35,5722
8,control,15,readout,45,762
8,control,16,entity,35,14699
8,control,16,readout,45,2861
8,control,17,entity,35,10348
8,control,17,readout,45,129
8,control,18,entity,35,12163
8,control,18,readout,45,682
8,control,19,entity,35,15380
8,control,19,readout,45,167
8,control,20,entity,35,21443
8,control,20,readout,45,115
8,control,21,entity,35,20813
8,control,21,readout,45,9
8,control,22,entity,35,20507
8,control,22,readout,45,31
8,control,23,entity,35,13600
8,control,23,readout,45,9
8,control,24,entity,35,20386
8,control,24,readout,45,19
8,control,25,entity,35,13402
8,control,25,readout,45,3
8,control,26,entity,35,13634
8,control,26,readout,45,1
8,control,27,entity,35,6263
8,control,27,readout,45,4
8,control,28,entity,35,6135
8,control,28,readout,45,4
8,control,29,entity,35,7650
8,control,29,readout,45,6
8,control,30,entity,35,5627
8,control,30,readout,45,7
9,uncertain,0,entity,35,57701
9,uncertain,0,entity,36,110927
9,uncertain,0,readout,46,16108
9,uncertain,1,entity,35,58508
9,uncertain,1,entity,36,112522
9,uncertain,1,readout,46,14507
9,uncertain,2,entity,35,19367
9,uncertain,2,entity,36,75652
9,uncertain,2,readout,46,331
9,uncertain,3,entity,35,42882
9,uncertain,3,entity,36,118080
9,uncertain,3,readout,46,1102
9,uncertain,4,entity,35,16305
9,uncertain,4,entity,36,121346
9,uncertain,4,readout,46,537
9,uncertain,5,entity,35,13383
9,uncertain,5,entity,36,123123
9,uncertain,5,readout,46,459
9,uncertain,6,entity,35,38833
9,uncertain,6,entity,36,125636
9,uncertain,6,readout,46,351
9,uncertain,7,entity,35,6489
9,uncertain,7,entity,36,125746
9,uncertain,7,readout,46,781
9,uncertain,8,entity,35,519
9,uncertain,8,entity,36,105278
9,uncertain,8,readout,46,740
9,uncertain,9,entity,35,468
9,uncertain,9,entity,36,88971
9,uncertain,9,readout,46,183
9,uncertain,10,entity,35,305
9,uncertain,10,entity,36,38322
9,uncertain,10,readout,46,247
9,uncertain,11,entity,35,635
9,uncertain,11,entity,36,31123
9,uncertain,11,readout,46,376
