pair,layer,positions,rec
9,22,all,0.4415009207582255
9,23,last,0.09373231313699062
9,23,all,0.2214436131365278
9,24,last,0.21234654243844342
9,24,all,0.3896558302945655
9,25,last,0.25175442881878113
9,25,all,0.2879038955709498
9,26,last,0.08893758231156854
9,26,all,0.19248783678641238
9,27,last,0.4792889823217506
9,27,all,0.4911026111890766
9,28,last,0.16600234599219477
9,28,all,0.2353386029878746
9,29,last,0.2281773101106504
9,29,all,0.19232075812265087
9,30,last,0.09683661311132973
9,30,all,0.17686333335561735
9,31,last,0.4664616708997718
9,31,all,0.4664616708997718
10,0,last,-0.005487584359873562
10,0,all,0.03682089595351066
10,1,last,-0.004490719683116645
10,1,all,0.040730057109142674
10,2,last,-0.0011603887663973933
10,2,all,0.03536927320860897
10,3,last,-0.0013049880607060665
10,3,all,0.541681645187457
10,4,last,-0.0013059407963978277
10,4,all,0.32659948407630046
10,5,last,0.0001264973161652094
10,5,all,0.31666968294125447
10,6,last,0.0006513680699900427
10,6,all,-0.0007368111390739036
10,7,last,-0.0018721689404786605
10,7,all,0.03849961624239397
10,8,last,-0.006412474185734697
10,8,all,-0.02404315130495125
10,9,last,-0.0064996928076986584
10,9,all,0.06786303852789517
10,10,last,-0.00015772106315429393
10,10,all,-0.026425770045374903
10,11,last,0.018957491488497513
10,11,all,0.08944354129431482
10,12,last,0.05209026096686476
10,12,all,0.07760950300152884
10,13,last,0.02037940620228337
10,13,all,-0.042951793436162095
10,14,last,0.03197359328466846
10,14,all,0.05834193935153084
10,15,last,0.08180119359593588
10,15,all,0.15612811073075303
10,16,last,0.025149190830750446
10,16,all,-0.06577877763058011
10,17,last,-0.020184398528646966
10,17,all,0.00031041861084293767
10,18,last,0.03166300144915429
10,18,all,0.08565801924777273
10,19,last,0.04940294002974874
10,19,all,0.049097501628203644
10,20,last,0.00389564963127613
10,20,all,-0.0598536277511813
10,21,last,0.08490579111295941
10,21,all,0.09272541260925767
10,22,last,0.03184956442006827
10,22,all,-0.0063274641783289095
10,23,last,0.1259479774265734
10,23,all,0.12645156319892095
10,24,last,0.0843331320029592
10,24,all,0.10494089162809062
10,25,last,0.03459556521456322
10,25,all,0.027411201893830686
10,26,last,-0.016523728163893404
10,26,all,-0.034090658604097566
10,27,last,0.06117277692876036
10,27,all,-0.029125303321812592
10,28,last,0.06863739611445803
10,28,all,0.045459826838555775
10,29,last,0.0898333617638325
10,29,all,0.0820713591238019
10,30,last,0.02906679668910489
10,30,all,0.0277262109584612
