layer,head,group,mean_score,mean_abs,n
1,10,suffix,-7.885205050115474e-05,0.02351646616079961,80
1,11,suffix,0.00023664858927077148,0.04731033207463042,80
1,12,suffix,-0.002035538971222195,0.005944114363364861,80
1,13,suffix,-0.0003490064160814654,0.009860647208324736,80
1,14,suffix,0.001018442328177116,0.002496001833196715,80
1,15,suffix,-0.00023445215979336353,0.0026928982406843717,80
1,16,suffix,0.008057160044336343,0.060290423885271595,80
1,17,suffix,-0.0035344341853488005,0.011549437455687438,80
1,18,suffix,0.0014066295627571889,0.007753778324536142,80
1,19,suffix,0.0005621796857667505,0.008360856448598497,80
1,20,suffix,0.022315567031546378,0.05102787723335496,80
1,21,suffix,0.0034264547187376595,0.02749751609271698,80
1,22,suffix,-0.0002542885729781119,0.004752926278160885,80
1,23,suffix,-0.0005474814300214347,0.006932822135877359,80
1,24,suffix,0.0018873787160146095,0.011324459382444729,80
1,25,suffix,-0.0002465685468450829,0.004148525651635282,80
1,26,suffix,0.0034361917444584835,0.013038536031945113,80
1,27,suffix,-0.0018025685169959615,0.005127774952961772,80
1,28,suffix,0.007488532364732237,0.027351403600550838,80
1,29,suffix,-0.0003009322098478151,0.004170260049158969,80
1,30,suffix,-0.00018925565846075187,0.012923044880062661,80
1,31,suffix,0.0009442883025258198,0.009004041514526762,80
2,0,prefix,3.517017978538206e-06,5.9055892791093356e-05,80
2,1,prefix,5.706749084311013e-06,1.7941664646059506e-05,80
2,2,prefix,-1.120511922181322e-06,3.0568475528980345e-05,80
2,3,prefix,2.2631463025390985e-05,3.313459428682109e-05,80
2,4,prefix,4.693301661973237e-06,0.00011089145641562936,80
2,5,prefix,-1.0531355542298116e-06,5.811394963757266e-05,80
2,6,prefix,1.5654650269425474e-05,4.1592993329686576e-05,80
2,7,prefix,-4.539922390449647e-05,0.00016237291290508438,80
2,8,prefix,7.911528047088723e-06,4.745216784272088e-05,80
2,9,prefix,-5.7722808276139406e-05,0.00020710765242029083,80
2,10,prefix,-8.849407743127813e-06,3.885112131456481e-05,80
2,11,prefix,-3.835546259551847e-05,0.00012076033758603443,80
2,12,prefix,-1.2434741449851572e-06,7.295610731716806e-06,80
2,13,prefix,-5.4144570535186175e-05,0.00013781365790919154,80
2,14,prefix,-5.359767817481042e-06,7.305621249997785e-06,80
2,15,prefix,-6.9381118294131735e-06,5.628298819715383e-05,80
2,16,prefix,2.8246274860066477e-05,0.00018610267906069567,80
2,17,prefix,-2.6798991143550666e-05,0.00014125358165983926,80
2,18,prefix,4.1153690744977215e-06,6.377325171342818e-05,80
2,19,prefix,4.9359485285549456e-05,7.453818808471624e-05,80
2,20,prefix,-8.219903881467871e-06,1.9479665618860052e-05,80
2,21,prefix,1.5902608012652308e-06,6.093875128954096e-06,80
2,22,prefix,-1.282038999619317e-05,3.74084844267486e-05,80
2,23,prefix,-1.784240055258124e-06,5.516371959402022e-06,80
2,24,prefix,4.146276975802721e-06,7.17134123959795e-05,80
2,25,prefix,-2.4443992899136903e-06,2.664151624713895e-05,80
2,26,prefix,-3.691223308237568e-05,4.5076987447600914e-05,80
2,27,prefix,-7.547174563597992e-05,7.982388776071048e-05,80
2,28,prefix,1.513449166168357e-06,2.4610288409121495e-05,80
2,29,prefix,-2.6933255696803826e-06,2.590829598716482e-05,80
2,30,prefix,-6.283432537657063e-06,2.7031881847960905e-05,80
2,31,prefix,-6.562487328665156e-06,8.703406021481896e-05,80
2,0,entity,0.04546453353650577,0.07942618652414239,80
2,1,entity,-0.004824831237965554,0.01639346514984936,80
2,2,entity,0.14230032934829068,0.17612173852139676,80
2,3,entity,0.005229419759598386,0.02090642804014351,80
2,4,entity,0.003985629689123016,0.05545086993224686,80
2,5,entity,0.010814284093794414,0.09070337463926989,80
2,6,entity,0.004924009497335647,0.03475182455877075,80
2,7,entity,-0.005330965819302947,0.10753238036995753,80
2,8,entity,0.03767505624273326,0.13301680879376362,80
2,9,entity,-0.02209940875036409,0.13410473778931192,80
2,10,entity,-0.017236806158325634,0.056072554812271844,80
2,11,entity,0.0083649116284505,0.06275709574474604,80
2,12,entity,-0.0006333981932129973,0.003472905660919423,80
2,13,entity,0.01976279456339398,0.028986933442683948,80
2,14,entity,-0.005396927166657406,0.01287500705839193,80
2,15,entity,0.0027499743780936116,0.025910960992041508,80
2,16,entity,-0.0019765746201301226,0.02765163979238423,80
2,17,entity,0.007389388901356142,0.0756488663086202,80
2,18,entity,-0.00497524278544006,0.037047921688645145,80
2,19,entity,-0.027813811714440816,0.10366871426449506,80
2,20,entity,0.0006019876440404914,0.004106451328516414,80
2,21,entity,0.0001823408477605426,0.00037579893090082804,80
2,22,entity,0.0014070033662392234,0.003905279636728665,80
2,23,entity,-0.0006380607210303424,0.00331531794699913,80
2,24,entity,0.008880021035292885,0.029641821044060636,80
