neuron_id,layer,neuron,score_last,score_all,abs_all
L14_N5896,14,5896,0.00010562668467173353,0.030765235424041748,0.030765235424041748
L17_N5580,17,5580,-0.008332429453730583,-0.03074190393090248,0.03074190393090248
L17_N16296,17,16296,0.017444834113121033,0.030720621347427368,0.030720621347427368
L22_N11295,22,11295,0.022211365401744843,0.030715230852365494,0.030715230852365494
L17_N5647,17,5647,0.021759968250989914,0.030693769454956055,0.030693769454956055
L17_N15476,17,15476,0.00021624751389026642,-0.030684497207403183,0.030684497207403183
L19_N17268,19,17268,-0.011301287449896336,-0.030681725591421127,0.030681725591421127
L19_N11873,19,11873,-0.026162579655647278,-0.03067700006067753,0.03067700006067753
L13_N12587,13,12587,-0.005364794284105301,0.03067598305642605,0.03067598305642605
L21_N10261,21,10261,-0.03365064412355423,-0.030670547857880592,0.030670547857880592
L12_N10486,12,10486,-0.009784338995814323,-0.03064391016960144,0.03064391016960144
L19_N1691,19,1691,-0.020097577944397926,-0.030642706900835037,0.030642706900835037
L21_N18816,21,18816,0.03173690289258957,0.030596327036619186,0.030596327036619186
L21_N2495,21,2495,0.02573930285871029,0.03058900311589241,0.03058900311589241
L13_N15104,13,15104,0.01530496496707201,0.030573692172765732,0.030573692172765732
L19_N13422,19,13422,-0.01931481622159481,-0.030561989173293114,0.030561989173293114
L19_N7201,19,7201,0.014125715009868145,0.030542124062776566,0.030542124062776566
L21_N870,21,870,-0.028758132830262184,-0.03053753636777401,0.03053753636777401
L21_N17417,21,17417,0.025596126914024353,0.030514946207404137,0.030514946207404137
L19_N5890,19,5890,0.023971829563379288,0.03050597384572029,0.03050597384572029
L21_N13580,21,13580,-0.036696262657642365,-0.030491868034005165,0.030491868034005165
L17_N17765,17,17765,-0.01694805547595024,-0.030486714094877243,0.030486714094877243
L19_N12379,19,12379,0.022420810535550117,0.030483338981866837,0.030483338981866837
L21_N18419,21,18419,0.0280232485383749,0.030480515211820602,0.030480515211820602
L19_N5972,19,5972,-0.021341826766729355,-0.030472269281744957,0.030472269281744957
L17_N18408,17,18408,0.00013671959459315985,-0.030470553785562515,0.030470553785562515
L13_N2213,13,2213,0.0008488846942782402,0.030467230826616287,0.030467230826616287
L15_N1005,15,1005,0.001920635811984539,-0.03046056069433689,0.03046056069433689
L18_N12790,18,12790,-0.02545180916786194,-0.03044658899307251,0.03044658899307251
L18_N2328,18,2328,0.02640475705265999,0.03043387271463871,0.03043387271463871
L19_N6081,19,6081,-0.011157105676829815,-0.030405845493078232,0.030405845493078232
L19_N4653,19,4653,-0.01638004183769226,-0.030389007180929184,0.030389007180929184
L17_N14272,17,14272,0.0006195952882990241,0.030378803610801697,0.030378803610801697
L21_N18559,21,18559,0.026829442009329796,0.03035830520093441,0.03035830520093441
L20_N465,20,465,0.030810032039880753,0.03034113720059395,0.03034113720059395
L21_N293,21,293,0.028126310557127,0.030337950214743614,0.030337950214743614
L13_N17714,13,17714,-0.02164883352816105,-0.03033004142343998,0.03033004142343998
L22_N15625,22,15625,0.03208363801240921,0.03031536377966404,0.03031536377966404
L21_N5899,21,5899,-0.027937212958931923,-0.03029816783964634,0.03029816783964634
L17_N17962,17,17962,-0.004615922458469868,0.030291447415947914,0.030291447415947914
L17_N16363,17,16363,0.004572442267090082,0.03026447631418705,0.03026447631418705
L17_N18545,17,18545,0.029916267842054367,0.030262896791100502,0.030262896791100502
L19_N6418,19,6418,-0.02947165071964264,-0.03025023266673088,0.03025023266673088
L18_N17115,18,17115,-0.03481631726026535,-0.030225565657019615,0.030225565657019615
L20_N18512,20,18512,-0.01582963392138481,-0.03022300824522972,0.03022300824522972
L20_N3553,20,3553,-0.013583717867732048,-0.030221756547689438,0.030221756547689438
L14_N1487,14,1487,-0.0002007067232625559,0.030211452394723892,0.030211452394723892
L18_N1253,18,1253,0.025267671793699265,0.03020649030804634,0.03020649030804634
L16_N14661,16,14661,-0.007337647490203381,-0.03019615076482296,0.03019615076482296
L18_N18528,18,18528,-0.02415163442492485,-0.030195344239473343,0.030195344239473343
L18_N8126,18,8126,0.02007877267897129,0.030194208025932312,0.030194208025932312
L20_N3156,20,3156,-0.005399771966040134,-0.03019053302705288,0.03019053302705288
L19_N6713,19,6713,0.004270846489816904,0.030133912339806557,0.030133912339806557
L20_N7814,20,7814,0.033259082585573196,0.030131027102470398,0.030131027102470398
L20_N4928,20,4928,0.027965063229203224,0.030126279219985008,0.030126279219985008
L15_N5163,15,5163,3.376980384928174e-05,-0.03011343441903591,0.03011343441903591
L22_N2530,22,2530,0.021003859117627144,0.0300986859947443,0.0300986859947443
L18_N8449,18,8449,-0.0018650569254532456,0.030084693804383278,0.030084693804383278
L20_N6979,20,6979,0.024686794728040695,0.030078139156103134,0.030078139156103134
L18_N4980,18,4980,-0.03300895169377327,-0.030076876282691956,0.030076876282691956
L19_N6063,19,6063,-0.030012130737304688,-0.030054187402129173,0.030054187402129173
L17_N17555,17,17555,0.015354985371232033,0.03004920855164528,0.03004920855164528
L16_N4743,16,4743,-0.0024547388311475515,-0.03004123829305172,0.03004123829305172
L21_N4435,21,4435,0.006165422033518553,0.02999716065824032,0.02999716065824032
L21_N15450,21,15450,0.028128033503890038,0.029996469616889954,0.029996469616889954
L20_N16653,20,16653,0.03196188062429428,0.0299796462059021,0.0299796462059021
L16_N5689,16,5689,-0.0006346191512420774,0.02997906133532524,0.02997906133532524
L14_N8478,14,8478,-0.018529396504163742,-0.02996513620018959,0.02996513620018959
L19_N5613,19,5613,0.0237457063049078,0.029963010922074318,0.029963010922074318
L18_N18416,18,18416,-0.019340980798006058,-0.029955793172121048,0.029955793172121048
L21_N4196,21,4196,-0.011539471335709095,-0.029952574521303177,0.029952574521303177
L17_N4427,17,4427,-4.446329694474116e-05,0.02993153966963291,0.02993153966963291
L20_N3785,20,3785,0.027705678716301918,0.029927510768175125,0.029927510768175125
L17_N13403,17,13403,0.001911659026518464,0.02989248000085354,0.02989248000085354
L19_N15236,19,15236,0.02494892105460167,0.029876848682761192,0.029876848682761192
L21_N1,21,1,-0.026743218302726746,-0.029873579740524292,0.029873579740524292
L18_N13973,18,13973,-0.015654370188713074,-0.02985900267958641,0.02985900267958641
L20_N14936,20,14936,0.06711561232805252,0.029851490631699562,0.029851490631699562
L18_N11547,18,11547,-0.0009943076875060797,-0.029838943853974342,0.029838943853974342
L17_N18800,17,18800,0.0015941772144287825,0.029827725142240524,0.029827725142240524
L18_N8373,18,8373,0.030928531661629677,0.029826626181602478,0.029826626181602478
L17_N1301,17,1301,0.007727255113422871,0.029825692996382713,0.029825692996382713
L10_N1944,10,1944,-0.0008439350640401244,0.02982182241976261,0.02982182241976261
L15_N6639,15,6639,-0.0001698650448815897,-0.029821094125509262,0.029821094125509262
L19_N14172,19,14172,-0.005831267684698105,-0.02978987991809845,0.02978987991809845
