layer,head,group,mean_score,mean_abs,n
2,0,last,-0.001049068499560235,0.002986583187157521,80
2,1,last,0.0010627652402035892,0.0031746891560032963,80
2,2,last,-0.0022095391381299124,0.004428065480897203,80
2,3,last,-0.0013437550114758778,0.003549841119820485,80
2,4,last,-0.011176786982105114,0.01449487702047918,80
2,5,last,0.0026631234635715374,0.0037088631754158994,80
2,6,last,-0.002815882700087968,0.003815565684635658,80
2,7,last,-0.0015432573942234739,0.003512291060178541,80
2,8,last,-0.00039160043088486417,0.006363743169640656,80
2,9,last,0.005115843343082816,0.009612420137273148,80
2,10,last,0.0030524589405104053,0.00452730388569762,80
2,11,last,0.0008730708708753809,0.003885756331146695,80
2,12,last,0.0016509048888110555,0.004300300205068197,80
2,13,last,0.0009715569314721507,0.003978941373497946,80
2,14,last,-0.0038746244361391293,0.010881856011110358,80
2,15,last,0.010706412733998149,0.012898855272214859,80
2,16,last,0.003129268760676496,0.00728473877243232,80
2,17,last,-0.003017237930907868,0.00865621686389204,80
2,18,last,-0.00445476371969562,0.014089647933724336,80
2,19,last,0.005469302584242541,0.009892603509069887,80
2,20,last,-0.008764282657648437,0.012351844945806078,80
2,21,last,-8.952601783676072e-05,0.007939717920089606,80
2,22,last,-0.0022567065752809867,0.00875680785102304,80
2,23,last,0.001969864236889407,0.006251049501588568,80
2,24,last,0.002499104998423718,0.007213059873902239,80
2,25,last,-0.002435406664153561,0.005432685939013027,80
2,26,last,-0.006424263995722867,0.010064450846402905,80
2,27,last,-0.004095045129361097,0.005321509741770569,80
2,0,suffix,0.015932121081550576,0.06728422270216469,80
2,1,suffix,-0.01239051890997871,0.014340894868200848,80
2,2,suffix,-0.003276293780618289,0.012399850674955814,80
2,3,suffix,-0.005676739836599154,0.012235824878007406,80
2,4,suffix,0.03636069339372625,0.08630392853192462,80
2,5,suffix,-0.000788339325117704,0.013092189342751226,80
2,6,suffix,-0.003363090823086168,0.012801796016310618,80
2,7,suffix,0.00047100028089062105,0.012224216510253428,80
2,8,suffix,-0.016595579558043028,0.022669006719797834,80
2,9,suffix,0.002773254302155692,0.023573033133288845,80
2,10,suffix,-0.013944031251003252,0.02089425330209451,80
2,11,suffix,0.007724306716272622,0.01373169721305203,80
2,12,suffix,-0.0026336714532817496,0.01304530320228423,80
2,13,suffix,-0.008299529403075212,0.012752609635708723,80
2,14,suffix,-0.013524195175932618,0.03301397296331743,80
2,15,suffix,0.015736286415267385,0.028275716804273543,80
2,16,suffix,0.02690922005294851,0.035906777753734784,80
2,17,suffix,0.01638707453257666,0.026805797165252443,80
2,18,suffix,0.004103760675843659,0.03814979133649103,80
2,19,suffix,-0.0014879493310218095,0.020756562239876077,80
2,20,suffix,-0.009545578540200949,0.027303407591170982,80
2,21,suffix,0.0037451976926604403,0.01488783222685015,80
2,22,suffix,-0.010831925916863838,0.03779720372913289,80
2,23,suffix,0.018596085727676837,0.028684528370740738,80
2,24,suffix,0.004143185976499808,0.017248384612685186,80
2,25,suffix,-0.002196784041461797,0.02332434322916015,80
2,26,suffix,-0.013934015037011704,0.04507065866600897,80
2,27,suffix,-0.0009702818813821068,0.018542028507363285,80
3,0,prefix,0.0003687604966756908,0.0011813977441960332,80
3,1,prefix,0.0008073897480226577,0.0017841403199025051,80
3,2,prefix,0.00022090526246714147,0.0009420571507980924,80
3,3,prefix,-6.269578727362557e-05,0.0011616696637975822,80
3,4,prefix,-0.0008443679844162943,0.0014903776352213072,80
3,5,prefix,-0.00021050273250082795,0.002395272399069626,80
3,6,prefix,0.0006868680332020816,0.0015233233042268423,80
3,7,prefix,0.00029586439331552583,0.002027803971954256,80
3,8,prefix,0.001713991557878458,0.00428051370735254,80
3,9,prefix,5.1652614994424086e-05,0.0011672056573480915,80
3,10,prefix,-0.00011493283543302368,0.0016626937550967113,80
3,11,prefix,-0.0008793221890094572,0.002331683306092458,80
3,12,prefix,0.00047074961208224406,0.0019777629644160298,80
3,13,prefix,-0.0005981485722287516,0.0021560040970854287,80
3,14,prefix,0.0012448926530446158,0.002063554390256428,80
3,15,prefix,-0.0004567271061802103,0.001701550529192275,80
3,16,prefix,-0.0006815693686965218,0.0013112567183474865,80
3,17,prefix,0.0009368545115657767,0.0012217378280277914,80
3,18,prefix,0.0008828521272938872,0.002286602136948801,80
3,19,prefix,-0.0011307515551770564,0.0030717292068793258,80
3,20,prefix,-0.0003527634868706997,0.0018264060344751697,80
3,21,prefix,1.7160300621910095e-05,0.00128343323364426,80
3,22,prefix,-0.00029140344385041316,0.0011455396832133146,80
3,23,prefix,-0.000743939915908598,0.0014873094523625951,80
