neuron_id,layer,neuron_idx,kind,matched_to,w_norm,logit_var,nullfrac_k16,nullfrac_k64,nullfrac_k256,nullfrac_bottom10pct,w_norm_pctile_random,w_norm_pctile_matched,logit_var_pctile_random,logit_var_pctile_matched,nullfrac_bottom10pct_pctile_random,nullfrac_bottom10pct_pctile_matched,nullfrac_k16_pctile_random,nullfrac_k16_pctile_matched,nullfrac_k64_pctile_random,nullfrac_k64_pctile_matched,nullfrac_k256_pctile_random,nullfrac_k256_pctile_matched
L29_N7362,29,7362,matched,L29_N987,1.4316848516464233,0.00017583530279807746,0.023951178416609764,0.044763389974832535,0.18881653249263763,0.5084689855575562,2.7,,2.9000000000000004,,97.5,,99.2,,97.6,,97.8,
L29_N8765,29,8765,matched,L29_N987,1.5997756719589233,0.0001659473782638088,0.061185676604509354,0.1079813539981842,0.18229904770851135,0.49474281072616577,5.800000000000001,,1.5,,97.5,,99.8,,99.1,,97.8,
L29_N9523,29,9523,matched,L29_N987,1.396262526512146,0.00019123956735711545,0.0022897874005138874,0.009152599610388279,0.04048885032534599,0.2633667290210724,2.1999999999999997,,24.9,,3.9,,20.599999999999998,,7.000000000000001,,3.2,
L29_N6733,29,6733,matched,L29_N987,1.5441752672195435,0.00020279742602724582,0.0047242590226233006,0.014988345094025135,0.059960659593343735,0.3122238218784332,4.3999999999999995,,92.80000000000001,,75.5,,83.0,,70.5,,68.5,
L29_N11181,29,11181,matched,L29_N987,1.5216103792190552,0.00015792163321748376,0.09953092038631439,0.15411320328712463,0.2418091893196106,0.5609049797058105,4.2,,0.8,,98.4,,99.9,,99.4,,98.3,
L29_N60,29,60,matched,L29_N987,1.6015563011169434,0.0001965699775610119,0.0014424691908061504,0.007077727001160383,0.034644823521375656,0.24681875109672546,6.0,,77.60000000000001,,1.3,,2.9000000000000004,,0.4,,0.6,
L29_N13961,29,13961,matched,L29_N987,1.5890254974365234,0.00019601674284785986,0.0035539784003049135,0.012486882507801056,0.04894013702869415,0.2841236889362335,5.4,,74.3,,21.9,,61.9,,42.5,,20.5,
L29_N13894,29,13894,matched,L29_N987,1.5332525968551636,0.0001988993608392775,0.004710003733634949,0.013796855695545673,0.05006111040711403,0.2830277383327484,4.3999999999999995,,86.1,,20.8,,83.0,,58.699999999999996,,25.8,
L29_N8846,29,8846,matched,L29_N987,1.429595708847046,0.00020955235231667757,0.005679161287844181,0.014501072466373444,0.04967290908098221,0.2798845171928406,2.7,,97.39999999999999,,16.1,,90.60000000000001,,65.8,,24.6,
L29_N12048,29,12048,matched,L29_N987,1.6086279153823853,0.00017993600340560079,0.002192906104028225,0.008132743649184704,0.03750605881214142,0.2826015055179596,6.1,,5.2,,20.1,,17.4,,1.9,,1.6,
L29_N12589,29,12589,matched,L29_N987,1.3727436065673828,0.00019299067207612097,0.005711947567760944,0.018227070569992065,0.060730159282684326,0.3126721680164337,2.0,,43.9,,75.7,,90.60000000000001,,87.1,,71.39999999999999,
L29_N13323,29,13323,matched,L29_N987,1.4198639392852783,0.00021642522187903523,0.004671436734497547,0.01171042863279581,0.03847508132457733,0.24113479256629944,2.5,,98.7,,0.6,,81.89999999999999,,32.5,,2.3,
L29_N7194,29,7194,matched,L29_N987,1.5631386041641235,0.0001798980520106852,0.006999078206717968,0.028374122455716133,0.12850694358348846,0.4271984100341797,4.7,,5.2,,95.5,,94.19999999999999,,95.39999999999999,,96.5,
L20_N1310,20,1310,matched,L20_N4253,1.7174105644226074,0.000197791145183146,0.003039035713300109,0.01094378624111414,0.051668431609869,0.2961338758468628,10.0,,82.8,,45.4,,46.1,,21.8,,32.7,
L20_N11055,20,11055,matched,L20_N4253,1.7007044553756714,0.00018688419368118048,0.0045358482748270035,0.013373324647545815,0.049080342054367065,0.3129654824733734,9.4,,9.3,,76.1,,80.2,,53.900000000000006,,21.5,
L20_N8240,20,8240,matched,L20_N4253,1.786171555519104,0.00019870197866111994,0.004146660212427378,0.010444973595440388,0.04769489914178848,0.2882262170314789,17.7,,85.2,,30.599999999999998,,75.2,,17.0,,16.8,
L20_N4523,20,4523,matched,L20_N4253,1.7664227485656738,0.00019498805340845138,0.0025922374334186316,0.01113977562636137,0.05151408910751343,0.2812559902667999,14.499999999999998,,66.5,,17.5,,31.1,,24.0,,32.2,
L20_N8872,20,8872,matched,L20_N4253,1.7286043167114258,0.0001919688656926155,0.002528171520680189,0.009610251523554325,0.04580395668745041,0.2756378948688507,10.9,,32.2,,11.3,,29.099999999999998,,9.9,,11.1,
L20_N4395,20,4395,matched,L20_N4253,1.7402325868606567,0.00017157856200356036,0.00736314756795764,0.08255796879529953,0.15245050191879272,0.4549565017223358,12.2,,2.0,,96.8,,94.8,,98.5,,97.2,
L20_N10222,20,10222,matched,L20_N4253,1.7890198230743408,0.00019132188754156232,0.004686406347900629,0.012888099998235703,0.056475866585969925,0.30236300826072693,18.3,,25.1,,60.0,,82.39999999999999,,47.8,,54.900000000000006,
L20_N5591,20,5591,matched,L20_N4253,1.789150595664978,0.0001938845234690234,0.0027020464185625315,0.010088157840073109,0.048961084336042404,0.27680009603500366,18.3,,55.7,,12.7,,34.699999999999996,,13.5,,20.8,
L20_N6767,20,6767,matched,L20_N4253,1.6060807704925537,0.00018993354751728475,0.008565368130803108,0.023348605260252953,0.0987284705042839,0.4051553010940552,6.1,,16.8,,94.39999999999999,,96.7,,93.5,,93.8,
L20_N5930,20,5930,matched,L20_N4253,1.7889950275421143,0.00018994248239323497,0.004495986737310886,0.015421549789607525,0.0664466992020607,0.32940390706062317,18.3,,16.900000000000002,,86.5,,79.60000000000001,,73.8,,83.8,
L20_N7053,20,7053,matched,L20_N4253,1.7890218496322632,0.00019301973225083202,0.001925260410644114,0.011286831460893154,0.06029137596487999,0.30953747034072876,18.3,,44.1,,72.1,,10.8,,26.1,,69.6,
L20_N11317,20,11317,matched,L20_N4253,1.6497349739074707,0.0001867769897216931,0.004845706280320883,0.018820248544216156,0.06347929686307907,0.31737053394317627,7.3,,9.1,,80.30000000000001,,84.5,,88.4,,79.5,
L20_N11903,20,11903,matched,L20_N4253,1.7932817935943604,0.00018657249165698886,0.0038207643665373325,0.020644858479499817,0.08398481458425522,0.3439495265483856,18.8,,8.7,,88.3,,68.10000000000001,,91.7,,91.4,
L20_N2719,20,2719,matched,L20_N4253,1.7835898399353027,0.00019000710744876415,0.0018707899143919349,0.014457466080784798,0.04933895543217659,0.27808716893196106,16.900000000000002,,17.2,,13.700000000000001,,9.6,,65.4,,22.8,
L20_N11696,20,11696,matched,L20_N4253,1.7958003282546997,0.00019233535567764193,0.0035793231800198555,0.018107211217284203,0.06514238566160202,0.317943811416626,19.400000000000002,,35.9,,80.5,,62.2,,87.0,,82.3,
L20_N10039,20,10039,matched,L20_N4253,1.7462855577468872,0.00019681347475852817,0.003460940206423402,0.016309702768921852,0.053805068135261536,0.29062971472740173,12.7,,79.10000000000001,,34.5,,59.199999999999996,,79.7,,43.5,
L20_N7169,20,7169,matched,L20_N4253,1.7396372556686401,0.00019278856052551419,0.0028503197245299816,0.012294893153011799,0.049376849085092545,0.27857622504234314,12.1,,41.6,,14.499999999999998,,40.6,,40.1,,23.0,
L20_N14019,20,14019,matched,L20_N4253,1.7277376651763916,0.00017897572251968086,0.0015079749282449484,0.020004482939839363,0.1038794293999672,0.5125676989555359,10.8,,4.3999999999999995,,97.5,,4.3,,90.7,,94.5,
L20_N1025,20,1025,matched,L20_N4253,1.7087126970291138,0.00019616981444414705,0.005539247300475836,0.01422602217644453,0.05365439131855965,0.28451186418533325,9.700000000000001,,75.1,,23.1,,89.9,,63.9,,42.199999999999996,
L20_N975,20,975,matched,L20_N4253,1.7802302837371826,0.0001920712093124166,0.004959619604051113,0.016785982996225357,0.05360860750079155,0.2986385226249695,16.5,,32.800000000000004,,51.800000000000004,,85.7,,82.69999999999999,,41.699999999999996,
L20_N2059,20,2059,matched,L20_N4253,1.6892000436782837,0.00020155524543952197,0.003554840572178364,0.011933356523513794,0.056670308113098145,0.2919650971889496,8.7,,90.8,,37.1,,61.9,,36.4,,56.3,
