neuron_id,is_candidate,n_prompts,d_elogu_slope_per_sigma,d_elogu_slope_p,d_elogu_mean_ablation,d_elogu_mean_ablation_p,d_elogu_beyond_temp_slope_per_sigma,d_elogu_beyond_temp_slope_p,d_elogu_beyond_temp_mean_ablation,d_elogu_beyond_temp_mean_ablation_p,d_kl_slope_per_sigma,d_kl_slope_p,d_kl_mean_ablation,d_kl_mean_ablation_p,d_entropy_slope_per_sigma,d_entropy_slope_p,d_entropy_mean_ablation,d_entropy_mean_ablation_p,freq_corr,abs_freq_corr_pctile
L24_N4012,False,120,2.4121999740600643e-05,0.9434113177364527,0.0012293497721354166,0.3683263347330534,4.1135152180989556e-05,0.8790241951609679,0.00037701129913330077,0.7398520295940811,0.0004075924555460611,0.6892621475704859,-0.005332080523173014,0.1857628474305139,-0.00043172864243388174,0.6034793041391722,0.004102775951226553,0.22875424915016995,,
L24_N7717,True,120,-0.0002594192822774251,0.2819436112777445,0.0009488185246785481,0.3223355328934213,-0.00014885465304056804,0.4393121375724855,0.0006393035252888998,0.39892021595680865,0.0005585938692092893,0.5010997800439912,-0.005471714337666829,0.11537692461507698,-0.00029918551445007324,0.6944611077784443,0.004522852847973506,0.14197160567886422,-0.0092408368363976,9.6
L24_N7891,True,120,4.2967001597086535e-05,0.8564287142571486,0.0019429127375284831,0.03119376124775045,-0.0002485036849975586,0.1921615676864627,0.0012058099110921225,0.08338332333533294,0.0005314290523529053,0.5674865026994601,-0.0056975483894348145,0.09598080383923216,-0.0005743845986823241,0.49610077984403117,0.003754524638255437,0.22115576884623075,0.1498995721340179,91.6
L25_N5252,True,120,-1.3526280721028646e-05,0.9568086382723455,0.001617876688639323,0.07358528294341132,-0.00017447670300801594,0.34873025394921014,0.0005840460459391276,0.3903219356128774,0.0016007622083028155,0.08018396320735853,-0.0009483893712361654,0.7688462307538493,-0.0015872704486052192,0.04319136172765447,-0.0006693279991547267,0.8362327534493101,0.0930340513586998,74.9
L26_N10829,True,120,-0.00011258721351623536,0.5772845430913818,0.0017554124196370443,0.0655868826234753,-8.816719055175782e-05,0.5458908218356329,0.0011281569798787434,0.16656668666266747,0.0006040473779042558,0.5002999400119976,-0.0034639477729797364,0.3259348130373925,-0.0004914460703730581,0.5432913417316537,0.0017087763796250026,0.5902819436112777,-0.0309667065739631,30.7
L26_N11322,True,120,-8.719364802042637e-05,0.7446510697860428,0.0010570367177327475,0.357128574285143,-2.4175643920898452e-05,0.9142171565686863,0.0005888541539510092,0.5028994201159768,-0.000982685883839925,0.25834833033393323,-0.002182495594024658,0.5412917416516697,0.001069875775525967,0.18056388722255548,0.0011253914485375087,0.7280543891221756,0.1779361516237259,95.6
L26_N11628,True,120,-0.00019979476928710938,0.3859228154369126,0.0009540319442749023,0.39692061587682465,-6.340543429056798e-05,0.7000599880023995,0.0006738742192586263,0.4443111377724455,0.0003931075334548951,0.6530693861227754,-0.002220261096954346,0.5562887422515497,-0.0001934145887692768,0.8080383923215357,0.0012662111471096675,0.7316536692661467,0.0270252916961908,27.6
L26_N2788,True,120,-0.00030716856320699046,0.17796440711857628,0.0032998085021972655,0.0033993201359728054,-4.297494888305663e-05,0.7996400719856028,0.0021455049514770507,0.008198360327934412,0.0006947487592697145,0.5326934613077384,-0.007274822394053141,0.06418716256748651,-0.000387553498148918,0.7014597080583883,0.0039748955518007275,0.22895420915816836,-0.0916652679443359,74.3
L26_N783,True,120,-0.0011748015880584715,0.005198960207958408,-0.0005524873733520508,0.6618676264747051,-0.0011335313320159912,0.0001999600079984003,-0.0007814963658650717,0.42351529694061185,0.010301771759986877,0.0001999600079984003,0.009564999739329021,0.015196960607878424,-0.009127008356153965,0.0001999600079984003,-0.009012536828716595,0.010197960407918417,0.1002531796693801,78.60000000000001
L27_N10181,True,120,0.0006624619166056313,0.07698460307938412,0.0007170677185058594,0.5258948210357929,0.000706017017364502,0.01859628074385123,0.0003897507985432943,0.6852629474105179,-0.003714836637179057,0.0023995200959808036,-0.002942061424255371,0.41571685662867425,0.003052503429353237,0.003199360127974405,0.0022251406063636143,0.48530293941211755,0.0052683698013424,5.5
L27_N12404,True,120,-0.0004200597604115804,0.04479104179164167,0.0019310315450032551,0.04099180163967207,-0.00035805304845174153,0.033793241351729654,0.0013677199681599935,0.03799240151969606,0.0002446740865707397,0.7538492301539692,-0.006059722105662028,0.03839232153569286,0.00017539672553539264,0.8150369926014797,0.0041286259889602665,0.10777844431113777,-0.2091512680053711,98.5
L28_N11622,True,120,-7.178783416748053e-05,0.7034593081383723,0.001169745127360026,0.19376124775044992,-2.1769603093465177e-05,0.873625274945011,0.0008159955342610677,0.2001599680063987,-0.00016456544399261463,0.8222355528894221,-0.003201131025950114,0.39792041591681665,0.0002363647644718486,0.7464507098580284,0.0020311647405227024,0.5318936212757448,0.0698362067341804,61.8
