neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split
L29_N10092,29,10092,ambiguity,amb_0065,1.3570235967636108,1.3608208894729614,0.003797292709350586,0.7581037878990173,0.753711462020874,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0066,0.5760549306869507,0.5478360652923584,-0.028218865394592285,0.8967547416687012,0.9035332798957825,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0067,0.8475499153137207,0.8476735353469849,0.00012362003326416016,0.6028904914855957,0.6028842329978943,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0068,2.1295032501220703,2.13911771774292,0.00961446762084961,0.3049010634422302,0.3034072816371918,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0069,0.38312655687332153,0.38437116146087646,0.0012446045875549316,0.922892689704895,0.9227722883224487,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0070,1.5209429264068604,1.4664123058319092,-0.05453062057495117,0.5861405730247498,0.6084343194961548,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0071,0.19990377128124237,0.20719654858112335,0.0072927772998809814,0.9701676368713379,0.968885064125061,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0072,1.6489415168762207,1.6652545928955078,0.01631307601928711,0.36672645807266235,0.3632110059261322,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0073,1.2753968238830566,1.190611720085144,-0.0847851037979126,0.7489437460899353,0.7709165215492249,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0074,1.1416860818862915,1.1428821086883545,0.0011960268020629883,0.6650257110595703,0.664913535118103,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0075,0.8276720643043518,0.7844655513763428,-0.04320651292800903,0.7392176985740662,0.7619655132293701,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0076,1.0760152339935303,1.081215500831604,0.0052002668380737305,0.6675278544425964,0.666802704334259,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0077,1.592647910118103,1.5991601943969727,0.006512284278869629,0.4306304454803467,0.42996910214424133,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0078,2.464470386505127,2.480846643447876,0.016376256942749023,0.4618763327598572,0.45700085163116455,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0079,0.8438699245452881,0.8678500652313232,0.023980140686035156,0.8234663605690002,0.8185132741928101,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0080,1.1441341638565063,1.1724132299423218,0.02827906608581543,0.5915351510047913,0.5720061659812927,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0081,1.3302841186523438,1.341044306755066,0.010760188102722168,0.48327043652534485,0.4815172851085663,0.1435546875,working
