pair,layer,positions,rec
14,13,all,0.1975132368607524
14,14,last,-0.008798833222605454
14,14,all,0.12122285658071634
14,15,last,0.23798018698627596
14,15,all,0.37947865501558936
14,16,last,0.09719250958334842
14,16,all,0.13532991549144507
14,17,last,0.12096118229170721
14,17,all,0.2226612698248311
14,18,last,0.0242188889915505
14,18,all,0.09638768769165146
14,19,last,0.12813632626897364
14,19,all,0.07706395242909213
14,20,last,-0.003292786510219399
14,20,all,-0.020892370809671806
14,21,last,0.06759370099952923
14,21,all,0.14845683806981283
14,22,last,0.07243639577426765
14,22,all,0.07333115938914311
14,23,last,0.0001884009754883562
14,23,all,0.037822398348930565
14,24,last,-0.02074396273586646
14,24,all,0.020582298904803696
14,25,last,-0.005449526419739548
14,25,all,0.03301371728323988
14,26,last,0.018793674194695825
14,26,all,0.0010382360343828396
14,27,last,0.02822252253563345
14,27,all,0.03091253873924549
14,28,last,-0.03106089040557315
14,28,all,-0.025282169946028197
14,29,last,0.04098409388099579
14,29,all,0.07200798098120356
14,30,last,-0.028965239794392486
14,30,all,-0.003949707995410236
14,31,last,0.20780148132805315
14,31,all,0.20780148132805315
15,0,last,-0.0028160151059930666
15,0,all,0.278216598831614
15,1,last,0.007968887228951907
15,1,all,-0.07884381281859423
15,2,last,0.010780653349496475
15,2,all,-0.11726107848598451
15,3,last,0.007591407361707208
15,3,all,-0.23345940073159033
15,4,last,0.0133246484070766
15,4,all,-0.15709693168013808
15,5,last,0.016129658640758052
15,5,all,0.3583436265005823
15,6,last,0.021229800854301015
15,6,all,0.04934784446843705
15,7,last,0.017385318820498635
15,7,all,-0.21188670675159538
15,8,last,0.01296705379173088
15,8,all,-0.05525259581143512
15,9,last,0.01714695073683781
15,9,all,-0.028111840095381226
15,10,last,0.018967003653702588
15,10,all,-0.06424746431170897
15,11,last,0.00021648580860105128
15,11,all,-0.05525788579831851
15,12,last,-0.039947601511449105
15,12,all,-0.07240313694097691
15,13,last,0.018497193332661994
15,13,all,-0.2701287824999586
15,14,last,-0.07275427309844092
15,14,all,-0.0983462523735895
15,15,last,-0.06269307921001163
15,15,all,0.08967437050218334
15,16,last,-0.06316240089772565
15,16,all,-0.1358449086319414
15,17,last,-0.11206197740134599
15,17,all,0.00016005928184497747
15,18,last,0.05835728698879925
15,18,all,0.016409156903560353
15,19,last,-0.0036016950052751152
15,19,all,0.29374171182275954
15,20,last,0.1545119764028344
15,20,all,0.35772650385404225
15,21,last,0.10328735506179512
15,21,all,0.4260052780897241
15,22,last,0.08434750242510844
15,22,all,0.1646783964158958
15,23,last,-0.03633417930633613
15,23,all,0.0034018652196321822
15,24,last,0.1843645833466114
15,24,all,0.2618103737280131
15,25,last,0.30646538372800036
15,25,all,0.37830565756661455
15,26,last,-0.017930463653541125
15,26,all,-0.14456476154906112
15,27,last,-0.0029263187682361143
15,27,all,-0.09445783583024964
15,28,last,-0.17383682961100963
15,28,all,0.023138190178640095
15,29,last,0.005722342397693991
15,29,all,0.006191302921644885
15,30,last,-0.12996452522049048
15,30,all,-0.0848550862267862
15,31,last,0.34490782463417297
15,31,all,0.34490782463417297
16,0,last,-2.871624178708604e-05
16,0,all,-0.16271310685423662
16,1,last,0.0055667306283489855
16,1,all,0.14730051271794642
16,2,last,0.0007870360388834428
16,2,all,0.39045973969139675
16,3,last,-0.005949858505993942
16,3,all,0.11221651312346012
16,4,last,5.215713564203966e-05
16,4,all,0.3188529466946734
16,5,last,-0.004436246502788365
16,5,all,0.30768622780970767
16,6,last,-0.010440028239166843
16,6,all,0.29363871022789045
16,7,last,-0.0070647918233024505
16,7,all,0.0031461257615423466
16,8,last,-0.016766500714924325
16,8,all,0.060720539131384144
16,9,last,-0.004528702709372825
16,9,all,-0.017193230490043124
16,10,last,-0.019616495967111187
16,10,all,-0.0722330456051535
16,11,last,-0.004035136569583445
16,11,all,0.011560924993268197
16,12,last,0.0323405204979378
16,12,all,0.006267434451508314
16,13,last,-0.021201348103695908
16,13,all,-0.1714231650160944
16,14,last,0.06347071562617691
16,14,all,0.016361973273711198
16,15,last,0.04131067624914505
16,15,all,0.11394240054019562
16,16,last,-0.022289033102120184
16,16,all,-0.13328698672584843
16,17,last,-0.012732029297906237
16,17,all,-0.025254397919953247
16,18,last,-0.010724690600843781
16,18,all,0.034231640986425844
16,19,last,-0.016301926052466317
16,19,all,-0.046155441108538676
16,20,last,-0.05770859069768082
16,20,all,-0.15566157220965057
16,21,last,0.05388543136978767
16,21,all,0.08809500764007998
16,22,last,-0.004505697605129657
16,22,all,-0.04269063845930482
16,23,last,0.08123301854032498
16,23,all,0.09220399908071328
16,24,last,0.08322781108382711
16,24,all,0.12563582851174177
16,25,last,0.02494989566279242
16,25,all,0.0029525204924330866
16,26,last,0.0029060974306303216
16,26,all,-0.053455215277774595
16,27,last,0.010746411272546951
16,27,all,-0.11043151887358936
16,28,last,0.07439502080551352
16,28,all,0.06710990292901078
16,29,last,0.039477240543480105
16,29,all,0.034948285534858355
16,30,last,-0.06682888743829563
16,30,all,-0.05701770360893433
16,31,last,-0.027313641453408814
16,31,all,-0.027313641453408814
17,0,last,0.0008929550963645742
17,0,all,-0.35401803523059566
17,1,last,-0.010004751396266684
17,1,all,-0.21252629284990537
17,2,last,-0.0006599727839645434
17,2,all,-0.20511551837074551
17,3,last,-0.020553102048526978
17,3,all,0.6360798243983061
17,4,last,-0.01987744550068495
17,4,all,-0.19289861128896935
17,5,last,-0.0038277009931194546
17,5,all,-0.059988514779712517
17,6,last,-0.018141958608821913
17,6,all,-0.15370112125580523
17,7,last,-0.016881611343627267
17,7,all,-0.23995362781534343
17,8,last,0.002568373172576845
17,8,all,0.166431161882243
17,9,last,0.02586738860077379
17,9,all,0.009537532070356423
17,10,last,0.010336619839914254
17,10,all,-0.28449473303920525
17,11,last,0.09520366190792517
17,11,all,-0.22706753373832472
17,12,last,-0.018544952921653875
17,12,all,-0.00481840514785045
17,13,last,0.020067297462421897
17,13,all,0.14908440931141925
17,14,last,-0.07233669496514322
17,14,all,-0.035730594028046174
17,15,last,-0.13559296115813932
17,15,all,0.03464151346439366
17,16,last,-0.0071779097949888964
17,16,all,-0.12462361907399765
17,17,last,0.10075775320985872
17,17,all,0.36098174402042776
17,18,last,0.08238892895654899
17,18,all,0.09631669942090054
17,19,last,0.19882503514535438
17,19,all,0.07795971640931831
17,20,last,-0.1664361806866838
17,20,all,-0.08176267626492104
17,21,last,0.3330826022281453
17,21,all,0.3617354272935603
17,22,last,0.24293201378508741
17,22,all,0.041431995082199
17,23,last,-0.14685672669967106
17,23,all,-0.1573779444404233
17,24,last,-0.018604629643207703
17,24,all,0.0348475981217438
17,25,last,0.08221817197733289
17,25,all,0.0947914141744055
17,26,last,-0.15393778925271648
17,26,all,-0.19348530168621636
17,27,last,0.11662086092728215
17,27,all,0.08125216975070892
17,28,last,0.06911340702245233
17,28,all,0.2646524583790156
17,29,last,0.14172609702242958
17,29,all,0.18980922348038248
17,30,last,-0.044557612385342865
17,30,all,0.06426633979611578
17,31,last,0.4655824506837768
17,31,all,0.4655824506837768
18,0,last,0.007705576045177351
18,0,all,0.1688621728254941
18,1,last,0.0035454360705652267
18,1,all,-0.0003148092857804932
18,2,last,0.0007457333757044093
18,2,all,-0.013655521871993904
18,3,last,-0.0016030065041675516
18,3,all,-0.043999275677864776
18,4,last,0.003639087372409823
18,4,all,-0.030578362440877756
18,5,last,0.00210818367806498
18,5,all,-0.043061984900683414
18,6,last,0.004180727705843228
18,6,all,0.013671671803381859
18,7,last,0.0061555028855306585
18,7,all,0.0249445984152571
18,8,last,0.006210037498036159
18,8,all,0.006465874371468003
18,9,last,0.011990020165911493
18,9,all,-0.03048937769144554
18,10,last,0.002019244679146614
18,10,all,-0.04238277277211239
18,11,last,0.011788992408068232
18,11,all,-0.005399658646266086
18,12,last,0.03820250257140763
18,12,all,-0.03341535180452379
18,13,last,0.06510554323290882
18,13,all,0.014620537460566489
18,14,last,0.07397368558544966
18,14,all,0.14505351391854157
18,15,last,0.1683147908025729
18,15,all,0.2192624943967058
18,16,last,0.0015656740848684842
18,16,all,-0.1268921611893084
18,17,last,0.010823290561787945
18,17,all,-0.0026015572193899095
18,18,last,0.06526251324591752
18,18,all,0.10705542464300188
18,19,last,0.06593518305100844
18,19,all,0.031121100786643485
18,20,last,0.05325085308695644
18,20,all,0.00652237625606892
18,21,last,0.10985764361612428
18,21,all,0.1666732852410032
18,22,last,0.06217403330765509
18,22,all,0.015191641124917294
18,23,last,0.07999774724469817
18,23,all,0.07149931479455411
18,24,last,0.09155839883815656
18,24,all,0.1472011345395426
18,25,last,0.13512514915811277
18,25,all,0.11905839220433204
18,26,last,0.0326678799092932
18,26,all,-0.013695965326234561
18,27,last,0.12680596722122084
18,27,all,0.088087764857731
18,28,last,0.07491930295615115
18,28,all,0.04396665556149194
18,29,last,0.06493384155444142
18,29,all,0.05798589401856867
18,30,last,0.05933681519143982
18,30,all,0.06824169520659971
18,31,last,0.08709589371753029
18,31,all,0.08709589371753029
19,0,last,0.02079065954325146
19,0,all,1.0010380116049031
19,1,last,-0.02058777329319791
19,1,all,0.3928654048735906
19,2,last,-0.0011221905417147092
19,2,all,0.7186085979685012
19,3,last,-0.02261989456945165
19,3,all,-0.4684268937606162
19,4,last,0.0416393912021111
19,4,all,-0.19397404769602725
19,5,last,-0.04286480071854174
19,5,all,-0.13198671444739768
19,6,last,-0.04129956314097647
19,6,all,0.6162276046131082
19,7,last,0.020780590292436674
19,7,all,-0.2616040426394326
19,8,last,-0.04019641263716608
19,8,all,-0.2788505089731671
19,9,last,-0.12625427165081157
19,9,all,-0.16798864334969923
19,10,last,-0.07032511230876204
19,10,all,-0.007923877928458523
19,11,last,-0.05329603194625437
19,11,all,0.14794662345066267
19,12,last,-0.4327476935007929
19,12,all,-0.4774010494722431
19,13,last,-0.15267657163612877
19,13,all,-0.2627394147458503
19,14,last,-0.4934965455146614
19,14,all,-0.24962998249414978
19,15,last,-0.1482128544422056
19,15,all,-0.3508245617953584
19,16,last,-0.7647615033867468
19,16,all,-0.7235417985585959
19,17,last,-0.43035501981445484
19,17,all,-0.4513298184935156
19,18,last,-0.2045850608201057
19,18,all,-0.70767697989848
19,19,last,0.3266708823263411
19,19,all,0.5329726954871815
19,20,last,0.2218186751282548
19,20,all,0.2984879646821943
19,21,last,-0.21278985253856797
19,21,all,0.3210746856471434
19,22,last,-0.10478131967235024
19,22,all,0.13765625188798453
19,23,last,-0.31099690343075853
19,23,all,-0.1313302725251887
19,24,last,0.0480339147013625
19,24,all,0.19868477276630148
19,25,last,0.08408227200378457
19,25,all,-0.059772683916696906
19,26,last,-0.13618994927660671
19,26,all,-0.48200580940848825
19,27,last,0.15136420040811588
19,27,all,0.20936945619088662
19,28,last,0.41843090315321335
19,28,all,0.6271010041056913
19,29,last,-0.1314606967848333
19,29,all,-0.17824756223437774
19,30,last,0.01054957238637949
19,30,all,0.04769218263643743
19,31,last,0.18657834774212612
19,31,all,0.18657834774212612
20,0,last,-0.0015610988453088187
20,0,all,-0.10380633992724012
20,1,last,-0.0009405322931753435
20,1,all,0.9057765532175343
20,2,last,-0.007339146852289889
20,2,all,0.7068818086144312
20,3,last,-0.0010729356250744869
20,3,all,0.6774446911071474
20,4,last,-0.009412137016979327
20,4,all,0.898156897678969
20,5,last,-0.007280701931577697
20,5,all,0.6367396622179847
20,6,last,-0.007322852300662757
20,6,all,0.5292027856949997
20,7,last,-0.005795877747769768
20,7,all,0.008051286091253529
20,8,last,-0.011010888396461254
20,8,all,0.3152212793377679
20,9,last,-0.026485325813599758
20,9,all,-0.00499224662140552
20,10,last,-0.030130619011163113
20,10,all,-0.029681374182831604
20,11,last,0.011754243148376706
20,11,all,-0.018202791754956878
20,12,last,-0.04975483433086962
20,12,all,-0.15302638976702157
20,13,last,-0.0067853475621128785
20,13,all,-0.10660399324247437
20,14,last,-0.016149947581370075
20,14,all,-0.11888529106984505
20,15,last,-0.06320303751988844
20,15,all,-0.020123097930928608
20,16,last,-0.07598731179624539
20,16,all,-0.2267287206285657
20,17,last,-0.02182955495000872
20,17,all,0.003951549968723887
20,18,last,0.029153646175258004
20,18,all,-0.01677186079066282
20,19,last,-0.05296265248367347
20,19,all,0.013288732048218406
20,20,last,-0.05318215760063401
20,20,all,-0.10289529942585272
20,21,last,0.00819123070324457
20,21,all,0.0996894473925014
20,22,last,0.07768070624088061
20,22,all,-0.012911452578478129
20,23,last,0.022297626045426785
20,23,all,-0.016676328931784407
20,24,last,0.07299116121573515
20,24,all,0.11363176602639852
20,25,last,-0.06517801797652642
20,25,all,-0.1181263150948821
20,26,last,-0.05809643277251796
20,26,all,-0.11059236081793263
20,27,last,0.056902217203679877
20,27,all,-0.03067294478234317
20,28,last,0.0844753996036788
20,28,all,0.09454465144809411
20,29,last,-0.04833182171067205
20,29,all,-0.02915701281815617
20,30,last,-0.012943691550870984
20,30,all,0.02696417016629196
20,31,last,0.17965943040442134
20,31,all,0.17965943040442134
21,0,last,-0.5137218121763243
21,0,all,1.8475988527776646
21,1,last,-0.4479672144517392
21,1,all,-1.0
21,2,last,0.09659367396593674
21,2,all,2.0
21,3,last,-0.5001930160801424
21,3,all,-1.0
21,4,last,-0.36771330315757994
21,4,all,1.2947505063273934
21,5,last,-0.07722410254319075
21,5,all,-0.2798039935298835
21,6,last,-0.15085565931302586
21,6,all,-1.0
21,7,last,0.5187538229417282
21,7,all,2.0
21,8,last,0.2656309043211135
21,8,all,1.7529774769264228
21,9,last,1.0361239108863787
21,9,all,2.0
21,10,last,0.41662113118297106
21,10,all,-1.0
21,11,last,-0.4719229566801234
21,11,all,2.0
21,12,last,0.5646155309981106
21,12,all,0.7345444412728187
21,13,last,-0.12701953268360314
21,13,all,1.9132025717353778
21,14,last,-0.06996425124712854
21,14,all,2.0
21,15,last,1.5439668882273785
21,15,all,2.0
21,16,last,-1.0
21,16,all,2.0
21,17,last,-1.0
21,17,all,1.8107273443977763
21,18,last,2.0
21,18,all,2.0
21,19,last,-1.0
21,19,all,-1.0
21,20,last,-1.0
21,20,all,0.13608585137761828
21,21,last,-1.0
21,21,all,-1.0
21,22,last,0.306691677200995
21,22,all,2.0
21,23,last,-1.0
21,23,all,-1.0
21,24,last,-0.5502779703407685
21,24,all,-1.0
21,25,last,2.0
21,25,all,2.0
21,26,last,-1.0
21,26,all,-0.31617665049137544
21,27,last,-1.0
21,27,all,-1.0
21,28,last,1.6017167556987317
21,28,all,2.0
21,29,last,2.0
21,29,all,2.0
21,30,last,-1.0
21,30,all,-1.0
21,31,last,-1.0
21,31,all,-1.0
22,0,last,0.00929747790726134
22,0,all,-1.0
22,1,last,0.012343854363745846
22,1,all,-0.4667759963624374
22,2,last,0.005808259996924845
22,2,all,-0.15816093144844443
22,3,last,0.007273960374357596
22,3,all,-0.3765627582328221
22,4,last,0.011086042114270224
22,4,all,-0.1785934429042177
22,5,last,-0.002432099242530759
22,5,all,0.0026086739642662646
22,6,last,0.02744561813760193
22,6,all,-0.23350222016846475
22,7,last,0.038131711997789836
22,7,all,-0.1332687605674181
22,8,last,0.013187945941960705
22,8,all,-0.3938968184208889
22,9,last,-0.01852074920853139
22,9,all,0.13079602926823652
22,10,last,-0.00149043591276318
22,10,all,-0.037191007940860554
22,11,last,-0.13068934442471997
22,11,all,-0.3251303857345714
22,12,last,-0.1592327818062669
22,12,all,-0.5398543604569098
22,13,last,0.07437934362167156
22,13,all,-0.3028890283032081
22,14,last,-0.35429741898050127
22,14,all,-0.23306657326090002
22,15,last,-0.02605467252206807
22,15,all,0.21423707523741317
22,16,last,-0.0825168551089638
22,16,all,-0.40312653055407327
22,17,last,-0.6775097386748934
22,17,all,-0.6922269025600799
22,18,last,-0.23745764467821467
22,18,all,-0.31335558572240235
22,19,last,-0.3045437739492742
22,19,all,0.02041394267440334
22,20,last,-0.07726367148797195
22,20,all,-0.04484381256685789
22,21,last,-0.055396910099964454
22,21,all,0.18296697333248918
22,22,last,-0.15561241759503722
22,22,all,-0.19076538187144265
22,23,last,-0.3208059152600301
22,23,all,-0.177158507777099
22,24,last,-0.21503724582353162
22,24,all,-0.08459237893360105
22,25,last,-0.02246548467808311
22,25,all,0.05286915765155757
22,26,last,0.022516257619024517
22,26,all,0.006692983631790521
22,27,last,0.2146401753879642
22,27,all,0.10794573914301854
22,28,last,-0.004955877560607543
22,28,all,0.24932158854485711
22,29,last,0.16773330954336693
22,29,all,0.18294278595306634
22,30,last,-0.007031812502175494
22,30,all,0.11133204078170321
22,31,last,0.4114288314110876
22,31,all,0.4114288314110876
23,0,last,0.011595321246432673
23,0,all,-0.03432190301330459
23,1,last,0.016681481702062285
23,1,all,-0.02199813369232674
23,2,last,0.03205915988206253
23,2,all,0.16492696575029714
23,3,last,0.007984897189837395
23,3,all,0.2949753053399382
23,4,last,0.021406059082607926
23,4,all,-0.04342087034718089
23,5,last,0.03910478951177842
23,5,all,0.1996892232148312
23,6,last,0.03386453827018308
23,6,all,-0.12757897755835101
23,7,last,0.05491234147416513
23,7,all,-0.3207266414068684
23,8,last,0.0019573480863442415
23,8,all,-0.01866349263215219
23,9,last,0.08580752326531726
23,9,all,0.11890023513713269
23,10,last,0.06565972670325114
23,10,all,-0.210580967180243
23,11,last,-0.0663422178767188
23,11,all,-0.3475262107179229
23,12,last,-0.06379574806751231
23,12,all,-0.3585992868903011
23,13,last,0.09656268581612407
23,13,all,0.01725845915785247
23,14,last,-0.02473400415991055
23,14,all,0.1871120878835691
23,15,last,0.1308069819720435
23,15,all,0.23452779824812292
23,16,last,-0.09349933603715181
23,16,all,-0.2547074943062311
23,17,last,-0.04782508029876727
23,17,all,0.08424324185054176
23,18,last,-0.036952467712989545
23,18,all,-0.11126373700641405
23,19,last,0.10695984202803936
23,19,all,0.3318334054433849
23,20,last,0.3041357426283779
23,20,all,0.4159432683059126
23,21,last,0.029931625696886496
23,21,all,0.21425602202803687
23,22,last,-0.0324526008632328
23,22,all,0.05798667100144912
23,23,last,0.11343739445249049
23,23,all,0.14201135763464945
23,24,last,0.1963646469239424
23,24,all,0.13114053341696796
23,25,last,0.07681827023464678
23,25,all,0.006141172862537253
23,26,last,0.04926479979614267
23,26,all,-0.10931924021638921
23,27,last,0.045694260507088864
23,27,all,-0.039460092503547727
23,28,last,0.035284876848190046
23,28,all,0.19115176187321492
23,29,last,0.10403777332866916
23,29,all,0.1065583325954582
23,30,last,-0.0785113973322622
23,30,all,-0.04363967510425666
23,31,last,0.5533363524868526
23,31,all,0.5533363524868526
24,0,last,0.0063657359666557
24,0,all,-0.0041135899932782105
24,1,last,-0.002370478507597734
24,1,all,0.06701568054571559
24,2,last,-0.011095275509224229
24,2,all,0.1053174403874285
24,3,last,0.0024175343340891086
24,3,all,0.02592076471987759
24,4,last,0.007913364481694591
24,4,all,0.09392346267525903
24,5,last,0.0028509363152515984
24,5,all,0.38427919614393014
24,6,last,0.0038855705254974273
24,6,all,0.3017516910893886
24,7,last,0.002165821960683636
24,7,all,-0.015184710618216544
24,8,last,-0.014906929448928755
24,8,all,0.0906357255358375
24,9,last,0.0021889868906955186
24,9,all,-0.0498199768152709
24,10,last,-0.01698530544874132
24,10,all,-0.09195955838799806
24,11,last,-0.00202194860619388
24,11,all,-0.07457107756192742
24,12,last,-0.013141049014946
24,12,all,-0.04753562432951222
24,13,last,0.06472050455989438
24,13,all,0.12935765496991694
24,14,last,0.08199378770694582
24,14,all,0.24077912041242816
24,15,last,0.1401114622515586
24,15,all,0.22702304580551425
24,16,last,0.08983531450682293
24,16,all,0.17712430162850779
24,17,last,0.029378279017292192
24,17,all,0.007351862417474937
24,18,last,0.027965878256083352
24,18,all,0.08567542765199676
24,19,last,0.06287265591202343
24,19,all,-0.02840713387448634
24,20,last,0.06435204357910708
24,20,all,-0.06497023702475183
24,21,last,0.10851641162694695
24,21,all,0.1884653167870176
24,22,last,0.039650704533957574
24,22,all,0.007081076925056832
24,23,last,0.1466821847498864
24,23,all,0.18088883374476933
24,24,last,0.06083150219291371
24,24,all,0.14762785506937434
24,25,last,-0.032649285929482914
24,25,all,-0.04414351301113401
24,26,last,0.06899605107240096
24,26,all,0.032664960205488106
24,27,last,0.007926299884208348
24,27,all,0.009844567279437362
24,28,last,0.1029414841328479
24,28,all,0.10476507890100556
24,29,last,0.002640340042693428
24,29,all,0.018823980520339765
24,30,last,0.1660982899199886
24,30,all,0.18306359829239488
24,31,last,0.27736585047136675
24,31,all,0.27736585047136675
25,0,last,0.0015338714705419496
25,0,all,0.2092912795682034
25,1,last,0.002016188793169244
25,1,all,0.37497588950368965
25,2,last,0.009053625610065364
25,2,all,0.5191251723891537
25,3,last,0.011558360718227164
25,3,all,-0.04930251036984033
25,4,last,0.01901360540808277
25,4,all,0.20355921043870293
25,5,last,-0.055658373706034235
25,5,all,0.44571544129976587
25,6,last,0.03311812045382004
25,6,all,0.11151772191286484
25,7,last,0.025118877097398386
25,7,all,0.25653705899629026
25,8,last,0.0162327899026745
25,8,all,-0.08782123880195428
25,9,last,-0.09071052469165414
25,9,all,-0.1809201524800053
25,10,last,-0.12103347431858046
25,10,all,0.23960046455395476
25,11,last,-0.04365771873106691
25,11,all,0.08007845809670919
25,12,last,-0.1200096284470492
25,12,all,-0.04339792679086752
25,13,last,-0.006968094528324231
25,13,all,-0.15146704225820018
25,14,last,0.19250154973034192
25,14,all,0.08063885261674242
25,15,last,0.061436587497366996
25,15,all,0.013095310886145045
25,16,last,-0.037721846995041004
25,16,all,-0.17055997782192328
25,17,last,-0.047289507670467114
25,17,all,-0.08925064935455468
25,18,last,-0.044519789795134886
25,18,all,-0.1386630978597612
25,19,last,0.08642898741070525
25,19,all,0.13727310179333407
25,20,last,0.09735206250528927
25,20,all,0.11429925339440705
25,21,last,0.17648820651271938
25,21,all,0.3856177470722662
25,22,last,-0.06694813597761458
25,22,all,-0.09868531746310182
25,23,last,0.02935931734825924
25,23,all,0.10865102507019073
25,24,last,-0.10899755751901669
25,24,all,-0.02970448944243072
25,25,last,-0.0700455919282569
25,25,all,-0.08467165978876126
25,26,last,-0.014154919765566503
25,26,all,-0.019472152323063326
25,27,last,0.12061008183177625
25,27,all,0.10277472254850846
25,28,last,-0.05667795951956856
25,28,all,-0.028518081189688856
25,29,last,0.11356684560819523
25,29,all,0.10706456515261104
25,30,last,-0.0031539822664167242
25,30,all,0.016313909998649668
25,31,last,0.04150331074524094
25,31,all,0.04150331074524094
26,0,last,-0.007420150035115249
26,0,all,-0.23996237348812058
26,1,last,8.07419759469278e-06
26,1,all,-0.32475770929080644
26,2,last,0.01898296430682657
26,2,all,-0.20615341734028947
26,3,last,0.006725881705193921
26,3,all,0.04862195416386933
26,4,last,-0.01826702708382553
26,4,all,-0.012228541251995594
26,5,last,-0.01659439133187194
26,5,all,0.059980359796008964
26,6,last,-0.014377216672369304
26,6,all,-0.35355683238037144
26,7,last,-0.02135392426470254
26,7,all,-0.4298555210593287
26,8,last,-0.028209406229893135
26,8,all,0.02379128041489208
26,9,last,-0.008941516633992454
26,9,all,-0.005523352025288537
26,10,last,-0.04111629274306518
26,10,all,-0.39615539758419255
26,11,last,0.144908675755359
26,11,all,-0.028976229674944447
26,12,last,-0.037633647216825966
26,12,all,-0.07188330433569765
26,13,last,-0.06644028118787444
26,13,all,-0.020115830560973092
26,14,last,-0.11099513058287107
26,14,all,0.06846003232758499
26,15,last,-0.18588121022683124
26,15,all,-0.11559573326351218
26,16,last,0.3558247054898873
26,16,all,0.3238464891492361
26,17,last,-0.22161896073960852
26,17,all,-0.07271633620102544
26,18,last,0.058426170645049146
26,18,all,0.13473605053741672
26,19,last,-0.12589919803689592
26,19,all,-0.09703330321094314
26,20,last,-0.012312550461387817
26,20,all,-0.09196387130810602
26,21,last,0.17581212251013809
26,21,all,0.36379897080644297
26,22,last,-0.13583312744129467
26,22,all,-0.17919630038012946
26,23,last,0.06963326956970498
26,23,all,0.14151450841299468
26,24,last,-0.027028545443067462
26,24,all,0.09117286282467804
26,25,last,-0.15167650573363792
26,25,all,-0.14132414512179703
26,26,last,-0.27796874819856204
26,26,all,-0.24689600617514632
26,27,last,-0.21970458726711056
26,27,all,-0.16119234192026125
26,28,last,-0.1969370775528181
26,28,all,-0.2031553738873615
26,29,last,-0.1263333269866385
26,29,all,-0.0802189557148288
26,30,last,0.2562707504531033
26,30,all,0.3705482864618652
26,31,last,0.4913492108110276
26,31,all,0.4913492108110276
27,0,last,0.0027260883031985346
27,0,all,0.04281262618380636
27,1,last,0.0018565010454973474
27,1,all,-0.7463260137625932
27,2,last,0.0002054011331893639
27,2,all,1.4789881096894657
27,3,last,-0.05315330193679639
27,3,all,0.5393534064785606
27,4,last,0.012867819070375354
27,4,all,0.9585113622614434
27,5,last,3.0288098801691224e-06
27,5,all,-0.6374962518477733
27,6,last,-0.03782720512104798
27,6,all,0.162791995206191
27,7,last,-0.030151483534990964
27,7,all,-0.6107596717471498
27,8,last,-0.046614181111034415
27,8,all,-0.20609154243099614
27,9,last,0.0867746857171369
27,9,all,0.11775765726975744
27,10,last,0.147898141442552
27,10,all,0.4621497599827581
27,11,last,-0.09411516587277309
27,11,all,-0.13798596258208273
27,12,last,-0.14010525273744634
27,12,all,0.21771946238305806
27,13,last,0.16757129778605157
27,13,all,0.07077164989317068
27,14,last,0.2260426319337628
27,14,all,0.04628730876054564
27,15,last,-0.3623270410073758
27,15,all,-0.01709005974885427
27,16,last,0.4896587663083478
27,16,all,0.55349970214046
27,17,last,0.09681519046989753
27,17,all,0.42304631002483467
27,18,last,-0.0520457936924556
27,18,all,0.15482447169983665
27,19,last,0.08372451475676027
27,19,all,0.38522587987325546
27,20,last,-0.27177790024088605
27,20,all,-0.16604469790092316
27,21,last,0.3621073725855404
27,21,all,0.31855252857004623
27,22,last,-0.12907416774282407
27,22,all,-0.30766818144356584
27,23,last,-0.2584333624364767
27,23,all,-0.33360810484018166
27,24,last,-0.18230948666295452
27,24,all,-0.22701798842070042
27,25,last,0.3076656308668247
27,25,all,0.3874569968776158
27,26,last,0.06122308762936804
27,26,all,-0.021377260428710503
27,27,last,0.5123607325320165
27,27,all,0.5719699427283934
27,28,last,0.332940571083697
27,28,all,0.3883724945166585
27,29,last,0.2133084790257307
27,29,all,0.28638194472230677
27,30,last,0.5087622672778062
27,30,all,0.6388439925389254
27,31,last,0.8665460137594051
27,31,all,0.8665460137594051
28,0,last,0.0074316268118026245
28,0,all,0.30636309107929666
28,1,last,0.011934170364188014
28,1,all,0.3482247851700742
28,2,last,0.011665134890688768
28,2,all,0.8204132798773677
28,3,last,0.009032745873829032
28,3,all,0.04998067073790016
28,4,last,0.0029136355426559765
28,4,all,0.3440354624651623
28,5,last,0.002571971280193482
28,5,all,0.45047768508657315
28,6,last,0.010697764538839312
28,6,all,0.4290086935336299
28,7,last,0.0031606518897240956
28,7,all,-0.0018642206506745036
28,8,last,0.020328851975221076
28,8,all,0.1766274770352526
28,9,last,-0.012750104051406471
28,9,all,-0.00711448273467546
28,10,last,0.002521901061738737
28,10,all,-0.022865661309643695
28,11,last,0.012226598094497165
28,11,all,0.007255326679241598
28,12,last,-0.017227097570672447
28,12,all,0.025216509558483167
28,13,last,-0.03198462015511175
28,13,all,-0.16455084439426634
28,14,last,0.01300599670556598
28,14,all,-0.0041960902760644295
28,15,last,-0.005409349046456581
28,15,all,0.055395316144389174
28,16,last,-0.07469466361812106
28,16,all,-0.1379277098838366
28,17,last,-0.11468384923558077
28,17,all,-0.020500248070715037
28,18,last,-0.09268536880050637
28,18,all,-0.04549975398898053
28,19,last,0.07744239558679819
28,19,all,0.07909687057211429
28,20,last,0.07745779426318879
28,20,all,0.03832554008282821
28,21,last,-0.0066769935879224945
28,21,all,0.09292721138846874
28,22,last,-0.06046633567358886
