layer,head,group,mean_score,mean_abs,n
2,18,entity,0.014014212924666935,0.051458899363206,80
2,19,entity,0.0022979710120125674,0.10471298843476688,80
2,20,entity,-0.0005449353047879413,0.004473869317007484,80
2,21,entity,3.4326370723647415e-07,0.0002228835980417898,80
2,22,entity,-0.000845626762475149,0.004259721470498334,80
2,23,entity,0.0005228093170671855,0.004708489131076021,80
2,24,entity,-0.0005286886856993078,0.027314210579970678,80
2,25,entity,-0.0006480258902229252,0.0022208525973837824,80
2,26,entity,0.00017321418163191994,0.00648561735815747,80
2,27,entity,0.006070688888939912,0.026056588345454657,80
2,28,entity,-0.041519497104309265,0.08065401465573814,80
2,29,entity,0.00954774972233281,0.03934686657266866,80
2,30,entity,0.010607783795057913,0.053158623013951,80
2,31,entity,-0.021427655721345217,0.10277267661367659,80
2,0,last,-6.633396806137171e-05,0.0005646054803946754,80
2,1,last,0.0002976060877699638,0.0008993064762762515,80
2,2,last,0.0010008286975789816,0.006671451931470074,80
2,3,last,-0.0001410016579029616,0.0005560872348723933,80
2,4,last,-0.0018394270664430223,0.008880163908179384,80
2,5,last,-0.00020894811968901194,0.004087364354199962,80
2,6,last,0.00013019306716159916,0.004230876794463256,80
2,7,last,0.0016752570154494606,0.004146660862897988,80
2,8,last,-1.4888315490679816e-06,0.0004285575254471041,80
2,9,last,0.00015852382002776722,0.0007941630870845984,80
2,10,last,0.000578142340600607,0.0019215881413401803,80
2,11,last,0.00017968679803743727,0.0005417733975264128,80
2,12,last,-0.0002584018682682654,0.0008843178919050842,80
2,13,last,-0.0001882713335362496,0.0006800692532124231,80
2,14,last,-2.1645034394168762e-06,0.0005361008642466913,80
2,15,last,-0.00017321582299700822,0.0009728795613227703,80
2,16,last,-8.341206994373351e-05,0.004326046307687648,80
2,17,last,2.7842182134918403e-05,0.000679299443254422,80
2,18,last,0.0010621371329762042,0.033444236224750054,80
2,19,last,0.0023263121765921824,0.0087552620578208,80
2,20,last,-9.540332757751457e-05,0.00038217779801925645,80
2,21,last,-1.5343320001193205e-07,2.2845613580102507e-05,80
2,22,last,-0.00017194317908888478,0.0006545372386199233,80
2,23,last,1.8216425132777658e-07,8.516214842302361e-05,80
2,24,last,0.0004065782057296019,0.0021019559855631085,80
2,25,last,-2.6103886011696886e-05,0.00046880914051143917,80
2,26,last,-0.00046595044768764636,0.0013002981730096507,80
2,27,last,1.2901535774290096e-05,0.0012438072235454456,80
2,28,last,0.0004927489269903162,0.0023288034721190344,80
2,29,last,-1.1914856804651208e-05,0.0011159778750879923,80
2,30,last,0.0005239715334028006,0.0016156094701727853,80
2,31,last,4.481012620090041e-05,0.00048650456228642723,80
2,0,suffix,-0.0024752999122028994,0.0044819524176091365,80
2,1,suffix,0.0006023632125561562,0.0024836043810410047,80
2,2,suffix,-0.0018747782107766398,0.006316407446092853,80
2,3,suffix,-0.0005500847718394652,0.0042462692598746795,80
2,4,suffix,0.00297990448816563,0.01801075703042443,80
2,5,suffix,-0.0020256810268620027,0.02498614363721572,80
2,6,suffix,-0.0018361478367296513,0.015703473498433596,80
2,7,suffix,-0.0007225766054034466,0.039483117005511305,80
2,8,suffix,0.004248754526179255,0.010500885517558345,80
2,9,suffix,-0.002048889018715272,0.013034952336511196,80
2,10,suffix,-0.007583809056450263,0.01248191150079947,80
2,11,suffix,-9.159657297459489e-05,0.00383716327592083,80
2,12,suffix,-0.0008310088835742135,0.0030103666829973006,80
2,13,suffix,0.0016199636121200455,0.0045909358485914705,80
2,14,suffix,0.0001353238017145486,0.0032957999845166343,80
2,15,suffix,-0.0005888074834956569,0.007989206722072595,80
2,16,suffix,0.0031104425484954844,0.021540602651657536,80
2,17,suffix,-0.00020286685376049717,0.008865169514865556,80
2,18,suffix,0.004540918646671344,0.027971946044272045,80
2,19,suffix,-0.006557493108994094,0.023008743527316255,80
2,20,suffix,-0.001616013029001806,0.006378966016632149,80
